text,label
IndusInd Bank receives RBI approval to set up IFSC banking unit,__label__2
Experts see Rs 370 as fair value for ICICI Bank,__label__1
"Buy Tata Chemicals Aug futures, advises Krish Subramanyam",__label__1
"Buy IndusInd Bank 980 Call, sell 1020 Call: VK Sharma",__label__1
"IndusInd Bank's AGM on August 17, 2015",__label__2
"Buy IndusInd Bank, expect move towards Rs 1000: ICICIdirect",__label__2
"HDFC Bank, IndusInd better play in banking space: Sabharwal",__label__2
"Buy L&T on correction, look at Tata Motors: Dilip Bhat",__label__1
IndusInd completes acquisition of RBS bullion financing biz,__label__1
"Overweight on pharma, private sector banks: Dipan Mehta",__label__1
IndusInd completes acquisition of RBS bullion financing biz,__label__1
Indusind Bank acquires Royal Bank of Scotland's Diamond & Jewellery Financing biz,__label__1
"Go long in IndusInd Bank, may test Rs 1020: Uttekar",__label__2
Focus on private sector banks: Dipan Mehta,__label__2
"Buy Arvind, IndusInd Bank, Sun Pharma: Sukhani",__label__2
"IndusInd Bank Q3 results on Jan 13, 2015",__label__1
IndusInd Bank re-appoints Romesh Sobti as MD & CEO ,__label__1
Buy IndusInd Bank on breakout: Sudarshan Sukhani,__label__2
"Buy IndusInd Bank, Canara Bank; sell Wipro: Rahul Mohindar",__label__2
Prefer Asian Paints for long term: Sudarshan Sukhani,__label__1
IndusInd Bank expands presence across Punjab,__label__2
"Prefer Kotak Mahindra Bank, Emami: Rajesh Agarwal",__label__2
IndusInd Bank top pick; sell Syndicate Bank: Rahul Arora,__label__2
"Buy Federal Bank, IndusInd Bank: Parag Thakkar",__label__2
Accumulate IndusInd Bank; target of Rs 750: ABMoney,__label__1
"Pick IndusInd Bank, says Parag Thakkar",__label__1
"Prefer YES Bank, Bank of Baroda: Mayuresh Joshi",__label__1
Hold IndusInd Bank; target of Rs 750: Sushil Finance,__label__2
"Buy IndusInd Bank, Federal Bank on dips: Parag Thakkar",__label__2
IndusInd Bank's director Ajay Hinduja resigns,__label__2
'YES Bank posted strong Q2 nos; accumulate on stock',__label__2
IndusInd Bank may test Rs 710: Rahul Shah,__label__2
"Hold IndusInd Bank, advises Kunal Bothra",__label__2
IndusInd Bank may touch Rs 660-670: Kunal Bothra,__label__1
"Buy IndusInd Bank, Tata Chemicals: Kunal Bothra",__label__1
"Buy IndusInd Bank, UPL, LIC Housing Finance: Kunal Saraogi",__label__1
"Bull's Eye: Buy Glenmark, HPCL, Sintex, IndusInd Bank",__label__1
Hold IndusInd Bank; tgt of Rs 685: Arihant capital market,__label__2
Buy IndusInd Bank; target of Rs 715: KRChoksey,__label__2
Buy IndusInd Bank; target of Rs 714: ICICIdirect,__label__2
"Buy Tata Power, REC, IndusInd Bank: Sudarshan Sukhani",__label__2
Accumulate IndusInd Bank; target of Rs 690: PLilladher,__label__2
Hold IndusInd Bank; target of Rs 650: Emkay,__label__2
"Buy IndusInd Bank, advises Sudarshan Sukhani",__label__2
Buy IndusInd Bank at target of Rs 714: ICICI Direct,__label__1
"Buy IndusInd Bank, advises Sudarshan Sukhani",__label__1
IndusInd Bank Q2 profit up 30% to Rs 430 cr on other income,__label__1
"YES Bank, IndusInd to post good Q2 results: Edelweiss",__label__1
IndusInd Bank Q2 profit may jump 25% to Rs 412 cr: Poll,__label__1
IndusInd Bank Q2 PAT seen up 30% at Rs 430 cr: KR Choksey,__label__1
IndusInd Bank Q2 PAT may rise 30.6% at Rs 431.4 cr: MOST,__label__1
Accumulate IndusInd Bank; target of Rs 625: PLilladher,__label__2
Why PSBs may bridge valuation gap with private banks,__label__1
"Buy Tata Motors, IndusInd Bank: Manas Jaiswal",__label__1
Hold IndusInd Bank: target of Rs 650: Emkay,__label__2
"Expect better Q2, CV loan demand to pick up in Q4: IndusInd",__label__2
Dipan Mehta neutral on banking space,__label__2
"Expect lower levels in YES Bank, IndusInd Bank: Sukhani",__label__2
Indusind Bank opens new branch in Mira Road in Thane District,__label__2
Indusind Bank opens new branch at New Delhi,__label__2
"Bull's Eye: Tata Global, LIC Housing, Sarda Energy",__label__2
Buy bank stocks on dips: Parag Thakkar,__label__2
Buy IndusInd Bank; target Rs 620: Kunal Saraogi,__label__2
Super Six trading stocks for short term gain,__label__2
Buy IndusInd Bank 570 Call: VK Sharma,__label__2
Super Six: Top chart picks for August 20,__label__2
Super Six short term picks for August 19,__label__2
Pick IndusInd Bank: Gopi Suvanam,__label__2
"Buy HDFC Bank, sell HDFC: Gopi Suvanam",__label__1
Indusind Bank expands presence across Thane district,__label__1
"Buy Century Textiles, M&M, IndusInd Bank: Sudarshan Sukhani",__label__1
Super Six stocks likely to see lot of action today,__label__1
"RBI penalises ICICI Bank, Canara Bank, Yes Bank & 9 others",__label__2
"Buy IndusInd Bank, Lakshmi Machine Works: Vishal Jajoo",__label__2
Super Six trading stocks for short term gain,__label__2
"Buy Godrej Industries, M&M, IndusInd Bank: Sukhani",__label__2
"Prefer Kotak Mahindra Bank, IndusInd Bank, HDFC Bank: Irani",__label__1
NIMs should improve on asset mix rebalance in H2: IndusInd,__label__2
"Sell IndusInd Bank, Bharat Forge, Arvind: Paras Bothra",__label__1
"Bull's Eye: Buy Bata, DHFL; short Titan, Aurobindo Pharma",__label__1
"Buy HDFC Bank, IndusInd Bank, HDFC: Mehraboon Irani",__label__2
Buy IndusInd Bank; target of Rs 700: Religare Capital,__label__2
Six in 60: Six stocks one needs to keep an eye on,__label__2
"IndusInd Bank meets forecast, Q1 net rises 26% to Rs 421 cr",__label__2
IndusInd Bank Q1 PAT seen up 25.3% to Rs 420 cr: Poll,__label__2
"Bull's Eye: Buy Indiabulls Real, ITI, Exide, Tata Comm",__label__2
"IndusInd Bank's Q1 results on July 09, 2014",__label__2
Indusind Bank inaugurates a branch in Solapur,__label__2
Induslnd Bank inaugurates a branch in Satara,__label__2
"Indusind Bank opens branch at CBD Belapur, Navi Mumbai",__label__2
IndusInd Bank launches tractor and farm equipment division for agri-finance,__label__2
IndusInd Bank unveils its third Currency Chest in Chennai,__label__2
IndusInd Bank may test Rs 610-620: Amit Gupta,__label__2
Buy IndusInd Bank; target of Rs 625: ICICIdirect.com,__label__2
"Buy Syndicate Bank, IndusInd: Kunal Saraogi",__label__2
"Bull's Eye: Buy IRB Infra, Kalpataru Power, Syndicate Bank",__label__2
IndusInd Bank fixes book closure for dividend & AGM,__label__2
Don't levy penalty on inoperative bank accounts: IndusInd,__label__2
"IndusInd Bank opens new branch at Varachha, Gujarat",__label__2
Accumulate IndusInd Bank; target of Rs 575: Sushil Finance,__label__2
Indusind Bank opens new branch at Jaipur,__label__2
Buy IndusInd Bank; target of Rs 550: Firstcall Research,__label__2
Buy IndusInd Bank; target of Rs 600: KRChoksey,__label__2
Buy IndusInd Bank; target of Rs 570: Motilal Oswal,__label__2
"Top 10 stocks: Focus on RIL, HCL, Bajaj Auto, USL",__label__2
Buy DCB Bank; positive on IndusInd Bank: Ambareesh Baliga,__label__2
Prefers private sector banks: Mayuresh Joshi,__label__2
"Short Canara Bank, BHEL: SP Tulsian",__label__2
"IndusInd Bank Q4 beats forecast, net up 29% on other income",__label__2
Hold IndusInd Bank; target of Rs 475: Sushil Finance,__label__2
Super Six buy/sell call for December 31,__label__2
"IndusInd Bank's Q3 results on Jan 10, 2014",__label__2
Accumulate IndusInd Bank; target of Rs 481: Emkay,__label__1
Ashok Leyland sells IndusInd Bank shares worth Rs 75 cr,__label__1
Short IndusInd Bank: Hemant Thukral,__label__2
"Short IndusInd Bank, advises Kunal Bothra",__label__1
IndusInd Bank may slip to Rs 415-416: SP Tulsian,__label__1
Check Out: Super Six stocks for December 12,__label__2
"Prefer Crompton Greaves, Exide, DCB, IndusInd Bank: Baliga",__label__2
IndusInd Bank opens new branch in Aliganj area of Lucknow,__label__2
"Prefer ICICI Bank, SBI, YES Bank: Sandip Sabharwal",__label__2
"Buy IndusInd Bank, advises Lancelot D'Chuna",__label__2
"Hold IndusInd Bank, says Vishal Malkan",__label__2
See 30% upside in IndusInd Bank: Siddharth Teli,__label__2
HDFC Bank top pick: Siddharth Teli,__label__2
"Sell IndusInd Bank, BOI, Exide; buy Dhampur Sugar: Jain",__label__2
"Bull's Eye: Buy Voltas, Amara Raja; short LIC Housing",__label__2
Super Six stocks you can bet on November 22,__label__2
"Buy Adani Enter, Sesa Sterlite; sell IndusInd Bank: Tulsian",__label__1
"Add SBI, Axis Bank, ICICI Bank in portfolio: Choksey",__label__1
Indusind Bank opens new branch in Lucknow,__label__1
"Sell IndusInd Bank, Reliance Infra, Andhra Bank: Tulsian",__label__1
6 trading bets for short term gain,__label__1
IndusInd Bank may slip to Rs 426: SP Tulsian,__label__2
"Buy IndusInd Bank, Motherson Sumi, Delta Corp: Jajoo",__label__1
"Bull's Eye: Buy Aurobindo, IndusInd Bank; short HDIL, Bata",__label__1
Buy IndusInd Bank: Sudarshan Sukhani,__label__2
"HDFC Bank top pick, BoB from PSU space Religare Cap Mkts",__label__2
"Buy IndusInd Bank, advises Sudarshan Sukhani",__label__2
6 trading stocks for short term gain,__label__1
"Prefer YES Bank, IndusInd Bank, says Kunal Bothra",__label__2
Buy IndusInd Bank; target Rs 460: ICICIdirect.com,__label__2
Buy IndusInd Bank; target Rs 535: Gautam Trivedi,__label__2
"Short IndusInd Bank, advises Shardul Kulkarni",__label__2
"Accumulate IndusInd Bank, says Mayuresh Joshi",__label__2
"Buy IndusInd; asset quality, NIMs good: Religare Cap",__label__2
Book some profits in IndusInd Bank: Phani Sekhar,__label__2
IndusInd Bank may touch Rs 445-450: Kunal Bothra,__label__2
Buy IndusInd with a target of Rs 550: SBICAP Sec,__label__2
"IndusInd Bank Q2 beats estimates, net up 32% to Rs 330 cr",__label__2
IndusInd Bank announces Q2 results; PAT up at Rs 330.23cr,__label__2
"Buy YES Bank, IndusInd Bank on dips: Nitin Jain",__label__2
IndusInd Bank Q2 NII likely to rise 32% at Rs 675 cr,__label__2
Buy IndusInd Bank: Sudarshan Sukhani,__label__2
IndusInd Bank Q2 net likely to rise 10% at Rs 300.5cr: MOST,__label__2
IndusInd Bank Q2 net may grow 25% at Rs 312cr: P Lilladher,__label__2
Induslnd Bank opens three new branches in Vadodara,__label__2
"Buy IndusInd Bank on dips, advises Ambareesh Baliga",__label__2
Induslnd Bank opens new branch in Lucknow,__label__1
"Prefer HDFC Bank, ICICI Bank: Dhananjay Sinha",__label__2
Prefer YES Bank & Axis Bank over IndusInd: SP Tulsian,__label__2
"IndusInd Bank's Q2 results on October 14, 2013",__label__2
"Prefer Axis Bank, YES Bank over IndusInd Bank: Tulsian",__label__2
"Buy YES Bank, IndusInd Bank: Sandeep J Shah",__label__1
"Prefer HDFC Bank, ICICI Bank: BNP Paribas Securities",__label__1
"IndusInd Bank's Q2 results on October 15, 2013",__label__1
See lower levels in IndusInd Bank: Sudarshan Sukhani,__label__1
"Expect 20% returns in HDFC Bank, IndusInd: UBS",__label__2
"Below Rs 394-395, IndusInd Bank may test Rs 375-380: Bothra",__label__2
IndusInd Bank may come down to Rs 400-405: SP Tulsian,__label__2
YES Bank may test Rs 440-450: SP Tulsian,__label__2
"Buy IndusInd Bank, advises Jitendra Panda",__label__2
Sell ICICI Bank above Rs 1000: Shardul Kulkarni,__label__1
"Pick YES Bank, Tata Motors, SBI: Deven Choksey",__label__1
6 trading stocks for short term gain,__label__1
"Do not buy Tata Steel, prefer Idea Cellular: SP Tulsian",__label__2
Book profits in Axis Bank: SP Tulsian,__label__2
Sudarshan Sukhani prefers IndusInd Bank,__label__2
"Buy IndusInd Bank, advises Sudarshan Sukhani",__label__2
6 stocks likely to see lot of action today,__label__2
"Sell IndusInd Bank, says Jitendra Panda",__label__2
Buy IndusInd Bank on dips; target Rs 375-380: Thukral,__label__2
"Buy IndusInd Bank, advises Shardul Kulkarni",__label__2
"SBI, Allahabad Bank, Yes Bank may rise 5-10%: SP Tulsian",__label__2
Go long on IndusInd Bank: SP Tulsian,__label__2
Hold IndusInd Bank; target Rs 417: Firstcall Research,__label__1
Induslnd Bank opens two new branches at Vadodara,__label__1
IndusInd Bank gains 1.5% on Motilal Oswal buy report,__label__2
IndusInd Bank a market performer: SMC Global,__label__2
Hold IndusInd Bank: Angel Broking,__label__2
IndusInd bank promoter sells 46 lkh shares for Rs 196 crore,__label__2
"IndusInd Bank Q3 results on Jan 09, 2013",__label__2
"L&T Finance, Bajaj Finance rally post Banking Bill cleared",__label__2
Credo India Fund buys 19 lakh IndusInd Bank shares,__label__2
IndusInd Bank enhances its core banking system to Finacle 10.2 version,__label__2
Super Six short term picks for Dec 13,__label__2
"IndusInd Bank may rally to Rs 445-450, says Harchekar",__label__2
"IndusInd raises Rs 2,000 cr via QIP issue",__label__2
" Induslnd Bank raises Rs 2,000 crore",__label__2
IndusInd Bank falls 2% after Rs 2K cr QIP issue,__label__2
Credo buys 28.6 lk shares in IndusInd Bank for Rs 119 cr,__label__2
Indusind Bank allots share under stock option scheme,__label__2
IndusInd Bank to allot equity shares to QIBs,__label__2
6 intraday picks to make smart gains,__label__2
Buy IndusInd Bank; target of Rs 480: Nirmal Bang,__label__2
IndusInd Bank's QIB issue of Rs 2006 cr closes today,__label__2
IndusInd Bank QIP issue opens on Nov 26,__label__2
IndusInd Bank plans to raise USD 350-360mn via QIP,__label__2
IndusInd selling shares to raise up to $360m: Sources,__label__1
"IndusInd Bank, Maruti can see smart upmove: Parikh",__label__2
Buzzing Karnataka Bank: What lifts investors' mood,__label__2
"Buy IndusInd Bank, Escorts, Exide: Joshi",__label__2
"Bull's Eye: Hotel Leela, Rolta, Escorts; short Pantaloon",__label__2
"Vayalar positive on Jindal Steel, Hindalco, IndusInd Bank",__label__1
"Buy IndusInd Bank, SREI Infra, Infotech: Joshi",__label__1
UBS India overweight on private banks,__label__1
"Bull's Eye: Infotech Enterprises, Ashok Leyland, SREI Infra",__label__1
Buy IndusInd Bank with a target of Rs 418: Parikh,__label__2
Mahindra Financial Services raises Rs 867 cr via QIP,__label__1
Buy IndusInd Bank 380 Call: VK Sharma,__label__1
"IndusInd Bank allots 1,36,964 shares under ESOS",__label__2
"Banking Q2: UBS Securities' preview, review and picks",__label__2
ICICI Bank numbers may surprise the market: Tulsian,__label__1
6 trading stocks for short term gain,__label__2
IndusInd picks banks for $250-$300m share sale: Sources,__label__2
RIL to be rangebound; pick IndusInd Bank: Sanju Verma,__label__2
"Remain invested in HDFC Bank, IndusInd Bank: Irani",__label__2
Baliga bullish on private sector banks,__label__2
Buy IndusInd Bank; target of Rs 415: Motilal Oswal,__label__1
Buy IndusInd Bank; target of Rs 413: Nirmal Bang,__label__2
Buy IndusInd Bank; target of Rs 400: PLilladher,__label__2
Accumulate IndusInd Bank; target of Rs 400: KRChoksey,__label__2
Accumulate IndusInd Bank; tgt of Rs 386: Aditya Birla Money,__label__2
See stress on banks' credit profiles; PSUs risky: Experts,__label__2
IndusInd Bank up 1% on firm Q2; what are analysts saying?,__label__2
Banking sector: Nomura's Q2 results preview; top picks,__label__2
Accumulate IndusInd Bank; target of Rs 402: Dolat Capital,__label__2
"See no asset quality concern, says IndusInd MD",__label__2
Book profit in IndusInd Bank at current level: Sukhani,__label__2
IndusInd Bank Q2 net profit grows 30% to Rs 250 cr,__label__2
IndusInd Bank Q2 PAT seen up 25% to Rs 241 cr,__label__2
IndusInd Bank Q2 NII likely to go up 23%,__label__2
"HDFC Bank, IndusInd Bank best bets, says Irani",__label__2
KR Choksey showcases equity portfolio for 2012,__label__1
Expect to grow at 25% CAGR: IndusInd Bank,__label__1
"IndusInd Bank plans to open 650 branches by March, 2014",__label__1
All you want to know about IndusInd Bank,__label__1
Inside Companies: What drives IndusInd Bank to growth?,__label__1
"Axis Bank, IndusInd Bank may see some upmove: Choksey",__label__1
"Bull's Eye: Short Jet Airways, ABG Ship; buy Titan, NMDC",__label__1
RBI allows banks to use excess SLR for MSF window,__label__2
"IndusInd Bank looks weak, says Sukhani",__label__2
"ICICI Bank, Axis Bank may see more downside: Sukhani",__label__1
Sell Suzlon Energy: Sukhani,__label__2
IndusInd Bank may come down to Rs 230: Jai Bala,__label__2
"Yes Bank, Axis Bank, IndusInd Bank top picks: Dipan Mehta",__label__2
Choksey's view on Reliance Industries,__label__2
IndusInd tightens loan parameters to improve asset quality,__label__2
Hope to sustain 25-30% loan growth ahead: IndusInd Bank,__label__2
ICICI Bank has target of Rs 740-750: Sukhani,__label__1
"Suresh Mahadevan positive on Muthoot Fin, Manappuram Fin",__label__2
DCB looks attractive: Mehraboon Irani,__label__2
Federal Bank not to jump into savings rate hike war,__label__2
"IndusInd Bank appoints Arun Khurana as Head, Global Mkts",__label__1
Prefer banking stocks over IT: Paul,__label__1
Buy IndusInd Bank; target of Rs 286: IIFL,__label__2
"Buy IndusInd Bank, says Thunuguntla",__label__2
Bull's Eye: Top chart picks for today,__label__2
"Yes Bank, IndusInd Bank good investment bets: Prime Broking",__label__1
Stay invested in HDFC Bank for long term: Tulsian,__label__2
Accumulate IndusInd Bank; target Rs 326: ULJK Securities,__label__2
South Indian Bank a good long term bet: Angel Broking,__label__1
IndusInd Bank Q2 net profit up 45% at Rs 193 cr,__label__1
IndusInd Bank Q2 NII seen up 23% at Rs 407 cr,__label__1
IndusInd Bank Q2 PAT seen up 40% at Rs 186 cr,__label__2
Diwan`s view on IndusInd Bank,__label__2
IndusInd Bank can test Rs 320: Madhumita Ghosh,__label__2
Bull's Eye: 12 buying ideas for the day,__label__2
"Invest in IndusInd Bank, says Deven Choksey",__label__2
IndusInd Bank Sep qtr PAT seen up 37% at Rs 182.3cr: Unicon,__label__2
"Short IndusInd Bank, says SP Tulsian",__label__2
"Manish Shah bearish on Axis Bank, ICICI Bank",__label__2
Buy IndusInd Bank; target of Rs 280: IIFL,__label__2
IndusInd Bank may rally to Rs 320: PN Vijay,__label__2
Sell IndusInd Bank for target of Rs 215: LKP,__label__2
Super Six trading ideas for the day,__label__2
"Short IndusInd Bank, says Aashish Tater",__label__1
3 analysts & 12 stocks: Who will hit Bull's Eye?,__label__1
Hold Indusind Bank: Manas Jaiswal,__label__1
Tulsian positive on Axis Bank,__label__2
Sell IndusInd Bank Future; target Rs 266-260: ABMoney,__label__2
Accumulate IndusInd Bank: Arihant capital markets,__label__2
Accumulate IndusInd Bank; target of Rs 326: ULJK Securities,__label__2
IndusInd Bank Jun qtr PAT seen up at Rs 181cr: KRChoksey,__label__1
Buy IndusInd Bank; target of Rs 325: P Lilladher,__label__2
Buy IndusInd Bank; target of Rs 328: Way2Wealth,__label__2
IndusInd Bank Jun qtr PAT seen up at Rs 170.4cr: PLilladher,__label__2
Buy IndusInd Bank; target of Rs 331: KRChoksey,__label__2
Accumulate IndusInd Bank; target of Rs 320: Unicon,__label__2
IndusInd Bank expects FY12 loan growth at 25%,__label__2
RBI bans FII purchases in IndusInd Bank,__label__2
IndusInd Bank has support at Rs 220: Mehta,__label__2
Prefer IndusInd Bank for long term: Mehta,__label__1
Prefer largecap banking stocks: Devang Mehta,__label__1
Buy realty stocks with long term prospective: Nanavati,__label__2
Buy IndusInd Bank with a target of Rs 308: Gujral,__label__1
Buy IndusInd Bank on dip: Anu Jain,__label__2
IndusInd Bank has target of Rs 308: Gujral,__label__2
"Vora bullish on IndusInd Bank, Yes Bank",__label__2
IndusInd Bank has target of Rs 320-325: Thacker,__label__2
IndusInd Bank can touch Rs 305-310: Thacker,__label__2
ING Vysya Bank has strong support at Rs 380: Gujral,__label__2
Expect NIMs to trend upwards ahead: IndusInd Bank,__label__2
IDFC sees 20% return from Infy in next 6 months,__label__2
IndusInd Bank reports Rs 854.08 cr profit for quarter ended Sep 2010,__label__2
IndusInd Bank can touch Rs 310-320: Jatinder Sharma,__label__2
IndusInd Bank Q2 net profit rises at Rs 133 cr,__label__2
Buy IndusInd Bank: Gujral,__label__2
"Buy IndusInd Bank, says Tulsian",__label__2
IndusInd Bank has good support at Rs 238: Bhambwani,__label__2
Buy IndusInd Bank on all declines: Gujral,__label__2
Hold IndusInd Bank: Mitesh Thacker,__label__2
IndusInd Bank share sale raises USD 250 million,__label__2
IndusInd Bank launches QIP to raise $ 215-250mn; stk up 5%,__label__2
Hold IndusInd Bank; target of Rs 234: Asit C. Mehta,__label__2
Buy IndusInd Bank on dips: Gujral,__label__2
IndusInd Bank can go upto Rs 253: Gujral,__label__2
Hold IndusInd Bank around Rs 229-232: Jain,__label__2
Enter IndusInd Bank: Anu Jain,__label__2
Earnings Review: June quarter a mix bag for India Inc,__label__2
"Add IndusInd Bank, Yes Bank in portfolio: Choksey",__label__2
Buy IndusInd Bank; target of Rs 255: Anand Rathi,__label__2
"Irani positive HDFC Bank, Axis Bank",__label__2
IndusInd Bank to raise Rs 10 billion by Dec,__label__2
IndusInd Bank's PE rerating may happen soon: Mehta,__label__2
IndusInd Bank has target of Rs 250: Hathiramani,__label__2
IndusInd Bank Q1 net profit up 38% at Rs 119 cr,__label__2
Indusind Bank Q1 net profit seen up 24.85% at Rs 108 cr,__label__2
IndusInd Bank has target of Rs 225: Gujral,__label__2
IndusInd Bank target at Rs 225: Gujral,__label__2
Buy IndusInd Bank; target of Rs 160: IndiaInfoline,__label__1
IndusInd Bank trades in range of Rs 120-145: Thacker,__label__2
IndusInd Bank has target of Rs 155-160: Thacker,__label__2
Buy IndusInd Bank above Rs 140: Sukhani,__label__1
IndusInd Bank can test Rs 145-150: Mitesh Thacker,__label__2
IndusInd Bank Q2 net profit up 130.9% at Rs 77.8 cr,__label__2
Indusind Bank Q2 net profit seen up 58.64% to Rs 53.4 cr,__label__2
Buy IndusInd Bank with a target of Rs 112-115: M Thacker,__label__2
See more appetite for bank's QIP from investors: IndusInd,__label__2
QIP bonanza: IndusInd raises $100m via 13% stake sale,__label__2
Buy IndusInd Bank on dips: Sukhani,__label__1
Keep Rs 75 stoploss in IndusInd Bank: Mohoni,__label__2
IndusInd Bank has resistance at Rs 92-95: Bose,__label__2
IndusInd Bank has support at Rs 72: Gujral,__label__2
Don't buy IndusInd Bank: Sukhani,__label__1
NPAs improved drastically in FY09; now at 1%: IndusInd Bank,__label__1
IndusInd Bank Q1 net profit up at Rs 86.5 cr,__label__1
Buy IndusInd Bank at Rs 82-83: M Thacker,__label__2
Banksï¿½ credit to realty sector expands in 2008-09,__label__2
Will raise $75-100m via QIPs: IndusInd Bank,__label__2
IndusInd Bank can go upto Rs 85: M Thacker,__label__1
IndusInd Bank has support at Rs 67: Gujral,__label__2
IndusInd Bank can test Rs 90-100: R Shah,__label__2
Limited upside in IndusInd Bank: P Sekhar,__label__2
IndusInd Bank can test Rs 62: Mathew,__label__2
No plans to raise capital in next six months: IndusInd Bank,__label__2
IndusInd Bank Q4 net profit up 249% at Rs 50.5 cr,__label__2
IndusInd Bank may buy RBS' Indian operations,__label__1
IndusInd Bank-CRISIL sign MoU on bank loan ratings,__label__2
"IndusInd Bank Q3 Net Profit at Rs 45.06cr, up by 80%",__label__1
See full-year advances grow at 25%: IndusInd Bank,__label__1
IndusInd Bank Q3 net profit at Rs 45.06 cr,__label__1
