text,label
"HDFC Bank to train 25,000 people in cashless transactions",__label__2
"Tulsian's take on housing finance, Tata Grp cos & others",__label__1
Axis Bank cuts MCLR by up to 70 bps,__label__1
Here are Mayuresh Joshi's top trading bets,__label__2
"Positive on HDFC Bank, IndusInd Bank: Mehraboon Irani",__label__2
"Like Bank Nifty; buy HDFC Bank, Apollo Tyres: Hemant Thukral",__label__2
IndusInd Bank attractive buying opportunity: Sudarshan Sukhani,__label__2
"Buy HDFC Bank, MRF, Adani Ports, Fortis Health: Mitesh Thacker",__label__2
Buy HDFC Bank; sell Petronet LNG: Mitesh Thacker,__label__2
"HDFC Bank looks good, M&M may test Rs 1225: Prakash Gaba",__label__2
"HDFC Bank can climb to Rs 1225, Indiabulls Housing Rs 700: Gaba",__label__2
"Sell Dewan Housing Finance, buy HDFC Bank: Rajat Bose",__label__2
"Soon, a robotic assistant will greet you at nearest HDFC Bank",__label__1
"Buy HDFC Bank, Hindustan Zinc; sell Jet Air, Cummins: Sukhani",__label__1
Here are Abhimanyu Sofat's top trading ideas,__label__1
BoB reduces MCLR by up to 75 bps,__label__2
United Bank of India slashes lending rate by up to 0.90%,__label__2
More banks cut rate by up to 0.9%,__label__2
"Buy, sell, hold: 18 stocks that analysts are watching out",__label__2
"Buy Bharat Electronics, sell HDFC Bank: Mitesh Thacker",__label__1
"Buy Chennai Petroleum, HDFC Bank, Yes Bank: Ashwani Gujral",__label__2
"Buy HDFC Bank, Jain irrigation Systems: Mitesh Thacker",__label__1
"Buy Infosys, BEML, HDFC Bank; sell Pidilite, Wockhardt: Sukhani",__label__1
Bankers divided over logic behind farm loan waiver,__label__2
"Sell HDFC Bank, Cipla: Rajat Bose",__label__2
HDFC Bank customers get wrong a/c balance info due to glitch,__label__2
ED finds 'unusual' activity in 200 bank a/cs in Mumbai: Srcs,__label__2
"Go long in Infosys; sell HDFC Bank, LIC Housing, HUL: Thacker",__label__2
Digitisation integral part of co; focus on B2B seg: Tech Mah,__label__1
"HDFC Bank's Q3 result on January 24, 2017",__label__2
"Closely watching NBFC space, positive on bank: Ajay Bodke",__label__1
Top 100 cos created Rs 28 lakh cr wealth in past 5 years: Study,__label__2
"Buy SBI, HDFC Bank, IndusInd Bank, BoB, ICICI Bank: Irani",__label__2
"Optimistic on banks; stay with HDFC Bank, SBI: Angel Broking",__label__2
MMTC to tie-up with SBI to sell gold coin,__label__2
HDFC Bank ties up with retail body to offer cash at 50 stores,__label__2
"Buy HDFC Bank, Cummins India: Mitesh Thacker",__label__2
4 India-born CEOs on Fortune Businessperson of the Year list,__label__2
"Buy HDFC, avoid HDFC Bank, ICICI Bank: Sudarshan Sukhani",__label__2
Aditya Puri debunks some economists' theory that GDP could fall,__label__2
Analysts see limited impact on banks' earnings after RBI move,__label__1
"Buy, sell, hold: How to trade bank & auto stocks?",__label__1
Demonetisation will help the economy in long run: Aditya Puri,__label__1
"Analysts positive on NBFCs, retail private banks after RBI move",__label__2
Honda Cars ties up with banks to limit demonetisation impact,__label__1
"HDFC Bank can slip to Rs 1200, Power Grid may hit Rs 204: Gupta",__label__2
"ICICI, HDFC Bank, Canara, United Bank cut FD rates by up to 1%",__label__2
"Sell Crompton Greaves, HDFC Bank: Mitesh Thacker",__label__2
HDFC Bank's Aditya Puri ranked 36th in Fortune's top bizmen list,__label__2
"Buy Tech Mahindra, Corporation Bk; sell Glenmark: Thacker",__label__2
"Buy, sell, hold: 5 stock that analysts are watching out",__label__1
" Buy HDFC Bank, HUL; sell Bajaj Finance: Ashwani Gujral",__label__1
"Buy HDFC Bank, Vedanta; Ambuja Cements may test Rs 212: Taparia",__label__1
Demonetisation to impact NBFCs for next 3-4 months: Macquarie,__label__1
"Buy State Bank of India, HDFC Bank: Sudarshan Sukhani",__label__1
"Sell Tata Motors; buy HDFC Bk, Power Grid: Mitesh Thacker",__label__1
"Sell Bajaj Auto, HDFC, Pidilite; buy HDFC Bank, SBI: Thacker",__label__1
"Buy Coal India, HDFC Bank: Mitesh Thacker",__label__2
"Buy HDFC Bank, Lupin, Colgate Palmolive: Sandeep Wagle",__label__2
"Buy Dabur India, NTPC, HDFC Bank, ICICI Bank: Sudarshan Sukhani",__label__2
"Buy HDFC Bank, Hindustan Unilever, Dabur India: Ashwani Gujral",__label__2
Bourses seek clarification over debit card data breach,__label__1
Hold HDFC Bank; target of Rs 1365: Arihant Capital,__label__2
Pay income tax dues in advance to avoid last minute rush: RBI,__label__1
Buy HDFC Bank; target of Rs 1400: Axis Direct,__label__2
"Top 6 cos lose Rs 26,191 cr in m-cap, Infosys hit hard",__label__2
"Sell HDFC Bank, India Cements; buy GNFC: Ashwani Gujral",__label__2
MMTC ties up with banks to sell Indian Gold Coin,__label__2
HDFC Bank scores on earnings; poor loan growth minor issue: Pros,__label__1
"HDFC Bank Q2 profit rises 20% to Rs 3455cr, asset quality stable",__label__1
"HDFC Bank Q2 profit, net interest income seen up over 20%",__label__2
"Rahul Rathi, a wizard of Dalal Street, has 2 investing styles",__label__2
HDFC Bank Q2 PAT seen up 6.3% to Rs 3443.3 cr: KR Choksey,__label__1
Buy HDFC Bank; target of Rs 1500: ICICI Direct,__label__1
9 things to know about the ATM security breach,__label__1
Security breach at ATM maker compromises 3.2 million debit cards,__label__1
"Buy HDFC, HDFC Bank: Ashwani Gujral",__label__1
"Sell NCC, SRF; buy UPL: Ashwani Gujral",__label__1
"Sell Zee Entertainment, HDFC Bank; buy Raymond: Ashwani Gujral",__label__1
Sell HDFC Bank; GAIL India may head higher: Mitesh Thacker,__label__1
"Buy Tata Coffee, NIIT Tech; sell Dabur, Dish TV, JSPL: Thacker",__label__1
"Short HDFC Bank, buy NIIT Technologies: Mitesh Thacker",__label__2
"Sell HDFC Bank; buy Cipla, Infosys: Mitesh Thacker",__label__1
"Buy JSW Steel, Page Industries: Sudarshan Sukhani",__label__1
"Sell HDFC Bank; buy Engineers India, SAIL: Mitesh Thacker",__label__2
"Sell Allahabad Bank, HDFC Bank: Mitesh Thacker",__label__1
Hindustan Zinc enters Rs 1 lakh cr m-cap league,__label__2
"Prefer HDFC Bank, says Prakash Gaba",__label__2
"Buy RIL, HDFC Bank, LIC Housing Finance: Sudarshan Sukhani",__label__2
"Sell DHFL, HDFC Bank; buy Finolex Cable: Ashwani Gujral",__label__1
ED has asked HDFC Bank to freeze one current account: FTIL,__label__1
Investors upbeat over India's reforms push: BCG,__label__2
"Sell Yes Bank, says Shahina Mukadam",__label__2
"Buy, sell or hold: 17 stocks to watch out ahead of expiry",__label__2
"Buy, sell or hold:Investment strategies by analysts for 8 stocks",__label__1
"Top six cos add Rs 33,985 cr in m-cap, RIL scales up the most",__label__1
"HDFC Bank raises Rs 6,700 cr via bonds",__label__2
HDFC Bank allots debentures worth Rs 6700 crore,__label__2
"HDFC, HDFC Bank should outperform Nifty: Sudarshan Sukhani",__label__2
"Buy HDFC Bank, Asian Paints, BPCL, IFCI; sell Marico: Thacker",__label__2
Here are Mayuresh Joshi's top trading ideas,__label__2
"Economy on strong wicket, may grow at 7.5%: Aditya Puri",__label__2
Overall value of top 50 brands dips 2% this year: Report,__label__2
"Buy HDFC Bank, ICICI Bank, Oriental Bank: Mitesh Thacker",__label__2
"These stocks will see FTSE, WisdomTree Earnings Index rebalance",__label__2
Good time to build positions in private banks: Ashwani Gujral,__label__1
"HDFC Bank's Q2 results on October 25, 2016",__label__2
Unusual Billionaires: Axis and HDFC Bank's secret sauce,__label__1
Buy HDFC Bank; target of Rs 1387: Geojit BNP Paribas,__label__1
NPCI all set to file for patent on UPI technology,__label__1
Here are some stock ideas from SP Tulsian,__label__1
"Buy Bharat Forge, Maruti, Apollo Tyres, BoB: Chandan Taparia",__label__2
HDFC Bank briefly pips RIL to become second most valued firm,__label__2
NPA issue in banks far from over; better mechanism needed: Pros,__label__2
"Buy Arvind, Gruh Finance; sell Bharti Airtel: Ashwani Gujral ",__label__2
"Buy Punj Lloyd, SRF, CESC, Petronet, PFC, HDFC Bank: Gujral",__label__2
"Tulsian's take on construction cos, Zee, RBL Bank & other stocks",__label__2
NPCI launches Bharat Bill Payment System pilot project,__label__2
"Buy UltraTech, HDFC Bank, OBC, Jubilant Life: Gujral",__label__2
"Buy cement stocks, HDFC, HDFC Bank; sell CONCOR: Sukhani",__label__2
"If India grows at 10%, HDFC Bank will grow at 30%: MD Puri",__label__2
"Buy UltraTech, HDFC Bank, Bharat Financial: Ashwani Gujral",__label__2
Here are a few stocks ideas from Sandeep Shenoy,__label__1
Air Arabia passengers can pay for tickets in instalments,__label__1
"Buy HDFC Bank, Reliance Industries: Mitesh Thacker",__label__2
"Yes Bank enters credit card space, eyes No 3 slot in 4 yrs",__label__2
"Buy Balrampur Chini, HDFC Bank, Bharat Financial: Ashwani Gujral",__label__2
"Buy Maruti Suzuki, HDFC Bank, Motherson Sumi: Sudarshan Sukhani",__label__2
Times Internet partners HDFC to launch co-branded debit cards,__label__1
"Go long in private banks; short PSU banks, short IFCI: Thacker",__label__2
Here are a few stock ideas from Ajay Bodke,__label__2
Freecharge to manage Snapdeal's Capital Assist Program,__label__2
"Sell KPIT Tech, buy Tata Global Beverage: Sudarshan Sukhani",__label__2
RBI slaps Rs 27-cr penalty on 13 banks for FEMA violations,__label__2
Buy HDFC Bank; target of Rs 1375: ICICI Direct,__label__1
RBI imposes Rs 2-crore penalty on HDFC Bank,__label__1
"Buy Ceat, Dr Reddy's, CONCOR, Vedanta: Sudarshan Sukhani",__label__1
Buy HDFC Bank; target of Rs 1420: KR Choksey,__label__2
Buy HDFC Bank; target of Rs 1350: Prabhudas Lilladher,__label__2
Hold HDFC Bank; target of Rs 1337: Arihant Capital,__label__2
"HDFC Bank can test Rs 1370, UPL Rs 600: Prakash Gaba",__label__2
"HDFC Bank core pick, Infosys looks attractive: Mukul Kochhar",__label__2
HDFC Bank: Outcome of AGM,__label__2
Quick tips: 6 stocks analysts advice to buy post June quarter,__label__2
No major exposure to stressed sectors: HDFC Bank,__label__2
"Keep HDFC Bank in portfolio, may test Rs 1400: Vijay Chopra",__label__1
"Pick HDFC Bank, says Prakash Gaba",__label__1
HDFC Bank says 'comfortable' with higher bad loans in Q1,__label__1
"HDFC Bank Q1 profit rises 20%, provisions & NPA remain higher",__label__1
HDFC Bank Q1 net seen up 21% to Rs 3262 cr: KR Choksey,__label__1
S&P takes HDFC Bank's 3 bond sales off negative watch list,__label__2
"HDFC Bank Q1 profit, net interest income seen up over 20%",__label__2
"Buy Godrej Consumer, HDFC Bank, Lupin: Sudarshan Sukhani",__label__2
Daily wrap up: News from the world of business,__label__1
Don't rush to buy these post-Q1 largecaps: Elara Cap,__label__1
"Buy HDFC Bank, LIC Housing, Bharat Financial: Ashwani Gujral",__label__2
"Buy Lupin, HDFC Bank, Bharti Airtel: Ashwani Gujral",__label__2
"HDFC raises Rs 3,000 cr in 1st ever masala bonds issue",__label__2
"Citi sees Sensex at 28,800; lists 5 largecaps, midcaps to buy",__label__2
"Houseviews: Analysts bet on 7 largecaps, 5 midcaps for profit",__label__2
6 stocks that should do well today,__label__2
"Buy HDFC Bank, UPL; short Arvind: JK Jain",__label__2
Here are SP Tulsian's top trading ideas,__label__2
"Buy ICICI Bank, Vedanta, SREI Infra: Ashwani Gujral",__label__1
"Buy Asian Paints, Hero Moto, HDFC Bank; sell Just Dial: Taparia",__label__1
Here are a few investment ideas from Prakash Diwan,__label__1
HDFC Bank to focus on digital platform for sustained growth,__label__2
HDFC Bank's Aditya Puri named best banking CEO in Asia,__label__2
"Sell HDFC Bank, Mindtree; buy Bajaj Auto: Ashwani Gujral",__label__2
6 trading stocks for short term gain,__label__2
"Buy HDFC Bank, NBCC; sell HCL Technologies: Ashwani Gujral",__label__2
Here are Sanjiv Bhasin's top trading ideas,__label__1
7th Pay hike may raise consumption to 8%: Stocks you can buy now,__label__2
"Exit Rana Sugars, prefer private sector banks: Gaurang Shah",__label__2
"Prefer Dr Reddy's, Sun Pharma, SBI, HDFC Bank, HDFC: Sukhani",__label__2
"Buy ITC, Dr Reddy's Laboratories: Sudarshan Sukhani",__label__2
HDFC Bank growth to come from investments it made over 2 yrs: DB,__label__2
Best buys: Which stocks are brokerages backing after Brexit,__label__1
"With 31% jump, HDFC Bank's Aditya Puri top gainer in salary hike",__label__1
"HDFC Bank's Q1 results on July 21, 2016",__label__2
"Buy Zee Ent, HDFC Bank, NTPC; sell Bharti Infratel: Sukhani",__label__2
HDFC Bank to seek shareholders' nod to raise Rs 50k cr,__label__2
"HDFC Bank's AGM on July 21, 2016",__label__2
"Buy Sobha, HDFC Bank, Maruti; PNB looks strong: Ashwani Gujral",__label__2
"Buy Pidilite, HDFC, DLF, Axis Bank: Ashwani Gujral",__label__2
"Buy YES Bank, IndusInd Bank, HDFC Bank on dips: Ashwani Gujral",__label__1
"Buy HPCL, target Rs 945; prefer HDFC Bank: Ashwani Gujral",__label__1
"Buy Larsen & Toubro, HDFC Bank, State Bank of India: Gujral",__label__1
"Buy HDFC Bank, says Sudarshan Sukhani",__label__2
"Buy Hindustan Unilever, L&T, UltraTech Cement: Ashwani Gujral",__label__2
"Buy Kesoram Industries, NIIT Technologies: Ashwani Gujral",__label__2
"Buy McLeod Russel, UPL; sell HDIL: Ashwani Gujral",__label__1
"Buy YES Bank, HDFC Bank; sell Jubilant Foodworks: Ashwani Gujral",__label__1
"Buy HDFC Bank, Dredging Corp; sell Sun Pharma: Ashwani Gujral",__label__1
"Tata Motors top pick, may test Rs 510: Ajay Bodke",__label__1
HDFC Bank slashes two-year MCLR rate to 9.20% effective June 7,__label__2
"Buy Indiabulls Real, HDFC Bank, Aban Offshore: Ashwani Gujral",__label__2
New NPAs to decline 40% in FY17; prefer private sector banks: MS,__label__1
Buy bajaj Finance on dips: Ashwani Gujral,__label__1
"Focus on HDFC, HDFC Bank, HUL, ITC: Sudarshan Sukhani",__label__1
Remain invested in HDFC Bank: Vijay Chopra,__label__1
"Hold HDFC Bank, says Prakash Gaba",__label__1
"Buy Asian Paints, HDFC Bank: Ashwani Gujral",__label__2
India home to 56 of the world's largest public firms: Forbes,__label__2
"Buy HDFC Bank, HDFC: Sudarshan Sukhani",__label__2
"Sell Tata Steel, BEML; buy HDFC Bank: Sudarshan Sukhani",__label__1
"Infosys, HDFC Bank, Aurobindo are top picks: R Sreesankar",__label__2
HDFC Bank seeks nod to up authorised share capital to Rs 650cr,__label__1
HDFC Bank: Outcome of board meeting ,__label__1
Sell HDFC Bank: Sudarshan Sukhani,__label__1
"Buy HDFC Bank, ITC on dips; SpiceJet may hit Rs 90: Prakash Gaba",__label__1
"Cautious banks; no cheer seen on interest rates, NPAs: JP Morgan",__label__2
"Hold IndusInd Bank, Kotak Bank: Mayuresh Joshi",__label__2
"Buy Kotak Mahindra Bank, HDFC Bank: Ambareesh Baliga",__label__1
"Buy Hero MotoCorp, IndusInd Bank on dips: Sudarshan Sukhani",__label__1
"Buy YES Bank, HDFC may test Rs 1320 in long term: Ashwani Gujral",__label__1
"Buy HDFC Bank, Voltas, Maruti Suzuki: Sudarshan Sukhani",__label__2
"Buy Asian Paints, Dabur India, Hero MotoCorp: Sudarshan Sukhani",__label__2
"Buy Rallis India, Andhra Sugar: Sudarshan Sukhani",__label__2
"Buy SBI, Bata, Siemens; sell UltraTech, Bharti Infratel: Gujral",__label__1
"Buy HDFC Bank on every dip, HDFC may test Rs 1175: AB Money",__label__2
Buy Havells India; sell Tata Steel: Ashwani Gujral,__label__1
ICICI sheds 10%+ in a week as investors seek safer bank stocks,__label__1
"Prefer YES Bank, IndusInd Bank, HDFC Bank: Anand Tandon",__label__1
HDFC nos in-line; provisions to not affect biz: Analysts,__label__1
"HDFC Bank board meeting on May 19, 2016",__label__2
"Avoid Axis Bank, says Prakash Diwan",__label__2
"Bullish on YES Bank, IndusInd Bank, HDFC Bank: Hemant Thukral",__label__1
"Buy HDFC Bank, Oil India, NCC: Sandeep Wagle",__label__2
Buy HDFC Bank; target of Rs 1400: Axis Securities,__label__2
Buy HDFC Bank; target of Rs 1300: Sharekhan,__label__1
"Keep HDFC Bank in portfolio, prefer DCB Bank: Prakash Diwan",__label__1
"Pick Larsen & Toubro, Kotak Mahindra Bank: Neeraj Dewan",__label__1
Buy HDFC Bank at around Rs 1030-1065: Ashwani Gujral,__label__1
Expect 15-20% upside for HDFC Bank post Q4 result: Angel Broking,__label__1
HDFC Bank recommends 475% dividend,__label__1
"HDFC Bank Q4 net rises 20% at Rs 3374 cr, NII jumps 24%",__label__1
"Sell HDFC Bank, Vedanta: Rajat Bose",__label__1
"HDFC Bank Q4 profit seen up 21%, retail may drive loan growth",__label__2
"Buy HDFC Bank, HUL, Godrej Industries: Sudarshan Sukhani",__label__2
"Prefer ICICI Bank, Cummins, Sun Pharma: Sharmila Joshi",__label__2
"Buy IndusInd Bank, HDFC Bank; see better Q4 numbers: Ajay Bodke",__label__2
HDFC arm HBD Financial Services to raise up to Rs 350 cr,__label__2
UCO Bank revises lending rates based on marginal cost,__label__1
Consumer loans become cheaper as banks adopt new rate formula,__label__1
HDFC Bank revises lending rates based on marginal cost,__label__1
"IndusInd Bank may test Rs 965, HDFC Bank Rs 1075: Prakash Gaba",__label__1
"Go long in HDFC Bank, short Nifty: Amit Gupta",__label__2
New lending rate rules unlikely to impact margins: SBI,__label__2
"See higher levels in GAIL, buy HDFC Bank: Sudarshan Sukhani",__label__1
SBI leads mobile banking chart with over 38% market share,__label__2
"Pick IndusInd Bank, says Ashish Kyal",__label__2
"HDFC Bank's FY16 results on April 22, 2016",__label__2
"Sell HDFC Bank, YES Bank; buy ITC, HUL: Rajat Bose",__label__2
"Sell Arvind; buy Hexaware, HDFC Bank: Sudarshan Sukhani",__label__1
"Short HDFC Bank, target Rs 995: Aditya Agarwal",__label__1
"Like YES Bank, HDFC Bank, IndusInd Bank, Kotak Bank: Irani",__label__1
Six in Sixty: Stocks to keep on your radar,__label__1
Jet Airways may test Rs 556; buy HDFC Bank over HDFC: Rajat Bose,__label__2
"ITC becomes third most valued co; surpasses Infosys, HDFC Bank",__label__2
HDFC Bank appoints Umesh Chandra Sarangi as additional director,__label__2
"Buy NTPC, IGL, L&T, HDFC Bank: Ashwani Gujral",__label__2
"Pick Asian Paints, Britannia; like YES Bank, HDFC Bank: Emkay",__label__2
"Buy Sun Pharma, sell banking stocks: Ashwani Gujral",__label__2
"Buy NIIT Tech; sell Indraprastha Gas, Divis Lab: Ashwani Gujral",__label__1
"Sell ICICI Bank, HDFC Bank, BHEL; buy Cadila Health: Gujral",__label__1
"S&P puts HDFC Bank, ICICI Bank Bahrain bonds under CreditWatch",__label__1
"Sell DLF, SBI, HPCL: Ashwani Gujral",__label__1
"Like HDFC Bank, ICICI Bank: Mayuresh Joshi",__label__2
"Post Q3, CLSA underweight on PSUs; sees value in private banks",__label__2
"Go long in HUL, HCL Tech; HDFC Bank, Wipro look good: Gaba",__label__1
"Buy Sun Pharma, Cairn, Tata Steel, BoB, Torrent Pharma: Gujral",__label__1
"Buy United Breweries, says Rajat Bose",__label__2
"Asian Paints may test Rs 866, HDFC Bank Rs 1010: Rajat Bose",__label__2
Super Six trading ideas for the day,__label__2
"Sell HDFC Bank, target Rs 940: Gaurav Bissa",__label__2
"Buy Titan Company on dips, ITC may hit Rs 300: Amit Gupta",__label__1
"Sell ITC, HDFC Bank may test Rs 1013: Rajat Bose",__label__1
"HDFC Bank, City Union Bank best bets: Mehraboon Irani",__label__1
"HDFC Bank may test Rs 1270, short Apollo Tyres: MOST",__label__1
"Buy YES Bank, HDFC Bank: Ravikant Bhat",__label__2
Buy HDFC Bank; target of Rs 1246:Khambatta securities,__label__2
See ICICI Bank RoA @1.6% for FY17; stressed assets a worry: Pros,__label__2
Here are Manoj Murlidharan۪s top F&O picks,__label__1
Buy HDFC Bank; target of Rs 1170:ICICIDirect,__label__1
Buy HDFC Bank; target of Rs 1300:Prabhudas Lilladher,__label__1
"Pick HDFC Bank, says Pankaj Jain",__label__1
Buy HDFC Bank; target of Rs 1260:KRChoksey,__label__1
HDFC Bank: Outcome of board meeting,__label__1
Buy HDFC Bank; target of Rs 1360:Edelweiss,__label__1
Buy HDFC Bank; target of Rs 1325:Religare,__label__1
"Buy HDFC Bank, Dr Reddy's Labs may hit Rs 2970: Rajat Bose",__label__1
HDFC Bank Q3 positive despite small NPA rise: Analysts,__label__1
"HDFC Bank Q3 meets estimates, profit rises 20%; NII jumps 24%",__label__1
"HDFC Bank Q3 profit, net interest income seen up 20-21%",__label__1
"Sell Axis Bank, says Sudarshan Sukhani",__label__2
Asian Paints may test Rs 926: Amit Gupta,__label__1
"Buy HDFC Bank, IndusInd Bank, Kotak Bank: Sudip Bandopadhyay",__label__2
"Buy HDFC, Yes Bank, HDFC Bank: Sudarshan Sukhani",__label__1
Prefer private sector banks: Mayuresh Joshi,__label__1
"Buy HDFC Bank, State Bank of India: Sudarshan Sukhani",__label__2
"Short ICICI Bank, target Rs 236, like SBI: Rajat Bose",__label__2
"Sell Jubilant Foodworks, metal stocks: Sudarshan Sukhani",__label__2
"Pick Zee Entertainment, HDFC, Tata Power: Shahina Mukadam",__label__1
"Short SBI, IndusInd Bank; positive on HDFC Bank: Harchekar",__label__2
Tata Steel may slip below Rs 250: Rajat Bose,__label__1
Short Bank of India; buy IndusInd Bank: Sukhani,__label__1
"DHFL may test Rs 241, Rel Comm to test Rs 93: Prakash Gaba",__label__1
"HDFC Bank cuts base rate by 0.05%, effective January 4",__label__2
Buy HDFC Bank; may move to Rs 1100: Rajat Bose,__label__2
"Pick Bharat Forge, HDFC Bank, Dr Reddy's Lab: Prakash Gaba",__label__2
Bank of Baroda may slip to Rs 152-155: Rajat Bose,__label__2
Prefer Eros International Media: Jigar Shah,__label__1
"Sell Axis Bank, target Rs 425.50: Rajat Bose",__label__1
"Positive on IT, fin services, logistics cos: Prabhudas L",__label__1
"HDFC Bank Q3 results on Jan 25, 2016",__label__2
"Buy Marico, Sun Pharma; sell HDFC Bank: Gaurav Bissa",__label__2
"ASCI upholds complaints against GCPL, HDFC Bank, others",__label__2
"Short Yes Bank, Axis Bank, ICICI Bank: Rajat Bose",__label__2
Banks asset quality may stabilise in 18 months: PhillipCap,__label__2
Super Six short term picks for December 14,__label__2
Buy Voltas; sell HDFC Bank: Hemen Kapadia,__label__1
Buy Suven Life Sciences: Rajat Bose,__label__1
"Like Tata Motors, prefer ICICI Bank: R Sreesankar",__label__2
"Trade HDFC Bank, target Rs 980: Bhavin Desai",__label__1
"Chennai rains:SBI, ICICI not to impose penalty on EMI delay",__label__1
HDFC Bk sees green shoots as Indian companies borrow again,__label__1
"Buy SBI, HDFC Bank: Sudarshan Sukhani",__label__2
HDFC Bank may head towards Rs 1100: Prakash Gaba,__label__1
"Buy HDFC Bank, says Sudarshan Sukhani",__label__1
"IndusInd Bank, HDFC Bank, SKS Micro top bets: Rahul Arora",__label__1
LIC eyes 10% stake in CDSL from BSE for about Rs 83 cr,__label__2
HDFC Bank launches Rs 30 cr marketing campaign,__label__2
Citi to offer Swift's services to Indian firms,__label__1
Citi to offer Swift's services to Indian firms,__label__1
"Stay invested in HDFC Bank, says Sameet Chavan",__label__2
Samvat 2072 - Opportunities amidst challenges: Reliance Sec,__label__2
"Emirates bank, SBI join hands for easier remittances",__label__2
Top Diwali picks by Sudarshan Sukhani,__label__1
Top Diwali stock picks by R Sreeshankar,__label__1
"Buy HDFC Bank, advises Sudarshan Sukhani",__label__1
"Short HDFC Bak, target Rs 1020-1025: Siddarth Bhamre",__label__1
Lakshmi Vilas Bank cuts base rate by 0.25% to 10.70%,__label__1
"Sell HDFC, advises Sudarshan Sukhani",__label__1
"Sell SBI, buy HDFC Bank: Sudarshan Sukhani",__label__1
HDFC Bank ranked 27th safest bank globally by 'The Banker',__label__1
"Buy SBI, L&T, BHEL, NTPC: Ambareesh Baliga",__label__1
Scope for 25-50 bps fall in lending rates: HDFC Bank,__label__1
"Go long in HDFC Bank, advises Amit Harchekar",__label__1
"Buy HDFC Bank; target of Rs 1,265: Angel broking",__label__1
"Buy HDFC Bank; target of Rs 1,260: KRChoksey",__label__1
Girnar Software acquires Zigwheels.com from Times Internet,__label__1
Loan rejig to pare finance cost by Rs 110cr: Sadbhav Infra,__label__1
"Buy HDFC Bank, says Sudarshan Sukhani",__label__1
Super Six stocks you can bet on October 26,__label__1
Buy HDFC Bank; target of Rs 1325: Religare,__label__2
Buy HDFC Bank; target of Rs 1350:Motilal ,__label__2
HDFC Bank Q2 above expectation; retain a buy: Experts ,__label__2
"HDFC Bank Q2 meets estimates, profit and NII increase 21%",__label__2
"HDFC Bank Q2 profit, NII, loan book may increase 20%",__label__1
Bank of Baroda partners mobile payment app Chillr,__label__1
"Prefer ICICI Bank, SBI, HDFC Bank: CA Rudramurthy BV",__label__1
"HDFC Bank will lift market, buy Bank Nifty: Sukhani",__label__1
HDFC Bank says fully cooperating with probe agency,__label__2
Prefer HDFC Bank on dips for long term: Angel Broking,__label__1
Will appoint external agency to probe scams: New BoB chief,__label__1
Expect HDFC Bank to move towards Rs 1130: Amit Harchekar,__label__1
Big pvt sector spend 12-15 months away: HDFC Bank's Puri,__label__1
"Keep SBI, ICICI Bank, HDFC Bank in portfolio: R Sreesankar",__label__2
"NCDEX, Kotak Mahindra Bk pact to provide commodities loans",__label__2
Discoms loan at Rs 7k cr; Rs 3.3k cr restructured: Dena Bk,__label__1
Will use proceeds from NCD issue to lend in near-term: HDFC,__label__1
Low inflation gives RBI room to cut rates further: HDFC,__label__2
"Axis, ICICI, SBI, HDFC Bank buying opportunities: Sukhani",__label__2
"SBI, HDFC Bank, ICICI Bank have upside potential: Sukhani",__label__2
"SBI best in PSU banks, prefer HDFC Bank: Sukhani",__label__2
"HDFC Bank can break on upside, may hit Rs 1,100: Sukhani",__label__2
"Alpha Trade- Buy HDFC Bank, sell Nifty: ICICIdirect",__label__2
Axis Bank cuts base rate by 35 bps; effective October 5,__label__2
"HDFC Bank's Q2 results on Oct 21, 2015",__label__2
"Positive on PSU, private banks: IV Subramaniam",__label__2
"Go long in HDFC Bank, short Nifty: ICICIdirect",__label__2
Private sector banks may outperform: Sudarshan Sukhani,__label__2
"Look at Aurobindo Pharma, TCS, DCB Bank: Kunal Bothra",__label__1
"Hold Ballarpur Industries, says Kunal Bothra",__label__1
"Buy HCL Tech, HDFC Bank, Jubilant Foodworks: Sukhani",__label__1
Prefer private sector banks: Manishi Raychaudhuri,__label__2
Siddarth Bhamre negative on private banks,__label__1
"Prefer HDFC Bank, Dalmia Bharat: Mehraboon Irani",__label__2
State Bank of Mysore cuts base rate by 0.10% to 9.9%,__label__2
"Focus on private banks, SBI from PSU space: Dipan Mehta",__label__2
"ICICI looks attractive, HDFC Bank to outperform: Sabharwal",__label__2
"Keep HDFC Bank, PNB, BoB in portfolio: Rahul Mohindar",__label__1
"Buy Union Bank of India, HDFC Bank: Yogesh Mehta",__label__1
"Stay with pharma, bullish on Sun Pharma: Sudip Bandopadhyay",__label__2
"Buy Reliance Industries, HDFC Bank; sell BEL: Sukhani",__label__2
To review base rate at ALCO meet next week: UCO Bank,__label__2
"Federal Bank rejigs top deck, hires Ganesh Sankaran as ED",__label__1
Mobile payments to grow 200 fold in 7 yrs to $3k bn: BofA,__label__2
"Buy LIC Housing, HDFC Bank, NMDC: Sudarshan Sukhani",__label__2
"Look at HDFC Bank, Kotak Mahindra Bank: Basant Maheshwari",__label__2
"Buy HDFC Bank, Bank of Baroda: Rahul Mohindar",__label__1
"HDFC Bank, Infosys top picks; like L&T, IOC: R Sreeshankar",__label__1
"Expect rally in HDFC Bank, may test Rs 1040: Amit Gupta",__label__2
"Add HDFC to portfolio, says Rajesh Kothari",__label__1
