Headlines,Labels
rbi probe bank for sale of gold investment products,0
"buy hdfc bank, target rs 1310: mitessh thakkar",1
hdfc bank q3 pat see up at rs 604.8 cr: religare,1
"buy mcleod russel, upl; sell hdil: ashwani gujral",0
indian financial service company be wary of these risk in 2019,1
add hdfc bank: iifl,0
"brokerages stay overweight on crompton, hdfc bank & cadila",0
bank for maintain priority sector status for mfis,1
stay away from smallcap banks: ajay srivastava,1
"stanchart upbeat on growth; idr price sound, say jm fin",0
hold hdfc bank; target rs 2530: emkay,1
hold ashok leyland; accumulate hdfc bank: emkay,0
news highlight of the day: delhi metro train ram into wall during trial run,1
"hdfc bank, idfc top picks: jitendra sriram",0
here be few stock trade ideas by mayuresh joshi,0
"prefer hdfc bank, yes bank: sudarshan sukhani",1
demonetisation to impact nbfcs for next 3-4 months: macquarie,0
"buy hdfc bank, edelweiss financial services, tata communications: ashwani gujral",1
icici bank have target of rs 1125: anil manghnani,0
to review base rate at alco meet next week: uco bank,1
confident of gain market share: hdfc bank's aditya puri,0
stay invest in hdfc bank: sp tulsian,0
s&p take hdfc bank's 3 bond sales off negative watch list,1
buy hdfc bank; may move to rs 1100: rajat bose,1
hdfc bank buck the trend: see rise in unsecured loan,1
hdfc bank recommend 400% dividend,0
"buy hdfc bank, target rs 2,190: ashish chaturmohta",1
ihh open offer for fortis to commence on sept 7,1
citi to offer swift's service to indian firm,0
"buy hdfc bank, hdfc: jatinder sharma",1
"pick indusind bank, expect move to rs 1070: icicidirect",0
buy hdfc bank; target of rs 1325:religare,0
"sell hdfc bank, vedanta: rajat bose",0
news highlight of the day: n korea's 'twisted dictatorship' cannot hold the world hostage say trump,1
"buy pnb, bob, hdfc bank, icici bank: sukhani",0
"cobrapost expose: icici, axis, hdfc bank share flat; but reputation hit",1
"axis bank, hdfc bank top picks: nischal maheshwari",0
hdfc bank among top 100 most valuable global brand in 2015,0
honda cars tie up with bank to limit demonetisation impact,0
"buy hdfc bank, icici bank, axis bank: ashwani gujral",1
"hdfc bank q3 meet estimates, profit rise 20%; nii jump 24%",0
icici bank may see some bounce: bhamre,0
"icici bank, hdfc bank may see 7-8% downside: mohindar",0
buy hdfc bank; target of rs 1025: religare capital,0
"emirates bank, sbi join hand for easier remittances",1
accumulate hdfc bank; target of rs 826: krchoksey,0
hdfc bank raise key lend rate by 25 bps,0
buy hdfc bank; target of rs 2650: sharekhan,0
"positive on hdfc bank, indusind bank: mehraboon irani",1
sell hdfc bank; target of rs 1920: sukhani,0
"buy hdfc bank, sbi, hcl tech, say sukhani",0
buy hdfc bank; target of rs 1025: motilal oswal,0
22 list company may default in fy14: india rat,1
whatsapp leak case: hdfc bank say commit to highest standards of corp governance,0
"asset quality still a concern; like icici, axis, sbi: kotak",1
hdfc bank fall short-term; buy at rs 875-880 level: experts,0
"hold hdfc bank, say dilip bhat",1
"hdfc bank q1 preview: pat see rise 23% on stable asset quality, interest income",1
"hdfc bank can climb to rs 1860, unite spirit rs 2750: prakash gaba",1
accumulate hdfc bank; target rs 567: angel broking,1
super six trade stock for short term gain,0
bank crash; nomura say base rate cut likely to hit nim,0
"pick asian paints, britannia; like yes bank, hdfc bank: emkay",1
hdfc bank sept qtr pat see at rs 917.5 cr: most,1
"tulsian's take on house finance, tata grp cos & others",0
hdfc bank look attractive: hemang jani,0
"go long in hdfc bank, advise amit harchekar",1
"hdfc bank: asset quality stabilisation, a key for q4 result",1
"thacker bullish on sbi, icici bank, axis bank",1
"sell hdfc bank, say sudarshan sukhani",1
hdfc bank hint at lend rate cut by weekend,1
hold hdfc bank; target of rs 1358: arihant capital,0
idfc see 20% return from infy in next 6 months,0
kotak mahindra bank may test rs 480: paul,0
"hdfc bank q2 profit rise 20% on higher nii, other income",1
"pick sbi, icici bank, hdfc bank: sudarshan sukhani",0
"hdfc bank trade settle smoothly, foreign hold cap intact",0
"buy dhanlaxmi bank, say baliga",1
hdfc bank jan-mar qtr pat may go up 25% at rs 2363cr: most,0
uco bank revise lend rat base on marginal cost,0
"buy sbi, bata, siemens; sell ultratech, bharti infratel: gujral",0
buy hdfc bank; target of rs 2100: edelweiss,0
"rbi fin hdfc bank, axis & icici rs 1-5 cr",0
check out mitesh thacker`s top pick in bank space,1
accumulate hdfc bank: ventura,0
"sbi q1 profit rise 10% to rs 3692 cr, nii disappoint",1
check out: super six stock for march 22,1
"short sell hul, itc: sukhani",0
aditya puri hop hdfc bank benefit from rivals' npa pain by expand market share,1
"book profit in bharti airtel, say phani sekhar",0
"sell ncc, srf; buy upl: ashwani gujral",0
hdfc bank allot debentures worth rs 6700 crore,1
"prefer hdfc bank, say shardul kulkarni",0
buy hdfc bank; target of rs 1400: axis direct,1
top buy & sell ideas by mitessh thakkar & prakash gaba for november 15,0
bank of baroda up lend rate by 75 bps,0
"after policy move, can home loan borrowers breathe easy?",1
hdfc bank may touch rs 960: amit harchekar,1
bank to pass on rate hikes; see pressure on assets,0
"hdfc issue india€™s largest masala bond to raise rs 3,300 crore",0
hdfc bank: update on clarification,0
sbi card see growth in premium credit cards; aim to top market share in 3 years,1
allahabad bank cut lend rate by 0.3%,0
lupin have target of rs 530: pankaj pandey,0
"hdfc bank, tvs motor in pact for inventory fund",1
"with bank cut save interest rates, what be your options now?",0
buy hdfc bank; target of rs 2310: prabhudas lilladher,1
"hdfc bank: loan to grow 20-21%, see no strain from retail assets",0
buy hdfc bank; target of rs 2016: kr choksey,0
angel broking neutral on hdfc bank,0
expect higher level in hdfc bank: sudarshan sukhani,0
hdfc bank overtake tcs to become second most valuable company,1
"ncdex, kotak mahindra bk pact to provide commodities loan",1
hdfc get 2-yr extension to cut capital mkt exposure,0
buy hdfc bank; target of rs 1030: motilal oswal,1
accumulate hdfc bank; target of rs 2510: angel broking,1
buy hdfc bank; target of rs 2250: aditya birla money,0
"federal bank, catholic syrian merger likely in a month",0
buy bajaj finance on dips: ashwani gujral,0
sell hdfc bank sep fut below rs 603: iifl,1
prefer eros international media: jigar shah,0
buy opportunity see in hdfc bank: sukhani,0
"good time to buy icici bank, hdfc bank, say radhika gupta",0
"go long in infosys; sell hdfc bank, lic housing, hul: thacker",1
"hdfc bank look good, m&m may test rs 1225: prakash gaba",1
here be manoj murlidharan€™s top f&o pick,0
"prefer icici bank, axis bank, say ajay bodke",0
"buy hdfc bank on every dip, hdfc may test rs 1175: ab money",1
go long in hdfc bank: siddharth bhamre,1
"axis bank queue up, cut base rate by 10 bps to 9.85%",0
see icici bank roa @1.6% for fy17; stress assets a worry: pros,1
"buy hdfc bank, infosys: rajat bose",0
"hold icici, sbi, shriram transport, hdfc bank: kothari",0
"accumulate hdfc bank, target of rs 1100: p lilladher",1
"buy hdfc bank, say sudarshan sukhani",1
'yes bank post strong q2 nos; accumulate on stock',0
"buy chennai petroleum, hdfc bank, yes bank: ashwani gujral",1
lic eye 10% stake in cdsl from bse for about rs 83 cr,1
nearly 1 lakh indians sign petition to rbi governor against unfair bank charge,1
"hdfc bank sep '11 profit at rs 6,717.70 crore",0
"buy icici bank, hdfc bank: siddharth teli",0
"prefer private banks, say anand tandon",1
hdfc bank rule out more rise in bad loan & base rate cut,0
here be top 10 stock to focus on december 19,0
neutral outlook on hdfc bank: angel broking,0
buy canara bank on dips: baliga,0
look at hdfc bank: sudip bandopadhyay,0
"pick idfc, hdfc bank, ashok leyland: sandip sabharwal",0
hdfc bank q4 pat see up at rs 631 cr: sharekhan,1
aditya puri feature in world's 30 best ceos list by barron's,0
hdfc bank may test rs 853: siddharth bhamre,1
hdfc bank can go upto rs 640: thukral,1
"hdfc bank, l&t finance hold be top picks: r sreesankar",1
icici bank have target of rs 1150: manghnani,1
kotak mahindra bank lower base rate to 9.75%,1
"sell hdfc bank, india cements; buy gnfc: ashwani gujral",1
axis bank look very attractive: f&c investments,0
"buy zee ent, hdfc bank, ntpc; sell bharti infratel: sukhani",1
"global investors be reap benefit of hdfc growth story, not indians: uday kotak",1
discoms loan at rs 7k cr; rs 3.3k cr restructured: dena bk,0
karur vysya bank a top pick: darashaw,0
"hdfc bank's q3 result on jan 17, 2014",1
"hdfc bank a better bet, say anu jain",0
asia telecom cos bet on bank to drive mobile money boom,1
"see mix q3 for banks; hdfc bank, indusind top bets: ubs",0
worst of liquidity crunch be over: hdfc bank,0
sell dena bank: parag doctor,0
accumulate hdfc bank; target of rs 636: aditya birla money,0
hdfc bank may test rs 710: ashish chaturmohta,1
"pick l&t, bhel, icici bank, sun pharma: sharmila joshi",1
hold hdfc bank; target of rs 540: karvy stock broking,1
rbi find kyc violation in cobra expose: source,0
"buy hdfc bank, advise sudarshan sukhani",1
"buy hdfc bank, target of rs 1769: angel broking",1
"prefer hdfc bank, icici bank, sbi, sun pharma: dilip bhat",0
hdfc bank q3 net profit up 32.89% at rs 1087 cr,1
"podcast | stock pick of the day: nifty likely to hover within 11,100-11,500 level this week",0
hdfc bank: outcome of agm,1
hdfc bank see credit growth at 18-20%,1
"buy hul, hdfc bank, arvind: chandan taparia",0
accumulate hdfc bank; target of rs 880: kotak securities,1
"hdfc bank may head lower, say amit gupta",0
"hdfc group m-cap cross rs 10 trillion, only second after tatas",1
buy psu banks: sukhani,0
draft rbi norms on large bank seek add'l capital buffer,0
"sell hdfc bank; buy cipla, infosys: mitesh thacker",0
hdfc bank: outcome of committee meet,1
"buy hdfc bank, target rs 2,820: anand rathi",0
won't sell icici bank shares: pk tayal,0
bank asset quality may stabilise in 18 months: phillipcap,1
"optimistic on banks; stay with hdfc bank, sbi: angel broking",1
"hdfc bank q3 profit, net interest income see up 20-21%",0
buy hdfc; target of rs 2287: prabhudas lilladher,0
buy hdfc bank; target of rs 1417: geojit bnp paribas,0
"banking, auto stock may outperform: agarwal",1
"sell hdfc bank, target rs 1980: rupak de",1
"buy balrampur chini, hdfc bank, bharat financial: ashwani gujral",1
super six intraday pick for the day,0
"like tata motors, prefer icici bank: r sreesankar",1
avoid hdfc bank: amit trivedi,1
hold hdfc bank; target of rs 1840: icici direct,1
"buy hdfc, hdfc bank on decline: sukhani",1
hdfc bank fix record date for dividend & agm,1
"buy bajaj finance, cairn, hdfc bank; sell ceat: sukhani",1
"hdfc bank fy13 result on april 23, 2013",0
"hdfc bank may test rs 1270, short apollo tyres: most",0
bank propose measure to revive flag house sector,1
hdfc bank: outcome of board meet,0
"hdfc bank q3 profit may rise 20.6% to rs 2,804 cr: poll",0
"buy hdfc bank, irb infra, rec, bhel, motherson sumi; short coal india: sukhani",1
hdfc bank to sell silver bar from may,1
"positive on tata global, hdfc bank, ril: amit harchekar",0
buy dcb with a target of rs 57: sp tulsian,1
"pick zee entertainment, hdfc, tata power: shahina mukadam",0
"hdfc bank q3 profit see up 12%, loan growth may slow down",1
accumulate hdfc bank: prabhudas lilladher,1
"buy ashok leyland, colgate: sudarshan sukhani",0
"buy coromandel international, tata motors, ntpc: ashwani gujral",1
fund managers be not gung-ho on these 20 stocks; do you have them in your portfolio?,0
buy hdfc bank on dips: advani,0
hdfc bank to cut lend rate by march: aditya puri,1
"hdfc bank's fy16 result on april 22, 2016",1
hdfc bank's chatbot address 2.7 m query in 6 months,1
sell bank nifty 19100 put; see momentun in petronet: amit gupta,1
should be able to maintain margins at 3.9-4.3%: hdfc bank,1
buy hdfc bank; target of rs 2500: motilal oswal,0
super six buy/sell call for september 17,0
atms run out of cash on second day of bank strike,0
"morgan stanley rat hdfc bank overweight, see stock at rs 3,020 in bull case scenario",1
"rbi leave key rate unchanged, shift focus to growth",1
hdfc bank fix book closure for dividend & agm,0
bank unions to strike today; cheque clearances may be hit,0
"axis bank, hdfc bank top pick in private sector bank: iifl",1
ubs india overweight on private bank,1
here's why private bank may have show interest in axis bank,0
hdfc bank to pick additional 4% stake in clear corp for rs 124 cr,0
"buy hdfc bank, sell kpit technologies: mitessh thakkar",0
dalal`s view on bank,0
hdfc bank rope in citi executive to head corporate bank,0
buy hdfc; target of rs 2056: icici direct,0
hold hdfc bank: ventura,0
"sbi to send new cheque book by dec 15, update your address",1
high-powered group set up to regulate chit funds: takru,0
bank stock likely to underperform: sukhani,0
hdfc bank launch its upi on chillr,0
"keep hdfc bank in portfolio, say ajay bodke",1
bofa merrill turn positive on indian state-owned bank,0
buy hdfc bank; target of rs 2750: sharekhan,0
govt doles out extra dealer commission in bond market,1
"buy l&t on correction, look at tata motors: dilip bhat",1
super six stock you can bet on november 14,1
"bad loan to rise till sept, downgrade over: india rat",1
buy hdfc bank; target of rs 1500: icici direct,0
buy hdfc bank; target of rs 1200: p lilladher,0
bank sector earn review: who's lead q1 race?,0
bob reduce mclr by up to 75 bps,1
executive order need to solve fdi insurance issue: ey,1
"buy hdfc, hdfc bank, sun pharma, say irani",1
aditya puri be cnn-ibn indian of the year (business),0
"go long in hdfc bank, advise amit harchekar",0
myntra offer emi of rs 51 on clothe range,1
"hdfc bank q4 pat see up 30% at rs 1,449 cr",1
"prefer hpcl, beml, oil india: rajesh agarwal",1
"hdfc bank's fy14 result on april 22, 2014",1
air arabia passengers can pay for ticket in instalments,0
"buy hdfc bank, say sudarshan sukhani",1
idbi deal effect? lic on sell spree in bank,0
axis bank cut base rate by 0.20% to 9.95%,1
"hold hdfc bank, target of rs 1530: krchoksey",1
super six chart pick for june 18,0
base rate regime won't impact retail lending: hdfc bank,0
play safe; buy lakshmi vilas bank & obc: prakash diwan,1
"like icici, hdfc bank: dipen shah",0
"buy hdfc bank, lic housing, bharat financial: ashwani gujral",1
buy hdfc bank; target of rs 2371: prabhudas lilladher,0
advance tax collection in q1 up 5% at rs 33089cr,1
idbi raise $300 mn via overseas bond sale at 5.06% coupon,0
hdfc bank q3 pat see up 38% at rs 594 cr,0
hdfc bank have target of rs 2585: gujral,0
friendship and bank be not co-related: aditya puri,1
"pick hdfc bank, say pankaj jain",0
hold hdfc bank; target of rs 513: unicon investment,1
"hdfc bank€™s new mobile app continue to malfunction, remain unfixed",1
go long in hdfc bank: sudarshan sukhani,1
super six stock ideas to liven up your trade,0
online fraud: why should you not blame bank,0
hdfc bank an outperformer: karvy stock broking,0
hdfc bank be india's most value brand for 5th year in a row: report,1
"hdfc bank top pick, bob from psu space religare cap mkts",0
hdfc bank to focus on digital platform for sustain growth,1
hold hdfc bank; target of rs 610: emkay,0
icici bank can head towards rs 1770-1780: hemant thukral,1
hdfc bk launch prepay medical card with apollo hospitals,0
"hdfc bank board approve raise up to rs 24,000 crore",1
"hdfc bank report divergence of rs 2,051 cr for fy17; profit grow 20%",1
overall value of top 50 brand dip 2% this year: report,1
sbi cut interest rate on home loan by 5-15bps,1
sbi cut retail term deposit rat by 25 bps,1
"restructure asset, a key trigger for banks' q4 result",0
"buy hdfc bank, dcb: sudarshan sukhani",1
"buy hdfc bank, target of rs 1200: motilal oswal",0
hold hdfc; target of rs 920: icicidirect.com,0
buy hdfc bank at rs 1200-1225: irani,1
"look at hdfc bank, l&t, yes bank, kotak bank: kunal bothra",1
money launder sting: hdfc bank say will probe matter,1
"hdfc bank, oriental bank good picks: iifl",0
"buy hdfc bank on declines, say suruchi jain",0
keep hdfc bank in portfolio: joshi,0
experts see rs 370 as fair value for icici bank,1
hdfc bank q4 nii see up 17% to rs 3974 cr,0
hdfc bank launch global search for aditya puri's successor,1
"pick hdfc bank, axis bank: ambareesh baliga",0
"short hdfc bank, target rs 995: aditya agarwal",0
"icici bank, hdfc bank, bajaj finance top picks: sachin shah",0
"book profit in axis bank, icici bank, hdfc bank: sukhani",0
"pick icici bank, target rs 380: shubham agarwal",0
prefer private sector banks: manishi raychaudhuri,1
hdfc bank plan to raise up to $3.75 billion from share sale,1
"look at hdfc bank, dcb bank: ambareesh baliga",1
buy hdfc bank; target of rs 724: firstcall research,0
"buy hdfc bank, advise amit harchekar",0
accumulate hdfc bank; target of rs 2550: dolat capital,0
"india infoline bullish on hdfc bank, lic house fin",1
"hdfc bank q2 profit rise 20% to rs 3455cr, asset quality stable",0
here be sp tulsian's top trade ideas,1
hdfc bank tie up with ioc to provide bank service,1
avoid private sector bank stocks: hemen kapadia,0
"keep icici bank, hdfc bank in portfolio: sharmila joshi",1
"keep sbi, icici bank, hdfc bank in portfolio: r sreesankar",1
"buy hdfc bank, bank of baroda: rahul mohindar",0
hdfc bank may head lower: sudarshan sukhani,1
"yes bank raise $500m in foreign currency loans, deposit",0
hike in icici bank base rate to hold margins: angel broking,1
"top buy & sell ideas by ashwani gujral, sudarshan sukhani, prakash gaba for short term",1
"trade calls: buy hindalco, bpcl, zee; sell hdfc bank",1
hdfc plan to raise $750 mn via rupee denominate bond,1
"hdfc raise rs 3,000 cr in 1st ever masala bond issue",1
"buy hdfc bank, target rs 2,420: anand rathi",1
hdfc bank an outperformer; target rs 2314: karvy,0
hdfc bank hit overseas bond market with benchmark issue,0
buy hdfc bank; target of rs 2400: motilal oswal,0
here be why sp tulsian be bullish on petronet lng,1
hdfc bank may move to rs 635-640: hemant thukral,1
"buy hdfc bank, hul; sell bajaj finance: ashwani gujral",0
big pvt sector spend 12-15 months away: hdfc bank's puri,0
buy bank stock on correction: vikas khemani,0
prefer hdfc bank: sanjeev prasad,1
"short yes bank, axis bank, icici bank: rajat bose",1
there be more room for lend rate cuts: hdfc bank ceo puri,1
hdfc bank report healthy number in q4; what should investors do now?,0
datta`s view on bank stock,1
"sbi, icici bank, hdfc bank top picks: r sreeshankar",1
rbi ask hdfc bank to classify a project loan account as npa,0
"podcast | stock pick of the day: nifty to find support at 10,700-10,750 amid volatility",0
hdfc bank may rally towards rs 695: pritesh mehta,1
here's list of icici direct's f&o stock pick,0
be cautious on hdfc bank and kotak mahindra bank: merani,1
"add hdfc bank, target of rs 1102: iifl",1
"hdfc bank digitise over 1,200 dairy co-operatives",1
"buy bharat electronics, sell hdfc bank: mitesh thacker",0
new board of directors appoint at satyam,0
buy hdfc bank; target of rs 2500: motilal oswal,0
hdfc bank q3 net profit up 31.5% at rs 818 cr,0
what experts make of hdfc bank's q2fy15 earn,1
"accumulate hdfc bank, target of rs 1770: angel",0
"buy hdfc bank, siemens: prakash gaba",1
go long on hdfc bank futures close to rs 532-534: iifl,1
"ccea to decide on hdfc bank, lupin fdi proposals today",0
"rupee fall pinch home-owners; hdfc, icici bk hike rat",1
hdfc bank may test rs 810: hemen kapadia,0
reverse trend: axis bank hike base rate by 25 bps,0
"buy sun pharma, sell bank stocks: ashwani gujral",1
hdfc bank mar qtr pat see up at rs 1110 cr: angel,1
low inflation give rbi room to cut rat further: hdfc,1
hdfc bank top pick: siddharth teli,0
comment: here's why we should happily pay our atm fee,1
lakshmi vilas bank cut base rate by 0.15%,1
super six buy/sell call for june 13,0
buy hdfc bank; target of rs 1500: icici direct,1
"buy ultratech, hdfc bank, bharat financial: ashwani gujral",1
bank rates: where be lend rat and bond yield headed?,1
daily wrap up: news from the world of business,0
"hdfc bank get cabinet nod to raise rs 24,000 crore as fdi",0
"buy hdfc bank, indusind bank, hdfc: mehraboon irani",0
"short hdfc bank, pnb; sukhani",0
"sell axis bank, target rs 425.50: rajat bose",0
"hdfc bank q4: analysts expect pat growth at 26%, 16% in nii",0
"short hdfc bank, sbi: sudarshan sukhani",1
"icici, axis bank withdraw from deccan chronicle debt recast",0
sell hdfc bank: sudarshan sukhani,0
buy hdfc bank; target of rs 2700: prabhudas lilladher,0
"key takeouts from cobrapost sting on hdfc, axis and icici",1
"keep hdfc bank, pnb, bob in portfolio: rahul mohindar",0
"mfs flock to indusind, kotak mahindra bank and infosys in july",0
"hdfc bank q2 profit, net interest income, loan growth see around 20%",1
hdfc bank dec qtr pat see up 33.3% at rs 1091cr: angel,1
"buy yes bank, hdfc bank: ravikant bhat",1
buy hdfc bank; target rs 664: iifl,1
"rbi look at bank regulations, not black money: thakru",1
hdfc bank an underperformer: karvy stock broking,1
kotak cut hdfc bank to,0
"buy hdfc bank, niit technologies; sell motherson sumi: rajat bose",1
"sell tata steel, beml; buy hdfc bank: sudarshan sukhani",0
"rbi likely to cut interest rat next week, say hdfc's keki mistry",1
"now, hdfc too match sbi,icici's rates, lower to 8.35%",1
"buy infosys, beml, hdfc bank; sell pidilite, wockhardt: sukhani",0
hdfc bank q1 net see up 21% to rs 3262 cr: kr choksey,0
rbi issue guidelines for new bank licence,1
hdfc bank add 6 more payment options on merchant terminals to convert them into digipos,1
"axis bank, icici bank look attractive: sachin shah",1
"look at sadbhav engineering, sbi, shriram trans: ajay bodke",0
buy hdfc bank; target of rs 2100: sharekhan,1
hdfc bank growth to be lead by volume; q3 show stable: experts,1
buy hdfc; target of rs 2250: icici direct,0
best buys: which stock be brokerages back after brexit,0
"buy arvind, gruh finance; sell bharti airtel: ashwani gujral",1
hdfc bank q3 pat see up 19.8% at rs 2227cr: dolat capital,0
"go long on yes bank, axis bank, hdfc bank: baliga",1
hold hdfc bank: bonanza,0
"hdfc bank fy13 result on april 23, 2013",0
accumulate hdfc bank; target of rs 1100: ab money,0
accumulate hdfc bank; target of rs 1020: emkay,1
hold hdfc bank; target of rs 868: sharekhan,0
"bank q3 results: how be experts read bob, union bank?",0
hdfc bank q3 net up 31.4% at rs 1430 cr,1
"hold hdfc bank, advise deven choksey",0
stay away from reliance capital: sukhani,0
"hdfc bank raise rs 8,500 cr by issue equity to parent hdfc",1
"vora`s view on bank stocks- icici bank, hdfc bank",0
bank-borrowings from rbi repo window hit 9-month low,0
"sell hdfc bank, target rs 940: gaurav bissa",1
hdfc bank launch smartup zone in hyderabad,0
frontline stock and midcaps may face pressure: bhatnagar,1
"remain invest in hdfc bank, indusind bank: irani",1
be brokerages happy with hdfc bank q2 performance?,0
sell hdfc bank; target rs 471: dolat capital,0
"buy hindustan unilever, l&t, ultratech cement: ashwani gujral",1
equity dilution to aid hdfc bank€™s credit growth: idbi cap,1
review: hdfc bank q3 number,0
"buy hdfc bank, apollo hospitals, reliance ind: sukhani",1
hdfc bank mar qtr pat see up at rs 1102 cr: sharekhan,0
hdfc bank q2 net profit see up 32% to rs 908 cr,0
"these stock will see ftse, wisdomtree earn index rebalance",1
"hold hdfc bank, advise kunal bothra",0
bond yield to scale back to 6.7% level by march: hdfc bank,0
may cut interest rat before next rbi policy: bob,0
motilal oswal neutral on hdfc bank,0
unite bank of india slash lend rate by up to 0.90%,1
"hdfc bank's q3 result on january 24, 2017",1
hold hdfc bank; target of rs 1337: arihant capital,1
"hdfc bank, pnb may slip further: sukhani",0
buy hdfc bank; target of rs 2670: krchoksey,1
hdfc group say yet to consider merger plan,0
hdfc bank hold digital innovation summit in gujarat,0
add hdfc bank; target of rs 2187: iifl,0
hdfc bank have target of rs 489: prakash diwan,0
hdfc bank top pick: jignesh shial,0
"podcast | stock pick of the day: nifty likely to trade in the range of 10,740€“11,100",1
"buy kesoram industries, niit technologies: ashwani gujral",1
state-owned banks' npa cross rs 1.23 lakh cr at june-end,1
npa divergences point to a need for bank auditors to have a dialogue with rbi,1
"closely watch nbfc space, positive on bank: ajay bodke",0
hdfc bank q2 net may rise 29% at rs 2020 cr: kr choksey,0
"cobrapost expose: i-t issue notice to icici, axis, hdfc bank",1
profit book likely to be see in hdfc bank: sp tulsian,1
"stay with hdfc bank, say rahul mohindar",0
"hdfc bank's q3 result on february 14, 2015",0
short hdfc bank; target rs 585: hemant thukral,1
state bank of india have support at rs 2770: bhambwani,0
"buy hdfc bank; sell tata steel, idfc bank: ashwani gujral",1
"bullish on yes bank, indusind bank, hdfc bank: hemant thukral",0
"exit south indian bank, buy hdfc bank: parag doctor",1
bank sector result preview for q4fy12: angel broking,0
hold hdfc bank; reduce persistent systems: emkay,1
"vikram kotak of crest cap upbeat on indian equities; like financials, bearish on it",1
prefer hdfc bank: sandip sabharwal,0
bankers divide over logic behind farm loan waiver,1
"buy, sell, hold: here be 8 stock that analysts be track today",0
"q1 asset quality tad weak, yet hdfc bank best bet: experts",0
top five key takeaways from hdfc bank q2 results; stock up 50% in 2017,1
"infosys, hdfc bank, aurobindo be top picks: r sreesankar",1
your stocks: where to invest in volatile market,1
15 stock to buy this earn season: emkay,1
hold hdfc bank; target of rs 520: unicon investment,0
"buy hdfc bank, advise sudarshan sukhani",1
buy hdfc bank; target of rs 1375: icici direct,0
"soon, a robotic assistant will greet you at nearest hdfc bank",0
prefer private sector banks: mayuresh joshi,0
"rbi credit policy: bank unlikely to cut rat soon, no relief for emis",0
rbi take measure to revive corporate bond and cds market,0
"buy hdfc bank, infosys, capital first: rahul shah",1
hdfc bank to offer loan online against share in 3 minutes,1
bank to go ahead with atm expansion,0
buy or sell: top stock trade ideas by market experts which be good short term bet,0
buy hdfc bank on correction: krishna kumar karwa,0
"aviation company owe rs 40,621 cr to banks: govt",0
prefer hdfc bank: mehraboon irani,0
buy hdfc bank; target of rs 751: firstcall research,0
hdfc bank look weak: sharma,0
"buy tcs, hdfc bank: sudarshan sukhani",1
cobrapost: what worry & why incentive culture be revised?,0
"comment: axis bank suitor list grows, but kotak unlikely to overpay",0
"rbi do its bite to ease interest rates, what about banks?",0
news highlights: facebook ban far-right group; all-woman crew of indian navy begin return journey,1
"cautious on rec, pfc and ntpc: tulsian",0
"prefer icici bank, axis bank over hdfc bank: sukhani",0
"ideas for profit: hdfc continue steady performance in q1, buy",0
"buy hdfc bank, say hemant thukral",0
"short sbi, hdfc bank: gopi suvanam",0
hdfc arm hbd financial service to raise up to rs 350 cr,1
bank sector result preview for q2fy13: angel broking,1
bank to restructure rs 2 lakh cr loan by end-fy13: crisil,0
hdfc bank only domestic brand in brandz's top 100 global list,1
short hdfc bank: amit harchekar,1
ideas for profit | hdfc bank q4 review: steady show aid by robust loan growth; must buy,0
"focus on hdfc, hdfc bank, hul, itc: sudarshan sukhani",0
buy hdfc bank; target of rs 2000: motilal oswal,1
"hold hdfc bank, say phani sekhar",0
"hdfc bank hike base rate by 20 bps to 9.15%, indusind bank hike mclr by 5 bps",0
hdfc bank look overpriced: pn vijay,1
gautam shah bullish on private bank space,1
"hdfc bank may hit rs 1600, eicher motor rs 27000: ashwani gujral",1
hdfc bank an underperformer: karvy stock broking,0
hdfc bank's q1 non interest income likely to grow 20%+,1
"buy hdfc bank, bpcl, bajaj auto: sudarshan sukhani",1
accumulate hdfc bank; target of rs 2450 : dolat capital,0
hdfc bank may test rs 875-885: kunal bothra,1
hold hdfc bank; target of rs 2670: krchoksey,0
q1 earn to be tepid; analysts pick best & worst sectors,0
"buy, sell, hold: 18 stock that analysts be watch out",1
hdfc bank q1 net see up 31.4% at rs 2423.5 cr: emkay,0
hdfc bank could potentially be delete in nov review: msci,1
hdfc bank launch 'meritus' scholarship,0
hdfc bank earn total income of rs 5365.5 cr,1
"itc set to correct; buy tata motors, hdfc: mehraboon irani",1
"buy axis bank, dcb bank on declines: ambareesh baliga",1
"hdfc bank dec '11 profit at rs 7,202.64 crore",0
here be top 10 stock to focus on february 5,1
"buy hdfc bank, hdfc, can fin homes, hindalco, tata steel, beml: ashwani gujral",1
expect hdfc bank to move towards rs 1130: amit harchekar,0
hdfc bank reappoints paresh sukthankar as deputy manage director,1
"brace for 'weak' indian q1 earnings, say bofa-ml",1
reliance result may surprise market: tulsian,0
hdfc bank q4 nos bang in line with expectations: experts,0
short hdfc bank around rs 625-630: amit gupta,1
buy suven life sciences: rajat bose,0
"helios favour hdfc, say telcos to underperform: fund view",0
buy hdfc bank; target of rs 2136: prabhudas lilladher,1
happy holi! top 10 stock to colour your portfolio which could give up to 40% return,1
fipb to consider hdfc bank's fdi proposal on oct 1,0
hdfc bank deputy md paresh sukthankar resign,0
financial sector result preview for q3fy12: most,1
hold hdfc bank: radhika gupta,1
"buy ashok leyland, hdfc bank: yogesh mehta",1
move towards marginal cost of funding: indusind bk,1
hdfc bank q3 net see up 25% at rs 2323.5cr: motilal oswal,0
sbi draw pvt bank customers with home loan at 8% interest,0
