Dates,Headlines
20 Apr 2017,"HDFC Bank Q4 profit seen up 18% at Rs 3966 cr, outlook on retail loan growth key"
20 Apr 2017,"Buy HDFC Bank, target Rs 1500; like HCC: Mitessh Thakkar"
18 Apr 2017,"Buy HDFC Bank, Larsen & Toubro, BHEL: Sudarshan Sukhani"
17 Apr 2017,Nearly 1 lakh Indians sign petition to RBI Governor against unfair banking charges
11 Apr 2017,Converting credit card money to cash using Paytm? This is how you can land in trouble
11 Apr 2017,"HDFC Bank to raise Rs 50,000 cr in next 12 months"
07 Apr 2017,HDFC Bank launches its UPI on Chillr
07 Apr 2017,Sensex cos to see 9.1% growth in profits in Q4 FY'17: Deutsche
07 Apr 2017,"Chillr kicks off UPI payments with HDFC Bank, plans to enter lending biz"
31 Mar 2017,"HDFC Bank focuses on expanding corporate loan book, refinancing and term loans"
30 Mar 2017,"HDFC Bank, L&T Finance Holdings are top picks: R Sreesankar"
30 Mar 2017,"HDFC Bank may hit Rs 1600, Eicher Motors Rs 27000: Ashwani Gujral"
30 Mar 2017,"Buy HDFC Bank, Future Consumer, KRBL: Ashwani Gujral"
27 Mar 2017,"Sell HDFC Bank, Reliance Industries: Prakash Gaba"
27 Mar 2017,Aditya Puri features in world's 30 best CEOs list by Barron's
24 Mar 2017,"HDFC issues India۪s largest masala bonds to raise Rs 3,300 crore"
22 Mar 2017,Samsung launches mobile payment service in India
22 Mar 2017,HDFC plans to raise $750 mn via rupee denominated bonds
20 Mar 2017,"HDFC Bank's board meeting on April 21, 2017"
17 Mar 2017,Fund managers are not gung-ho on these 20 stocks; do you have them in your portfolio?
17 Mar 2017,"Buy HDFC Bank, UPL; sell Bharti Airtel: Ashwani Gujral"
17 Mar 2017,"Buy HDFC Bank, UPL; sell Bharti Airtel: Ashwani Gujral"
15 Mar 2017,HDFC Bank to offer loans online against shares in 3 minutes
15 Mar 2017,HDFC Bank reappoints Paresh Sukthankar as deputy managing director
09 Mar 2017,COMMENT: Here's why we should happily pay our ATM fees
09 Mar 2017,"HDFC Bank digitises over 1,200 dairy co-operatives"
08 Mar 2017,SBI chief says new bank charges will help Jan Dhan costs
08 Mar 2017,"Divis Labs can climb to Rs 810, HDFC Bank looks good: Gaba"
08 Mar 2017,Not keeping min bank balance? Be ready to pay Rs 600 fine & more
07 Mar 2017,Apollo Hospitals raises Rs 200 cr via NCDs
07 Mar 2017,"HDFC Bank may hit Rs 1405, Bata India Rs 515: Rajat Bose"
06 Mar 2017,SEBI not happy with RBI's intervention in HDFC Bank trading case
06 Mar 2017,HDFC Bank launches chatbot Eva for customer services
05 Mar 2017,"RIL hits home run! Top 4 cos' m-cap swells by Rs 35,876 crore"
02 Mar 2017,Banks levy Rs 150 on transactions: Here's how Twitterati reacted
02 Mar 2017,Will look into new bank transaction charges: Ravi Shankar Prasad
02 Mar 2017,"HDFC Bank, others resume levy on cash transactions"
02 Mar 2017,"Pay min Rs 150 at HDFC Bank, ICICI, Axis after 4 cash deposits"
02 Mar 2017,"Buy HUL, HDFC Bank, AB Nuvo, Vedanta; sell Indo Count: Sukhani"
28 Feb 2017,Bank unions to strike today; cheque clearances may be hit
26 Feb 2017,"Eight of top 10 cos add Rs 66,708 cr in m-cap; RIL shines"
24 Feb 2017,We haven't been approached by anyone: Axis Bank's Shikha Sharma
23 Feb 2017,"HDFC Bank trades settled smoothly, foreign holding cap intact"
22 Feb 2017,"COMMENT: Axis Bank suitor list grows, but Kotak unlikely to overpay"
22 Feb 2017,"HDFC Bank FPI trade: RBI, Sebi to tighten norms on trigger point"
22 Feb 2017,Here's why private banks may have shown interest in Axis Bank
22 Feb 2017,"HDFC Bank FPI trades: Sebi, RBI mull safeguards"
21 Feb 2017,Play safe; buy Lakshmi Vilas Bank & OBC: Prakash Diwan
20 Feb 2017,Tulsian tells: Why private banks could see consolidation soon
20 Feb 2017,Smart traders sniffed out RBI alert on HDFC Bank; made a killing
19 Feb 2017,"Top seven cos add Rs 48,519 cr in m-cap"
18 Feb 2017,Demonetisation unnecessarily demonised: Aditya Puri
17 Feb 2017,Here is why SP Tulsian is bullish on Petronet LNG
17 Feb 2017,There is more room for lending rate cuts: HDFC Bank CEO Puri
17 Feb 2017,"Mobile wallet cos don't have profitable models, says Aditya Puri"
17 Feb 2017,Aditya Puri says national bad bank is not a bad idea
17 Feb 2017,"Remain invested in HDFC, says Prakash Gaba"
17 Feb 2017,"Hold HDFC Bank, says Dilip Bhat"
17 Feb 2017,Foreign holding in HDFC Bank hits limit again: RBI
17 Feb 2017,"Buy Maruti Suzuki, says Ajay Srivastava"
17 Feb 2017,Stay invested in HDFC Bank: Ajay Srivastava
17 Feb 2017,Pick Kotak Mahindra Bank: Ashwani Gujral
17 Feb 2017,Buy Bharat Financial; sell Arvind: Ashwani Gujral
17 Feb 2017,Here are Deven Choksey's top trading ideas
16 Feb 2017,"Buy HDFC Bank, Infosys: Rajat Bose"
16 Feb 2017,Here are few stock trading ideas by Mayuresh Joshi
15 Feb 2017,"Buy HDFC Bank, sell Aurobindo Pharma: Sudarshan Sukhani"
15 Feb 2017,"Buy HDFC Bank; sell DLF, BHEL: Ashwani Gujral"
14 Feb 2017,"Buy Reliance Industries, HDFC, Yes Bank: Sudarshan Sukhani"
14 Feb 2017,"Buy Bajaj Finance, Cairn, HDFC Bank; sell Ceat: Sukhani"
09 Feb 2017,Buy HDFC; target of Rs 1540: Axis Direct
09 Feb 2017,Kotak-Axis merger in the works? Both banks say no
03 Feb 2017,HDFC Bank increases cash transaction fees on savings a/cs
01 Feb 2017,Buy HDFC Bank; target of Rs 1400: Axis Direct
31 Jan 2017,Hold HDFC Bank; target of Rs 1358: Arihant Capital
31 Jan 2017,Buy HDFC Bank; target of Rs 1417: Geojit BNP Paribas
27 Jan 2017,HDFC Bank brings in humanoid to assist customers in branch
25 Jan 2017,Buy HDFC Bank; target of Rs 1500: ICICI Direct
25 Jan 2017,Buy HDFC Bank; target of Rs 1412: Edelweiss
25 Jan 2017,Buy HDFC Bank; target of Rs 1457: KR Choksey
25 Jan 2017,Buy HDFC Bank; target of Rs 1510: Motilal Oswal
25 Jan 2017,Sell Bank Nifty 19100 Put; see momentun in Petronet: Amit Gupta
25 Jan 2017,"Buy, sell, hold: 4 key stocks to watch out post Q3 results"
25 Jan 2017,HDFC Bank wants reasonable MDR charges
24 Jan 2017,"Buy HDFC Bank, target Rs 1310: Mitessh Thakkar"
24 Jan 2017,"Buy Coromandel International, Tata Motors, NTPC: Ashwani Gujral"
24 Jan 2017,HDFC Bank growth to be led by volume; Q3 show stable: Experts
24 Jan 2017,"HDFC Bank Q3 profit rises 15% to Rs 3865cr, loan growth at 13.5%"
24 Jan 2017,Budget 2017: Experts pick 16 stocks that may benefit from the big event
23 Jan 2017,"HDFC Bank Q3 profit seen up 12%, loan growth may slow down"
20 Jan 2017,"IndusInd Bank, HDFC Bank best bets: Mehraboon Irani"
19 Jan 2017,"HDFC Bank to train 25,000 people in cashless transactions"
13 Jan 2017,"Tulsian's take on housing finance, Tata Grp cos & others"
13 Jan 2017,Axis Bank cuts MCLR by up to 70 bps
12 Jan 2017,Here are Mayuresh Joshi's top trading bets
11 Jan 2017,"Positive on HDFC Bank, IndusInd Bank: Mehraboon Irani"
11 Jan 2017,"Like Bank Nifty; buy HDFC Bank, Apollo Tyres: Hemant Thukral"
11 Jan 2017,IndusInd Bank attractive buying opportunity: Sudarshan Sukhani
11 Jan 2017,"Buy HDFC Bank, MRF, Adani Ports, Fortis Health: Mitesh Thacker"
10 Jan 2017,Buy HDFC Bank; sell Petronet LNG: Mitesh Thacker
10 Jan 2017,"HDFC Bank looks good, M&M may test Rs 1225: Prakash Gaba"
10 Jan 2017,"HDFC Bank can climb to Rs 1225, Indiabulls Housing Rs 700: Gaba"
10 Jan 2017,"Sell Dewan Housing Finance, buy HDFC Bank: Rajat Bose"
09 Jan 2017,"Soon, a robotic assistant will greet you at nearest HDFC Bank"
09 Jan 2017,"Buy HDFC Bank, Hindustan Zinc; sell Jet Air, Cummins: Sukhani"
09 Jan 2017,Here are Abhimanyu Sofat's top trading ideas
05 Jan 2017,BoB reduces MCLR by up to 75 bps
05 Jan 2017,United Bank of India slashes lending rate by up to 0.90%
05 Jan 2017,More banks cut rate by up to 0.9%
04 Jan 2017,"Buy, sell, hold: 18 stocks that analysts are watching out"
03 Jan 2017,"Buy Bharat Electronics, sell HDFC Bank: Mitesh Thacker"
02 Jan 2017,"BHIM downloaded 3 mn times, top app in India: Kant"
02 Jan 2017,"Buy, sell, hold: How to trade 5 auto & bank stocks?"
29 Dec 2016,"Buy Chennai Petroleum, HDFC Bank, Yes Bank: Ashwani Gujral"
28 Dec 2016,"Buy HDFC Bank, Jain irrigation Systems: Mitesh Thacker"
28 Dec 2016,"Buy Infosys, BEML, HDFC Bank; sell Pidilite, Wockhardt: Sukhani"
26 Dec 2016,OMCs eye over 50% of retail sales in cashless mode by March
23 Dec 2016,Bankers divided over logic behind farm loan waiver
23 Dec 2016,"Sell HDFC Bank, Cipla: Rajat Bose"
23 Dec 2016,HDFC Bank customers get wrong a/c balance info due to glitch
21 Dec 2016,ED finds 'unusual' activity in 200 bank a/cs in Mumbai: Srcs
18 Dec 2016,"Six of top 10 cos take Rs 38,221cr hit in mcap;CIL loses most"
15 Dec 2016,"Go long in Infosys; sell HDFC Bank, LIC Housing, HUL: Thacker"
14 Dec 2016,Digitisation integral part of co; focus on B2B seg: Tech Mah
13 Dec 2016,"HDFC Bank's Q3 result on January 24, 2017"
12 Dec 2016,"Closely watching NBFC space, positive on bank: Ajay Bodke"
11 Dec 2016,"Nine of top 10 firms add Rs 56,112 cr in m-cap; ONGC, RIL shine"
09 Dec 2016,Top 100 cos created Rs 28 lakh cr wealth in past 5 years: Study
09 Dec 2016,"Buy SBI, HDFC Bank, IndusInd Bank, BoB, ICICI Bank: Irani"
08 Dec 2016,"Optimistic on banks; stay with HDFC Bank, SBI: Angel Broking"
05 Dec 2016,MMTC to tie-up with SBI to sell gold coin
30 Nov 2016,HDFC Bank ties up with retail body to offer cash at 50 stores
30 Nov 2016,"Buy HDFC Bank, Cummins India: Mitesh Thacker"
30 Nov 2016,4 India-born CEOs on Fortune Businessperson of the Year list
30 Nov 2016,"Buy HDFC, avoid HDFC Bank, ICICI Bank: Sudarshan Sukhani"
30 Nov 2016,Aditya Puri debunks some economists' theory that GDP could fall
28 Nov 2016,Analysts see limited impact on banks' earnings after RBI move
28 Nov 2016,"Buy, sell, hold: How to trade bank & auto stocks?"
24 Nov 2016,Banks waive MDR for all debit cards till December 31
23 Nov 2016,Demonetisation will help the economy in long run: Aditya Puri
22 Nov 2016,"Analysts positive on NBFCs, retail private banks after RBI move"
21 Nov 2016,Honda Cars ties up with banks to limit demonetisation impact
19 Nov 2016,Check out: How demonetisation impacts various sectors
18 Nov 2016,"HDFC Bank can slip to Rs 1200, Power Grid may hit Rs 204: Gupta"
17 Nov 2016,"ICICI, HDFC Bank, Canara, United Bank cut FD rates by up to 1%"
17 Nov 2016,"Sell Crompton Greaves, HDFC Bank: Mitesh Thacker"
17 Nov 2016,HDFC Bank's Aditya Puri ranked 36th in Fortune's top bizmen list
17 Nov 2016,"Buy Tech Mahindra, Corporation Bk; sell Glenmark: Thacker"
16 Nov 2016,"Buy, sell, hold: 5 stock that analysts are watching out"
15 Nov 2016," Buy HDFC Bank, HUL; sell Bajaj Finance: Ashwani Gujral"
15 Nov 2016,"Buy HDFC Bank, Vedanta; Ambuja Cements may test Rs 212: Taparia"
15 Nov 2016,Demonetisation to impact NBFCs for next 3-4 months: Macquarie
15 Nov 2016,"Buy State Bank of India, HDFC Bank: Sudarshan Sukhani"
15 Nov 2016,"Sell Tata Motors; buy HDFC Bk, Power Grid: Mitesh Thacker"
13 Nov 2016,"Top six companies lose Rs 91,800 cr in market valuation"
11 Nov 2016,"Sell Bajaj Auto, HDFC, Pidilite; buy HDFC Bank, SBI: Thacker"
10 Nov 2016,"Buy Coal India, HDFC Bank: Mitesh Thacker"
09 Nov 2016,"Buy HDFC Bank, Lupin, Colgate Palmolive: Sandeep Wagle"
09 Nov 2016,"Buy Dabur India, NTPC, HDFC Bank, ICICI Bank: Sudarshan Sukhani"
09 Nov 2016,"Buy HDFC Bank, Hindustan Unilever, Dabur India: Ashwani Gujral"
08 Nov 2016,Bourses seek clarification over debit card data breach
07 Nov 2016,Hold HDFC Bank; target of Rs 1365: Arihant Capital
03 Nov 2016,Pay income tax dues in advance to avoid last minute rush: RBI
01 Nov 2016,Buy HDFC Bank; target of Rs 1400: Axis Direct
31 Oct 2016,"Top 6 cos lose Rs 26,191 cr in m-cap, Infosys hit hard"
29 Oct 2016,Diwali rocket stocks: 10 large caps to buy in Samvat 2073
27 Oct 2016,"Sell HDFC Bank, India Cements; buy GNFC: Ashwani Gujral"
27 Oct 2016,MMTC ties up with banks to sell Indian Gold Coin
25 Oct 2016,HDFC Bank scores on earnings; poor loan growth minor issue: Pros
25 Oct 2016,"HDFC Bank Q2 profit rises 20% to Rs 3455cr, asset quality stable"
24 Oct 2016,"HDFC Bank Q2 profit, net interest income seen up over 20%"
24 Oct 2016,"Rahul Rathi, a wizard of Dalal Street, has 2 investing styles"
21 Oct 2016,HDFC Bank Q2 PAT seen up 6.3% to Rs 3443.3 cr: KR Choksey
21 Oct 2016,Buy HDFC Bank; target of Rs 1500: ICICI Direct
20 Oct 2016,9 things to know about the ATM security breach
20 Oct 2016,Security breach at ATM maker compromises 3.2 million debit cards
19 Oct 2016,"Buy HDFC, HDFC Bank: Ashwani Gujral"
17 Oct 2016,"Sell NCC, SRF; buy UPL: Ashwani Gujral"
17 Oct 2016,"Sell Zee Entertainment, HDFC Bank; buy Raymond: Ashwani Gujral"
17 Oct 2016,Sell HDFC Bank; GAIL India may head higher: Mitesh Thacker
17 Oct 2016,"Buy Tata Coffee, NIIT Tech; sell Dabur, Dish TV, JSPL: Thacker"
14 Oct 2016,"Short HDFC Bank, buy NIIT Technologies: Mitesh Thacker"
13 Oct 2016,"Sell HDFC Bank; buy Cipla, Infosys: Mitesh Thacker"
13 Oct 2016,"Buy JSW Steel, Page Industries: Sudarshan Sukhani"
07 Oct 2016,"Sell HDFC Bank; buy Engineers India, SAIL: Mitesh Thacker"
06 Oct 2016,"Sell Allahabad Bank, HDFC Bank: Mitesh Thacker"
04 Oct 2016,Hindustan Zinc enters Rs 1 lakh cr m-cap league
03 Oct 2016,"Prefer HDFC Bank, says Prakash Gaba"
03 Oct 2016,"Buy RIL, HDFC Bank, LIC Housing Finance: Sudarshan Sukhani"
29 Sep 2016,"Sell DHFL, HDFC Bank; buy Finolex Cable: Ashwani Gujral"
29 Sep 2016,ED has asked HDFC Bank to freeze one current account: FTIL
28 Sep 2016,Investors upbeat over India's reforms push: BCG
28 Sep 2016,"Sell Yes Bank, says Shahina Mukadam"
28 Sep 2016,"Buy, sell or hold: 17 stocks to watch out ahead of expiry"
26 Sep 2016,"Buy, sell or hold:Investment strategies by analysts for 8 stocks"
26 Sep 2016,"Top six cos add Rs 33,985 cr in m-cap, RIL scales up the most"
22 Sep 2016,"HDFC Bank raises Rs 6,700 cr via bonds"
22 Sep 2016,HDFC Bank allots debentures worth Rs 6700 crore
22 Sep 2016,"HDFC, HDFC Bank should outperform Nifty: Sudarshan Sukhani"
22 Sep 2016,"Buy HDFC Bank, Asian Paints, BPCL, IFCI; sell Marico: Thacker"
22 Sep 2016,Here are Mayuresh Joshi's top trading ideas
22 Sep 2016,"Economy on strong wicket, may grow at 7.5%: Aditya Puri"
22 Sep 2016,Overall value of top 50 brands dips 2% this year: Report
16 Sep 2016,"Buy HDFC Bank, ICICI Bank, Oriental Bank: Mitesh Thacker"
16 Sep 2016,"These stocks will see FTSE, WisdomTree Earnings Index rebalance"
15 Sep 2016,Good time to build positions in private banks: Ashwani Gujral
14 Sep 2016,"HDFC Bank's Q2 results on October 25, 2016"
13 Sep 2016,Unusual Billionaires: Axis and HDFC Bank's secret sauce
11 Sep 2016,"Top four cos lose Rs 40,780 cr in mcap; TCS hit hard"
08 Sep 2016,Buy HDFC Bank; target of Rs 1387: Geojit BNP Paribas
07 Sep 2016,NPCI all set to file for patent on UPI technology
07 Sep 2016,Here are some stock ideas from SP Tulsian
06 Sep 2016,"Buy Bharat Forge, Maruti, Apollo Tyres, BoB: Chandan Taparia"
02 Sep 2016,HDFC Bank briefly pips RIL to become second most valued firm
02 Sep 2016,NPA issue in banks far from over; better mechanism needed: Pros
01 Sep 2016,"Buy Arvind, Gruh Finance; sell Bharti Airtel: Ashwani Gujral "
01 Sep 2016,"Buy Punj Lloyd, SRF, CESC, Petronet, PFC, HDFC Bank: Gujral"
31 Aug 2016,"Tulsian's take on construction cos, Zee, RBL Bank & other stocks"
31 Aug 2016,NPCI launches Bharat Bill Payment System pilot project
31 Aug 2016,"Buy UltraTech, HDFC Bank, OBC, Jubilant Life: Gujral"
31 Aug 2016,"Buy cement stocks, HDFC, HDFC Bank; sell CONCOR: Sukhani"
31 Aug 2016,"If India grows at 10%, HDFC Bank will grow at 30%: MD Puri"
30 Aug 2016,"Buy UltraTech, HDFC Bank, Bharat Financial: Ashwani Gujral"
26 Aug 2016,Here are a few stocks ideas from Sandeep Shenoy
25 Aug 2016,Air Arabia passengers can pay for tickets in instalments
24 Aug 2016,"Buy HDFC Bank, Reliance Industries: Mitesh Thacker"
23 Aug 2016,"Yes Bank enters credit card space, eyes No 3 slot in 4 yrs"
18 Aug 2016,"Buy Balrampur Chini, HDFC Bank, Bharat Financial: Ashwani Gujral"
18 Aug 2016,"Buy Maruti Suzuki, HDFC Bank, Motherson Sumi: Sudarshan Sukhani"
11 Aug 2016,Times Internet partners HDFC to launch co-branded debit cards
09 Aug 2016,"Go long in private banks; short PSU banks, short IFCI: Thacker"
07 Aug 2016,CEO salaries at top blue-chips soar; average nears Rs 20 cr
01 Aug 2016,Here are a few stock ideas from Ajay Bodke
31 Jul 2016,"Top 8 cos add Rs 46,505 cr in market valuation; TCS shines"
29 Jul 2016,Freecharge to manage Snapdeal's Capital Assist Program
28 Jul 2016,"Sell KPIT Tech, buy Tata Global Beverage: Sudarshan Sukhani"
27 Jul 2016,RBI slaps Rs 27-cr penalty on 13 banks for FEMA violations
26 Jul 2016,Buy HDFC Bank; target of Rs 1375: ICICI Direct
25 Jul 2016,RBI imposes Rs 2-crore penalty on HDFC Bank
25 Jul 2016,"Buy Ceat, Dr Reddy's, CONCOR, Vedanta: Sudarshan Sukhani"
24 Jul 2016,"Top seven cos add Rs 27,904 crore in market valuation"
22 Jul 2016,Buy HDFC Bank; target of Rs 1420: KR Choksey
22 Jul 2016,Buy HDFC Bank; target of Rs 1350: Prabhudas Lilladher
22 Jul 2016,Hold HDFC Bank; target of Rs 1337: Arihant Capital
22 Jul 2016,"HDFC Bank can test Rs 1370, UPL Rs 600: Prakash Gaba"
22 Jul 2016,"HDFC Bank core pick, Infosys looks attractive: Mukul Kochhar"
22 Jul 2016,HDFC Bank: Outcome of AGM
22 Jul 2016,Quick tips: 6 stocks analysts advice to buy post June quarter
22 Jul 2016,No major exposure to stressed sectors: HDFC Bank
21 Jul 2016,"Keep HDFC Bank in portfolio, may test Rs 1400: Vijay Chopra"
21 Jul 2016,"Pick HDFC Bank, says Prakash Gaba"
21 Jul 2016,HDFC Bank says 'comfortable' with higher bad loans in Q1
21 Jul 2016,"HDFC Bank Q1 profit rises 20%, provisions & NPA remain higher"
21 Jul 2016,HDFC Bank Q1 net seen up 21% to Rs 3262 cr: KR Choksey
20 Jul 2016,S&P takes HDFC Bank's 3 bond sales off negative watch list
20 Jul 2016,"HDFC Bank Q1 profit, net interest income seen up over 20%"
20 Jul 2016,"Buy Godrej Consumer, HDFC Bank, Lupin: Sudarshan Sukhani"
19 Jul 2016,Daily wrap up: News from the world of business
18 Jul 2016,Don't rush to buy these post-Q1 largecaps: Elara Cap
15 Jul 2016,"Buy HDFC Bank, LIC Housing, Bharat Financial: Ashwani Gujral"
15 Jul 2016,"Buy Lupin, HDFC Bank, Bharti Airtel: Ashwani Gujral"
15 Jul 2016,"HDFC raises Rs 3,000 cr in 1st ever masala bonds issue"
15 Jul 2016,"Citi sees Sensex at 28,800; lists 5 largecaps, midcaps to buy"
15 Jul 2016,"Houseviews: Analysts bet on 7 largecaps, 5 midcaps for profit"
14 Jul 2016,6 stocks that should do well today
13 Jul 2016,"Buy HDFC Bank, UPL; short Arvind: JK Jain"
13 Jul 2016,Here are SP Tulsian's top trading ideas
12 Jul 2016,"Buy ICICI Bank, Vedanta, SREI Infra: Ashwani Gujral"
12 Jul 2016,"Buy Asian Paints, Hero Moto, HDFC Bank; sell Just Dial: Taparia"
12 Jul 2016,Here are a few investment ideas from Prakash Diwan
11 Jul 2016,HDFC Bank to focus on digital platform for sustained growth
11 Jul 2016,HDFC Bank's Aditya Puri named best banking CEO in Asia
08 Jul 2016,"Sell HDFC Bank, Mindtree; buy Bajaj Auto: Ashwani Gujral"
08 Jul 2016,6 trading stocks for short term gain
07 Jul 2016,"Buy HDFC Bank, NBCC; sell HCL Technologies: Ashwani Gujral"
05 Jul 2016,Here are Sanjiv Bhasin's top trading ideas
04 Jul 2016,"Buy OBC, Bank of Baroda, Union Bank of India: Ashwani Gujral"
04 Jul 2016,"Buy UltraTech Cement, Pidilite, Biocon: Sudarshan Sukhani"
30 Jun 2016,7th Pay hike may raise consumption to 8%: Stocks you can buy now
29 Jun 2016,"Exit Rana Sugars, prefer private sector banks: Gaurang Shah"
29 Jun 2016,"Prefer Dr Reddy's, Sun Pharma, SBI, HDFC Bank, HDFC: Sukhani"
29 Jun 2016,"Buy ITC, Dr Reddy's Laboratories: Sudarshan Sukhani"
29 Jun 2016,HDFC Bank growth to come from investments it made over 2 yrs: DB
27 Jun 2016,Best buys: Which stocks are brokerages backing after Brexit
27 Jun 2016,"With 31% jump, HDFC Bank's Aditya Puri top gainer in salary hike"
23 Jun 2016,"HDFC Bank's Q1 results on July 21, 2016"
23 Jun 2016,"Buy Zee Ent, HDFC Bank, NTPC; sell Bharti Infratel: Sukhani"
17 Jun 2016,HDFC Bank to seek shareholders' nod to raise Rs 50k cr
17 Jun 2016,"HDFC Bank's AGM on July 21, 2016"
17 Jun 2016,"Buy Sobha, HDFC Bank, Maruti; PNB looks strong: Ashwani Gujral"
17 Jun 2016,"Buy Pidilite, HDFC, DLF, Axis Bank: Ashwani Gujral"
16 Jun 2016,"Buy YES Bank, IndusInd Bank, HDFC Bank on dips: Ashwani Gujral"
16 Jun 2016,"Buy HPCL, target Rs 945; prefer HDFC Bank: Ashwani Gujral"
16 Jun 2016,"Buy Larsen & Toubro, HDFC Bank, State Bank of India: Gujral"
15 Jun 2016,"Buy HDFC Bank, says Sudarshan Sukhani"
15 Jun 2016,"Buy Hindustan Unilever, L&T, UltraTech Cement: Ashwani Gujral"
14 Jun 2016,"Buy Kesoram Industries, NIIT Technologies: Ashwani Gujral"
13 Jun 2016,"Buy McLeod Russel, UPL; sell HDIL: Ashwani Gujral"
10 Jun 2016,"Buy YES Bank, HDFC Bank; sell Jubilant Foodworks: Ashwani Gujral"
09 Jun 2016,"Buy HDFC Bank, Dredging Corp; sell Sun Pharma: Ashwani Gujral"
09 Jun 2016,"Tata Motors top pick, may test Rs 510: Ajay Bodke"
07 Jun 2016,HDFC Bank slashes two-year MCLR rate to 9.20% effective June 7
07 Jun 2016,"Buy Indiabulls Real, HDFC Bank, Aban Offshore: Ashwani Gujral"
06 Jun 2016,New NPAs to decline 40% in FY17; prefer private sector banks: MS
03 Jun 2016,Buy bajaj Finance on dips: Ashwani Gujral
02 Jun 2016,"Focus on HDFC, HDFC Bank, HUL, ITC: Sudarshan Sukhani"
02 Jun 2016,Remain invested in HDFC Bank: Vijay Chopra
02 Jun 2016,"Hold HDFC Bank, says Prakash Gaba"
26 May 2016,"Buy Asian Paints, HDFC Bank: Ashwani Gujral"
26 May 2016,India home to 56 of the world's largest public firms: Forbes
25 May 2016,"Buy HDFC Bank, HDFC: Sudarshan Sukhani"
23 May 2016,"Sell Tata Steel, BEML; buy HDFC Bank: Sudarshan Sukhani"
22 May 2016,HDFC Bank plans to open 500 branches this fiscal
21 May 2016,"S&P keeps ICICI, HDFC Banks' bonds sold via Bahrain on -ve watch"
20 May 2016,"Infosys, HDFC Bank, Aurobindo are top picks: R Sreesankar"
19 May 2016,HDFC Bank seeks nod to up authorised share capital to Rs 650cr
19 May 2016,HDFC Bank: Outcome of board meeting 
18 May 2016,Sell HDFC Bank: Sudarshan Sukhani
17 May 2016,"Buy HDFC Bank, ITC on dips; SpiceJet may hit Rs 90: Prakash Gaba"
16 May 2016,"Cautious banks; no cheer seen on interest rates, NPAs: JP Morgan"
12 May 2016,"Hold IndusInd Bank, Kotak Bank: Mayuresh Joshi"
11 May 2016,"Buy Kotak Mahindra Bank, HDFC Bank: Ambareesh Baliga"
11 May 2016,"Buy Hero MotoCorp, IndusInd Bank on dips: Sudarshan Sukhani"
10 May 2016,"Buy YES Bank, HDFC may test Rs 1320 in long term: Ashwani Gujral"
09 May 2016,"Buy HDFC Bank, Voltas, Maruti Suzuki: Sudarshan Sukhani"
09 May 2016,"Buy Asian Paints, Dabur India, Hero MotoCorp: Sudarshan Sukhani"
09 May 2016,"Buy Rallis India, Andhra Sugar: Sudarshan Sukhani"
06 May 2016,"Buy SBI, Bata, Siemens; sell UltraTech, Bharti Infratel: Gujral"
05 May 2016,"Buy HDFC Bank on every dip, HDFC may test Rs 1175: AB Money"
04 May 2016,Buy Havells India; sell Tata Steel: Ashwani Gujral
04 May 2016,ICICI sheds 10%+ in a week as investors seek safer bank stocks
02 May 2016,"Prefer YES Bank, IndusInd Bank, HDFC Bank: Anand Tandon"
02 May 2016,HDFC nos in-line; provisions to not affect biz: Analysts
01 May 2016,"Top three cos add Rs 34,256 cr in m-cap; TCS shines"
29 Apr 2016,"HDFC Bank board meeting on May 19, 2016"
29 Apr 2016,"Avoid Axis Bank, says Prakash Diwan"
28 Apr 2016,"Bullish on YES Bank, IndusInd Bank, HDFC Bank: Hemant Thukral"
27 Apr 2016,"Buy HDFC Bank, Oil India, NCC: Sandeep Wagle"
26 Apr 2016,Buy HDFC Bank; target of Rs 1400: Axis Securities
25 Apr 2016,Buy HDFC Bank; target of Rs 1300: Sharekhan
22 Apr 2016,"Keep HDFC Bank in portfolio, prefer DCB Bank: Prakash Diwan"
22 Apr 2016,"Pick Larsen & Toubro, Kotak Mahindra Bank: Neeraj Dewan"
22 Apr 2016,Buy HDFC Bank at around Rs 1030-1065: Ashwani Gujral
22 Apr 2016,Expect 15-20% upside for HDFC Bank post Q4 result: Angel Broking
22 Apr 2016,HDFC Bank recommends 475% dividend
22 Apr 2016,"HDFC Bank Q4 net rises 20% at Rs 3374 cr, NII jumps 24%"
22 Apr 2016,"Sell HDFC Bank, Vedanta: Rajat Bose"
21 Apr 2016,"HDFC Bank Q4 profit seen up 21%, retail may drive loan growth"
13 Apr 2016,"Buy HDFC Bank, HUL, Godrej Industries: Sudarshan Sukhani"
11 Apr 2016,"Prefer ICICI Bank, Cummins, Sun Pharma: Sharmila Joshi"
11 Apr 2016,"Buy IndusInd Bank, HDFC Bank; see better Q4 numbers: Ajay Bodke"
08 Apr 2016,HDFC arm HBD Financial Services to raise up to Rs 350 cr
04 Apr 2016,UCO Bank revises lending rates based on marginal cost
01 Apr 2016,Consumer loans become cheaper as banks adopt new rate formula
31 Mar 2016,HDFC Bank revises lending rates based on marginal cost
31 Mar 2016,"IndusInd Bank may test Rs 965, HDFC Bank Rs 1075: Prakash Gaba"
30 Mar 2016,"Go long in HDFC Bank, short Nifty: Amit Gupta"
30 Mar 2016,New lending rate rules unlikely to impact margins: SBI
