text,label
" Induslnd Bank raises Rs 2,000 crore",__label__2
IndusInd Bank falls 2% after Rs 2K cr QIP issue,__label__2
Credo buys 28.6 lk shares in IndusInd Bank for Rs 119 cr,__label__2
Indusind Bank allots share under stock option scheme,__label__2
IndusInd Bank to allot equity shares to QIBs,__label__1
6 intraday picks to make smart gains,__label__1
Buy IndusInd Bank; target of Rs 480: Nirmal Bang,__label__2
IndusInd Bank's QIB issue of Rs 2006 cr closes today,__label__1
IndusInd Bank QIP issue opens on Nov 26,__label__2
Hold Torrent Pharma; target of Rs 618: Emkay,__label__1
Torrent Pharma Sep '11 sales at Rs 507.90 crore,__label__2
Buy Torrent Pharma; target of Rs 687: Firstcall Research,__label__2
Buy Torrent Pharma for long term: Avinash Gorakshakar,__label__2
Hold Torrent Pharma; target of Rs 663: Emkay,__label__1
Sell Torrent Pharma; target of Rs 633: Karvy Stock Broking,__label__1
Sharekhan handpicks 15 stocks for investment,__label__2
Torrent Pharma may touch Rs 680 levels: Bothra,__label__2
Bull's Eye: 12 must-have stocks for your portfolio,__label__2
Buy Torrent Pharma; target of Rs 761: Motilal Oswal,__label__2
Torrent Pharma declares dividend at Rs 6 per share,__label__1
Torrent Pharma to consider dividend,__label__2
Sushil Finance neutral on Torrent Pharma,__label__2
Accumulate Torrent Pharma; target of Rs 581: Sushil Finance,__label__2
Torrent Pharma Dec '10 sales at Rs 459.56 crore,__label__2
Torrent Pharma Q3 profit after tax at Rs 66 cr,__label__1
Torrent Pharma Dec qtr PAT seen down at Rs 78.9cr: Karvy,__label__2
Torrent Pharma Dec qtr PAT seen down at Rs 82.3cr: Emkay,__label__2
Buy Torrent Pharma: Emkay Global Financial Services,__label__2
Torrent Pharmaceuticals reports Rs 481.79 crore turnover for quarter ended Sep 2010,__label__2
Pharma stocks can give 20-25% return in 1-year: Ajay Parmar,__label__2
"Buy Torrent Pharma, Ipca Lab: Ajay Parmar",__label__2
Torrent Pharma market performer: Karvy,__label__2
Torrent Pharma has target of Rs 538: Daga ,__label__2
Buy Torrent Pharma with target of Rs 546: Firstcall,__label__1
Torrent Pharma has target of Rs 480: Hemang Jani,__label__2
"Torrent Pharma an outperformer, target of Rs 445: Karvy",__label__1
"Torrent Pharmaceuticals outperformer, target Rs 455: Karvy",__label__1
Torrent Pharma has target of Rs 390: Kohli,__label__2
"Buy Torrent Pharma, target of Rs 390: Emkay Global",__label__2
"Buy Torrent Pharma, target of Rs 330: Karvy",__label__1
"Buy Torrent Pharma, target of Rs 260: Sharekhan",__label__2
Torrent Pharma Q1 net profit down at Rs 15cr,__label__2
"Buy Torrent Pharma, target of Rs 235: Karvy Stock Broking",__label__2
Torrent Jun qtr PAT seen up 8.3% at Rs 53 cr: Sharekhan,__label__2
"Buy Torrent Pharmaceuticals, target of Rs 260: Sharekhan",__label__1
"Buy Torrent Pharma, target of Rs 200: Karvy",__label__1
Torrent Pharma Q4 PAT seen at Rs 29.9 cr: Sharekhan,__label__2
Torrent Pharma Q3 net profit at Rs 50.7 cr,__label__2
"Buy Torrent Pharma, target of Rs 200: Karvy",__label__2
Torrent Pharma Q3 PAT seen at Rs 48.1 cr: Sharekhan,__label__1
Midcap pharma cos on a juggernaut: Whatï¿½s the trigger?,__label__2
Torrent Pharma Q4 revenue down at Rs 320 cr,__label__2
"Buy Torrent Pharma, target Rs 260: Sharekhan",__label__2
"Buy Torrent Pharma, target Rs 283: Kotak PCR",__label__2
Torrent Pharma Q1 net profit at Rs 27cr,__label__2
Buy Torrent Pharmaceuticals: Edelweiss,__label__1
Estimating growth rate of 22-25% for FY08: Torrent Pharma,__label__2
Torrent Pharma Q4 cons net profit up at Rs 94 cr,__label__2
"Cadila, Torrent, DRL to get govt notice for over-pricing",__label__2
Is Torrent a serious contender for Merck?,__label__2
Torrent Pharma to further expand margins ,__label__2
Torrent Pharma Q3 net profit at Rs 23.5cr,__label__2
Torrent Pharma looks attractive at current levels,__label__1
Dr Reddyï¿½s & Torrent Pharma sign agreement ,__label__2
Torrent Pharma Q2 net profit up at Rs 25.6cr,__label__2
Looking for acquisitions in Europe: Torrent Pharma,__label__2
Torrent Pharma Q1 net profit at Rs 31.4cr,__label__2
Torrent Pharma Q4 net loss at Rs 1.69cr,__label__1
Marketing rights for Novartis cancer drug cancelled,__label__2
Torrent Pharma Q3 net profit at Rs 6.20cr,__label__2
Torrent Pharma Q3 net seen up 190.87% at Rs 15.3cr,__label__2
Torrent Pharma Q2 net profit up at Rs 22.6cr,__label__1
Torrent Pharma Q2 net seen down 3.95% at Rs 20.4cr,__label__1
"Torrent Pharma is best top pick, says Pal",__label__1
Brokers recommend buy on Torrent Pharma,__label__1
Novo Nordisk inks agreement with Torrent,__label__2
Torrent Pharma will do well in couple of yrs,__label__1
Book part profit in Torrent Pharrma now,__label__2
Torrent acquires Heumann Pharma,__label__2
