Headlines,Labels
tata motor plan to raise rs 500 cr via ncds,0
tata motor launch three cvs in malaysia,1
"like tata motors, prefer icici bank: r sreesankar",1
"keep tata motor in portfolio, say vishal jajoo",1
"jaguar land rover sales rise 3.6% to 46,074 units in july",1
what happen when rakesh jhunjhunwala get to quiz tata motors' top brass,0
tata motor global sales decline 1.71% in june,1
"sell arvind, mcleod russel: sudarshan sukhani",1
bumpy drive for auto cos; tatas bet on fuel efficient cars,1
tata motor launch compact truck intra price at rs 5.35 lakh,1
"ashok leyland, tata motor prefer picks: ashish nigam",1
hold tata motors. say sudarshan sukhani,0
october car sales suffer biggest fall in a decade,1
we be revamp our strategy: jaguar land rover india chief rohit suri,1
tata motor say set for first tamo brand car launch next month,1
buy tata motors: devang mehta,0
"buy tata motors, say sudarshan sukhani",0
"it space a market outperformer, say prakash diwan",1
"buy tata motors, pnb on decline: gujral",1
tata motor declare dividend at rs 20 per share,1
tata motor raise rs 500 crore,1
"tata motor standalone september 2018 net sales at rs 17,758.69 crore, up 32.53% q-o-q",1
look at margins of 15%; revenue of 30-35%: setco,1
forster's exit not to impact jlr turnaround: tata motor,0
"tata's tal expect rs 1,000 cr revenue from robotics biz in 5 yrs",1
"tata motors, volkswagen may ink partnership at geneva show",1
jaguar land rover poise for china venture,1
"buy icici bank, tata motors: yogesh mehta",1
bmw india see competition from jaguar land rover,0
"buy, sell, hold: 7 stock be track by analysts today",1
daimler۪s bharatbenz beat industry cv growth in 2018,1
"buy tata motors, tata motor dvr on dip: sudarshan sukhanis",1
"tata motors: update on monthly production, sales data",0
"prefer sbi, tata motors: deven choksey",0
"tata motor chart rs 1,500-cr bottom line improvement, aim to regain 5% cv market share",1
"buy tata motors, karur vysya bank: pritesh mehta",1
jlr's impressive sales to aid tata motors' momentum,1
tata motor rally to record high on brokerage upgrade,1
prefer tata motor over maruti suzuki: ur bhat,0
buy tata motors; target of rs 512: edelweiss,1
"go long in tata motor (dvr), say sukhani",1
"yashwant sinha write to fm, call suv tax discriminatory",1
forex worry jhunjhunwala but analysts bet on tata motor,1
maruti boost passenger vehicle mkt share to 42% in fy14,0
tata motor jlr test earn-as-you-drive smart cars,0
"go long in hpcl, hero moto, ultratech cement: gaurav bissa",1
"morgan stanley cut tata motor target price to rs 1,324",1
"ratan tata to retire on dec 28, cyrus mistry to succeed him",1
"no threat of govt blacklist over delay in delivery of electric buses, say tata motor",1
buy tata motors; target of rs 378: prabhudas lilladher,0
"emkay global positive on hero motocorp, bajaj auto",1
"sell tata motors, tata steel; buy hindustan unilever: sudarshan sukhani",0
no nano production since january; only 1 unit sell in last 6 months,0
manas jaiswal's view on tata motor,0
"bull's eye: buy hdil, indusind bank, arvind; sell ifci, cesc",0
auto sector result preview for q2fy13: krchoksey,1
"buy axis bank, sbi, infosys: sukhani",1
"tata sons, citi buy 5.34% stake in tata motor from daimler",1
top 10 stock to focus on april 10,1
"prefer m&m , hero, tata motors: nooresh merani",0
budget 2012: tata motor to increase price after budget excise hike,0
tata motor have resistance at rs 165-170: kulkarni,1
delhi govt fin tata motor for faulty dtc bus,0
"hold tata motors, say mayuresh joshi",1
"buy tata motors, jlr margin to offset vol risk post brexit: clsa",1
"over 6,000 book receive for safari storme, say tata",1
"buy pidilite industries, rec, tata motors, hsil: mitesh thacker",1
"investment strategy: 7 stock you can buy, sell or hold",1
do not sell tata motors: sharmila joshi,1
"tata motor top-level reshuffle in final lap, eye 5-level report structure",0
singur land bill base on false premise: kolkata hc lawyer,1
"keep tata motor in portfolio, advise meharaboon irani",1
tata global directors may back mistry in board meet today,0
"jlr q3 operate margin to fall, capex to rise in fy14",0
tata motors' global sales down 8.25% in july,1
"tata motor group global wholesale at 88,881 in oct'2013",1
"bull's eye: buy rcf, hdil, bpcl, tata motor",0
accumulate tata motors; target of rs 326: angel broking,0
tata motor group global sales dip 14% in december,1
tata motor have support at rs 140: abhijit paul,0
"bhel may test rs 132-135, say aditya agarwal",1
tata motor ready with bs-iv engines for entire cv range,1
"tata motor and jlr face headwinds but we be prepare to grow, say n chandrasekaran",1
"sell tata motors, target of rs 398: emkay global",0
buy tata motor above rs 305-306: sudarshan sukhani,1
buy tata motor with stop loss of rs 235: sukhani,1
"positive on auto stocks, vakrangee may hit rs 245: sp tulsian",1
"prefer tata motors, hero motocorp: kunal bothra",1
"bull's eye: buy tata motors, bhel, apollo hospital, idea",0
"prefer hero motocorp, maruti suzuki: sanjeev prasad",1
6 trade stock for short term gain,1
"pick lic housing, tata motors, axis bank: shahina mukadam",0
tata motor have support at rs 340: m thacker,0
"buy tata motor dvr, largecap pharma stocks: parag thakkar",1
top 10 stock that should be on your radar,0
"clsa see 60% upside in tata motors, jlr to drive margins",1
"tata motor launch zest, bolt model in sri lanka",0
"no change in rat of tata companies, say moody's chaubal",1
"tata motor target $1-bn turnover from defence, open to foreign contracts, too",1
"buy divis labs, zee entertainment, tata motors: sukhani",0
"tata motor likely to test rs 260, say sp tulsian",0
tata motor have support at rs 1150-1130: kulkarni,0
"why icici sec be bullish on tata moto, maruti, bajaj auto",0
block closure for three days from tomorrow at tata motor,1
"sell obc, sun tv network; buy arvind, tata motors: gandhi",0
"medium, heavy cv biz show sign of recovery: tata motor",1
tata motor set up interim panel to oversee operations,0
fitch revise outlook on jlr from 'stable' to 'positive',0
eu slump force tata motor to mull future of spanish arm,1
be it good to buy tata motor despite jlr woes in china?,0
"buy blue chip auto stocks, say pn vijay",0
"hero honda, maruti's sales hit record high in may",0
here's what to expect from tata motor q1 earn,0
"as tata motor post good sales, analysts remain upbeat on stock",1
tata motor to shutdown for 11 days for maintenance,1
jlr launch new range rover evoque price up to rs 67.9 lakh,1
cautious on tata motors: hemindra hazari,1
amazon web service to set up data centre in india,0
go long in tata motors: ashish chaturmohta,1
"basudeb bannerjee positive on eicher motors, tata motor",0
"prefer tata motors, maruti suzuki: dilip bhat",1
"buy marico, hul, bob, tata motor dvr: ashwani gujral",1
"tata motor electric vehicle to debut in jan-mar quarter, minimum range of all evs to be 250kms",1
jlr post 32% jump in india sales,1
"sell canara bank; buy himatsingka seide, dr reddy's: sukhani",0
"positive on hdfc bank, indusind bank: mehraboon irani",1
tata motor may not dilute further equity: antique,1
tata motor launch vrs scheme for 500 execs: srcs,1
"buy jsw steel, aurobindo pharma; sell jain irrigation: gujral",1
tata motors' r&d focus,1
tata motor launch tata ace gold price at rs 3.75 lakh,1
buy tata motors; target of rs 518: geojit research,1
tata motor may test rs 620-630: gaurav mehta,0
pick tata motor at lower levels: shahina mukadam,1
"tata motor q1 pat may dip 43.3% yoy to rs. 1,815.4 cr: icici",1
tata motor have resistance at rs 385-390: s sharma,0
jaguar land rover mull new plant in saudi arabia,1
demonetisation blues: mix bag for automobile sales in dec,0
taher badshah positive on tata motor,1
"carmakers grapple with unsold inventory, hike price",0
bull's eye: 12 trade ideas for the day,0
continue to remain bullish on tata motors: alchemy capital,1
tata motor earn may beat estimates: starmine,1
tata motor can slip to rs 475: mitesh thacker,1
"tata motor have strong support at rs 1050, say kapadia",0
daimler india۪s truck company record profit for first time; to launch 52 vehicles in 2019,0
tata motors' commercial vehicles head ravindra pisharody quit,0
tata motor extend open sales of nano across india,1
"pick tata motors, crompton greaves, l&t: hemant thukral",0
tata motor best buy from auto pack: mehraboon irani,0
avoid tata motors: ashish maheshwari,0
"mistry camp dub tata sons' claim unsubstantiated, half-truth",0
"tata motors: update on sells, production of june 2014",0
"federal bank, atul auto clinch finance deal",0
hero motocorp a good trade bet: murlidhar,0
tata motor ramp up production across segment,1
"buy kotak bank, lloyd electric may test rs 273: prakash gaba",0
jaguar land rover confirm new factory in slovakia,1
tata motor shareholders reject pay proposals of 3 officer,0
"tata group double publish patent in 2 years to 7,000",0
"sell vedanta, hindalco, tata steel: sudarshan sukhani",0
buy motherson sumi; sell jubilant food: ca rudramurthy,0
tata motor launch 'ultra' range of truck to improve lcv presence,0
tata motor q1 net profit see at rs 72.5 cr: angel,0
6 stock ideas to liven up your trade,0
tata motor supply ten evs to cognizant,1
"tamo, tata cliq join hand to offer test drive book of hexa",1
"hold tata motors, buy ril on dip: sukhani",1
tal manufacture solns launch next generation products,1
how do first quarter earn look? 'good but not great',1
prefer tata motors: mehraboon irani,1
"sell tata motors, say sudarshan sukhani",1
tata motor global vehicle sales up 26% in march,1
manghnani's view on tata motor,0
"tata motor q1 pat may dip 43.3% yoy to rs. 1,815.4 cr: icici",1
daimler india join bajaj auto to smoke out bs-iii vehicles,1
tata nano sales grow for third straight month,0
ideas for profit | no reason to buy tata motor after weak q4 result show challenge persist,0
"accumulate financial, auto, pharma, it stocks: phani sekhar",0
exit tata motor above rs 270: thununguntla,0
tata motor to raise up to rs 500 crore via ncds,0
"buy tata motors, axis bank: gaurang shah",1
"buy tata motors, advise sp tulsian",1
tata motor eye india's ev mkt with great interest: rajan,1
tata motor may come down to rs 200-140: kedia,0
short tata motors: prakash diwan,0
here be a few investment ideas from mayuresh joshi,1
tata motor accelerate cebbco's bottom-line,0
stay away from reliance industries,1
tata motor's jlr sales to stay subdue on weak china demand,1
buy tata motors: mehraboon irani,0
"below rs 165, tata motor may see further decline: bothra",0
tata motor q3 con net profit at rs 650 cr,0
"opportunity in tata motors, hero moto, maruti: sukhani",0
classic strip promoters buy out navis cap for rs 360 cr,1
amit khurana positive on tata motor,1
buy tata motors; target rs 295: kulkarni,1
tata motor dec qtr pat see up 221% at rs 2087cr:krchoksey,0
buy tata motors; target rs 355: angel broking,1
"tata motor report rs 11,504.07 crore turnover for quarter end sep 2010",0
accumulate tata motor on dips: neeraj dewan,0
tata motors' jlr confirm new slovakian plant,1
exit largecap it space: phani sekhar,1
tata motor will be an outperformer sukhani,0
tata motor have target of rs 1130: thunuguntla,0
jlr launch jaguar xe sport saloon start at rs 39.9 lakh,0
buy tata motors: manas jaiswal,1
malkhani`s view on auto sector,0
tata motor group global wholesale at 76602 in june 2015,1
"buy, sell or hold: 9 stock that analysts be bullish on",0
"sell tata motor 330 strike calls, say trivedi",0
"what kotak expect from ashok leyland, tata motor q3",1
tata motor unveil two new models- zest & bolt,0
"hold tata motors, say ur bhat",0
bull's eye: stock to buy today,0
slym on offensive; tata motor to launch 50 cv model fy14,1
buy tata motors; target of rs 1176: krchoksey,1
tata motor q1 profit may grow 104% on jlr performance,1
"go long in tata motors, say sudarshan sukhani",0
pn vijay`s view on bajaj auto,1
here be top 10 stock to focus on february 26,1
"ratan tata, toast of india inc, bid adieu",1
chandra to take over tata group rein today; 'big job' ahead,0
tata motor good value buy: devang mehta,1
super six buy ideas for may 30,1
tata motor an outperformer amongst auto space: thacker,1
tata motor roll out prima range of truck,1
"buy tata motors, say sudarshan sukhani",1
what to expect from tata motor q3 results?,1
"hdfc bank, infosys top picks; like l&t, ioc: r sreeshankar",0
irani bullish on tata motor,1
tata motor can go upto rs 1200: gujral,1
"antique stock broking bullish on bajaj auto, tata motor",0
"jaguar land rover october sales up 11% at 46,325 units",1
buy tata motors; target of rs 653: motilal oswal,1
tata motor sales up 22% in december 2011,1
tata motors: outcome of committee meet,0
top 7 stock strategies to buy which can give up to 15% return in short term,0
short tata motor at current levels: bhamre,0
see downside in tata motors: bothra,0
"short tata motors, buy ioc 420 call: rahul shah",0
"tata motor vs maruti: credit suisse say buy one, dump another",1
tata motor q4 pat see at rs 71.3 cr: p lilladher,1
short tata motor at rs 164: iifl,1
"buy, sell, hold: 7 stock that you can watch out today",1
tata motor have support at rs 275-280: bothra,1
jlr uk sales decline 15%; morgan stanley say tata motor can give up to 16% return,1
tata motor deliver 25 hybrid electric bus to mmrda,0
"bullish on financials, prefer tata motors: mayuresh joshi",0
no plan for swift return to india: french carmaker peugeot,1
buy tata motors; target of rs 1214: angel broking,1
get into tata motor on dips: anu jain,1
tata motor q2 net profit see at rs 409cr: krchoksey,0
will meet target turnover of rs 40000cr: motherson sumi,1
tata motor to treble commercial vehicle export by 2018-19,1
tatas may launch electric indica by early 2011,0
"cng, diesel variants of nano on the anvil",0
tata motors: outcome of board meet,0
"tata motors, sail, ub: check out tulsian's pick",0
"go long on tata motors, say rahul mohindar",1
tata motor dvr may test rs 260: nooresh merani,1
"news live: godrej agrovet ipo draw heavy demand, oversubscribed 95 time",0
tata motor assure talk with jlr post dec on plant closure,1
super six short term pick for july 6,1
tata motor should give decent return in 1-2 years: quantum,0
tata motor likely to see positive sentiment: seth: seth,1
tata motor global sales rise 1.51% in august,1
"bajaj, kawasaki to ride together to capture new market",0
"avoid tata motors, say sukhani",0
"sell tata motors, target of rs 200: emkay",1
"prefer tata motors, hero motocorp: dilip bhat",1
tata motor hint at price hike before diwali,1
fiat launch compact car punto evo price at rs 4.55 lakh,1
tata motor call off transaction with warburg pincus to divest stake in tata technologies,0
tata motor may go upto rs 1440-1450: bhambwani,1
dipan mehta`s view on tata motor,0
"truck sales zoom in q2 as tamo, ashok leyland & others offer all-time high discount",0
tata motor have strong support at rs 1150-1200: bothra,0
fiat chrysler launch abarth 595 price at rs 29.85 lakh,0
jaguar land rover automotive plc announce price of usd 500 mn senior note due 2023,0
"hold tata motors, say shahina mukadam",0
"tata motors' q3 result on february 11, 2016",0
"tata motors: update on production, sales data for feb 2014",1
tata motor to sell stake in unit: source,1
see double digit growth till fy16: atul auto,0
buy tata motors; target of rs 653: motilal oswal,1
"l&t, axis bank, hdfc bank, icici bank top buys: ajay bodke",1
tata motor global sales decline 1% in may,0
nomura see 24% sales growth in mhcv but flat pvs in june,0
tata motor director retire,1
houseviews: brokerages call on four stocks!,1
india post record may car sales; demand see solid,0
"bull's eye: what's hot on the charts, and what's not",1
"buy dlf, tata motors, dabur, aurobindo pharma: ashwani gujral",1
microsoft to invest $5 billion in iot over next four years,1
tata motor say global sales up 29 pct in aug,1
"jaguar land rover to create 300 jobs, raise source in uk",0
tata motor domestic biz worth only rs 20/share: ambit,1
tata motors' global sales up 6% in june,1
buy tata motors: sukhani,1
hold tata motors; target of rs 314: edelweiss,0
tata motor have to race ahead of m&m: ratan tata,0
tata motor can touch rs 275: tulsian,0
"hold tata motors, say vibhav kapoor",0
tata motor launch mini truck ace mega for sub-rs 5 lakh,1
"buy icici bk, hdfc bk call options ahead of rbi meet:dhawan",0
sukhani`s view on tata motor,0
maruti suzuki to hike price in the range of 2-4% from jan,0
buy tata motors; target of rs 1360: krchoksey,1
hemang jani positive on it space,0
tata motor a long term buy: pn vijay,1
full text of cyrus mistry's resignation from tata group cos,1
tata motor september sales down 33%,1
tata and mistry to address industrialists this saturday,1
tata motor group global wholesale at 79996 in feb 2014,0
don`t buy tata motor for long term: agarwal,1
buy tata motors; target of rs 353: motilal oswal,1
tata motor plan to raise price by up to 1.5%,0
tata motor consolidate above rs 1000: gujral,1
prefer tata motors: deven choksey,1
"angel broking see tata motor bottomline at rs 1,750",1
buy tata motor at around rs 370-360: vishal malkan,1
tata motor can seek compensation for singur land: govt,1
"hold tata motors, say gautam vora",1
anu jain`s view on reliance,0
tata motor may slip to rs 215- 217: datta,0
idea cellular have target of rs 110: sukhani,1
"buy tata motors, say sukhani",0
tata motor may test rs 375-380: ashish chaturmohta,0
court uphold law to return tata motor land to farmers,1
tata motor global sales decline 9% in april,1
hold tata motors: vivek mavani,1
"hold tata motors, say prakash gaba",1
"buy mastek, yes bank, jet airways: agarwal",1
tata motors: jaguar land rover sell 65097 vehicles in september 2017,0
hold tata motors: radhika gupta,0
"sp tulsian positive on m&m, tata motor",1
tata motor tie up with westport fuel systems to meet 2020 bs-vi challenge,1
tata motor will remain rangebound: standard charter,0
m&m have target around rs 880: mohindar,0
tata motors' full year capex at rs 2500 crore,1
buy tata motors: sabarad,1
"sell tata motors, reliance infra, motherson sumi: sukhani",0
"tata motor q1 consol pat see up 13% at rs 2,242 cr",0
bhel good investment bet for investors: tulsian,1
buy tata motors; target of rs 595: icici direct,0
"pick tata motors, say jigar shah",0
tata motor good pick for medium term: manav chopra,0
hiren ved bullish on tata motor,0
"news highlight of the day: dow jones drop 500 point on trump's tweet on amazon, rise trade war fear",1
3 hot stock pick from reliance securities,1
festive cheer: which launch will drive the auto sector?,1
tata motor may test rs 320: pn vijay,0
"tata motor to widen jlr range, boost china sales",1
"tata motor june sales down 18% at 52,708 units",0
hold tata motors; target of rs 444: edelweiss,0
tata motor can test rs 365: prakash diwan,1
tata motor deliver 25 hybrid electric bus to mmrda,0
"buy tata motors, say pn vijay",1
tata motor may correct to rs 286-287: sp tulsian,0
pg electroplast target topline growth of 20-25%,1
"buy hdfc, tata motor on dips: kunal saraogi",1
"siam, environment watchdog at loggerheads over bs-iv roll-out",0
"buy tata motor for long term, advise sahil kapoor",0
"bull's eye: buy tata motors, ashok leyland, ceat, hcc, irb infra",1
tata motor have target of rs 300: m thacker,0
"buy tata motors, say rakesh gandhi",0
short cairn india at current level: bala,0
tata motor may correct to rs 395: sp tulsian,1
nusli wadia unlikely to back off from fight tatas,1
buy tata motors; target of rs 475: icicidirect.com,0
"prefer maruti suzuki, tata motors: amit kasat",0
govt aid help carmakers go green and cheap to fight smog crisis,1
luxury wars: bmw inch closer to mercedes-benz as race to the top heat up,0
wipro a top pick in it space: bhamre,1
spa۪s stock bets: 16 gems that can brighten your portfolio,0
"prefer tata motor on dips, say sanjiv bhasin",0
tata motor have support at rs 255: doctor,1
tata motor best bet amongst auto pack: mutha,1
check out: top super six stock for the day,0
look at tata motors: sudarshan sukhani,0
buy tata motors; target of rs 530: religare,1
6 trade stock for short term gain,0
buy sesa goa: sudarshan sukhani,0
"ashok leyland dec sales tumble 19% to 7,299 units",1
"tata motors, sbi may slip: baliga",1
"short tata motors, say amit harchekar",1
jlr cut price of select model by up to rs 10.9 lakh,1
"buy hexaware, godrej consumer; sell eil, tata steel: sukhani",1
"buy maruti, m&m and bajaj auto: tulsian",1
tata motor reduce commercial vehicle price by up to 8.2 percent,1
"buy srei infra, tata motors; sell aurobindo pharma: gujral",1
"tata motors: bs-iii inventory manageable,to begin export soon",0
cautious on tata motors: sudip bandopadhyay,0
sukhani upbeat on tata motor,1
tata nano production come to a grind halt in january,1
check out: 6 stock likely to see lot of action today,1
"religare maintain 'buy' on tata motors, target rs 350",0
auto industry sit on huge idle capacity: tata motor,1
"maruti, tata motors, ashok leyland top picks: trivedi",1
pick tata motor around rs 140-150 for long term: pn vijay,1
"buy maruti suzuki for long term, say parag thakkar",1
"truck makers confuse over govt۪s diktat on new axle norms, consumers likely to postpone purchase",0
"buy, sell, hold: how to invest in 7 key stock post q2 nos?",0
here be top 10 stock to keep an eye on january 21,0
tata motor may slip to rs 330-335: sudarshan sukhani,1
"as maruti suzuki shut its diesel shop, tata motors, hyundai look to grab market share",1
domestic car sales in sept climb to highest this fiscal,1
super six stock you can bet on nov 01,1
"buy sun pharma; sell tata motors, ifci: sudarshan sukhani",0
"commercial vehicle sales nosedive 55% in april, most since 2009",1
"buy ongc, indraprastha gas; sell tata motors: ashwani gujral",0
tata jlr will build 1 bn pound factory in slovakia,1
tata motor q2 pat see up 54% on jlr performance: poll,0
enter tata motor for short term: aditya agarwal,0
buy tata motors; target of rs 253: lkp,1
tata motor appoint c. ramakrishnan as group cfo,1
"sell jubilant food, tata motors; buy bajaj finserv: gujral",0
mahindra develop 0.5-tonne cargo vehicle,0
what to expect from tata motor in q1,1
"buy tata motors, sobha may test rs 350-360: ashwani gujral",1
"how to play tata motors, essar oil, hindalco, future retail",0
buy tata motors; target of rs 352: prabhudas lilladher,1
"brexit risk: uk slowdown, trade tariff may hurt tata motor jlr",0
"hero motorcorp, tata motor top picks: dhananjay sinha",1
"tata motors, m&m in a fix over government۪s shift policy stance on hybrids",1
tata motor may move to rs 580-600: sandeep wagle,0
"positive on tata motors, bajaj auto; buy maruti on dips: choksey",0
tata motor to remain in rs 280-310 range: amit trivedi,0
"tata group: journey from rs 8000cr to rs 4,62,000cr m-cap",1
pn vijay bullish on tata motor,0
"despite a minor hit, auto cos look to meet fiscal target",0
'next 6-8 months crucial for tamo to turn around local biz',1
"prefer maruti, tata motors, hero motocorp: sukhani",0
tata motors' global sales decline 7.65% in april,1
tata motor need win products in market fast: mistry,1
"car sales grow 18.14% in april, fastest in 30 months",1
"tata motor fy13 result on may 29, 2013",1
oust tata boss's hostile defence take boardroom battle public,0
buy tata motors; target of rs 470: firstcall research,1
"tata motor q3 net trebles, drive by one-off item, jlr",1
buy tata motors; target of rs 1520: emkay,1
"buy tata motors, tech mahindra: anand tandon",1
"buy tata motors, say daljeet singh kohli",0
tata motor dec global sales rise 84% yoy,1
"blackberry, jaguar land rover ink pact for next-generation vehicles",1
thomas cook show sign of improvement: deven choksey,0
"tata motors, ashok leyland & m&m come together to work on e-bus",0
tata motor q1 net profit up 57.3% at rs 513 cr,1
"shubham agarwal upbeat on tata motors, federal bank",1
expect 5-6% rally in tata motor from current level:agarwal,1
"kumar bullish on bajaj auto, tata motors, m&m",1
"bull's eye: buy yes bank, upl, biocon, tata motor",1
"buy tata motor on dips, say ts harihar",1
"buy, sell, hold: 11 stock analyst be watch out",0
"below rs 420, tata motor may test rs 411: rajat bose",1
enter tata motor at around rs 320-330: mayuresh joshi,0
tata motor q1 net profit see at rs 418 cr: iifl,0
tata motor sales up 2% yoy in nov,1
"buy tata motors, sell m&m: amit trivedi",1
"buy tata motors, say mayuresh joshi",1
bs 3 fire sale: car & bike makers suffer a toll of rs 500 cr on discount in march,1
tata motor target rs 1140-1150: mohindar,0
buy tata motor around rs 240-250 for long term: sekhar,1
6 stock ideas to liven up your trade,1
"buy, sell or hold: best stock from auto, steel, telecom & oil",1
buy tata motor on dips: parag thakkar,1
"below rs 207, tata motor may test rs 180-185: manghnani",1
"hold tata motor dvr, may test rs 305: pankaj jain",1
"buy tata motors, tata power, pantaloon retail: sukhani",1
"tata motor hike passenger vehicles price by up to rs 35,000",1
"new launches, festive zeal boost most auto sales in sept",0
"bull's eye: buy tata motors, suzlon, dlf, ivrcl",1
world press call tata nano a 'good package',1
tata motor have target of rs 315: amit gupta,1
enter tata motor at around rs 315-320: ambareesh baliga,0
"buy tata motors, jk tyre; sell hexaware tech: ashwani gujral",1
accumulate tata motors; target of rs 452: dolat capital,0
tata motor say no plan to list jaguar land rover,1
tata motor can go upto rs 1100: mohindar,0
"buy, sell, hold: 6 stock to boost your portfolio",1
kotak mahindra have target of rs 535-540: monal desai,1
buy tata motor dvr: way2wealth,1
expect greater opportunities in metal space: deven choksey,1
tata motor launch truck brand prima in saudi arabia,1
"buy tata motor on all declines, say ashwani gujral",0
tata motor may launch electric nano in delhi with ola for its taxi fleet,1
"buy tata motor 400 put; l&t may slip to 1100, pidilite look weak: mitessh thakkar",0
"tata motor global wholesale at 98,968 units in dec",1
tata motor q1 net profit see at rs 212 cr: krchoksey,1
"sell page ind, tata motor dvr, ioc; buy adani power: thakkar",1
tata motor may slip to rs 700: sushil kedia,1
"tata motor jan sales up 16% to 87,465 units",1
"subros target revenues of rs 1,200cr in fy11",1
"opportunity missed, not lost; nano will be back: ratan tata",0
"tata motor q4 pat may dip 65.5% yoy to rs 1,494.5 cr: icici direct",1
"new models, discount drive dec auto sales up",1
workers call off strike at sanand plant: tata motor,1
domestic truck industry to grow 5-6% in fy13: care research,0
tata motor may slip to rs 230: sukhani,0
"buy tata motors, ashok leyland: kothari",1
jaguar land rover need to cut costs: n chandrasekaran at tata motors' agm,1
tata motor limit q2 fy2019 earn conference call,0
buy tata motor at rs 760-770: thacker,1
tata motor may slip to rs 220-222: baliga,1
buy tata motor on dip: sudarshan sukhani,1
"tata motor march domestic sales 52,686 nos",1
aim to launch 1 new model each yr in long term: tata motor,1
accumulate tata motors; target of rs 280: dolat capital,0
super six short term pick for september 23,1
nano's initial book not a barometer for success: khattar,1
short tata motor at around rs 1360: amit gupta,0
tata motor remain top pick: panda,1
jlr global sales rise 14% in november,1
book partial profit in tata motors: sukhani,1
"buy dlf, colgate palmolive; axis bank can head higher: sukhani",0
"buy opportunity see in tata motors, wipro: sukhani",0
"exit ashok leyland, say rajesh jain",1
tata motor can test rs 1021: anu jain,1
jlr launch locally produce jaguar xj at rs 92.1 lakh,1
will pass impend 4% excise hike to customers: maruti,1
buy tata motors; target of rs 1592: krchoksey,0
"jlr sales come from other countries, not just china: geojit bnp",1
gb auto say talk with tata motor end,0
tata motor may test rs 400: rahul mohindar,0
tata motor q4 pat see at rs 25 cr,1
"car sales up nearly 21% in nov, growth to slow",0
top buzz midcap stock to trade on february 2,0
"cci impose rs 2,545 crore penalty on 14 car makers",0
may auto sales: commercial vehicles continue to skyrocket,1
tata motor rebound on macquarie outperform report,1
credit suisse cut tata motor to 'underperform',0
"heavy rain lash mumbai, water log in part of the city",1
tata motor hit by jlr disappointment,1
tata motor june sales fall 1% as car sales slide,1
"like it, commercial vehicle space: gautam trivedi",1
"avoid l&t, tata motors: sudarshan sukhani",1
festival season bring in cheer; car sales rise 22% in oct,0
tata motor q1 con pat see at rs 1000 cr,1
"buy motherson sumi, tata motors; sell exide: sinha",0
go long in tata motor dvr: ashish chaturmohta,0
prefer four-wheeler stocks: sandeep s shenoy,1
trade calls: what brokerages be place their bet on,1
september 2018 auto sales hit speed bump on cocktail of adverse factor,1
tata motor have strong support at rs 1100: gujral,1
"buy tata motor on every dip, say kunal bothra",1
"with one sale in 6 months, will tata motor stop produce the nano?",0
tata motor can go upto rs 920-925: mohindar,0
exit tata motors: r shah,0
tata motor q1 con net profit at rs 1989 cr,1
"hold tata motors, advise phani sekhar",0
buy tata motor on decline: mohindar,0
ola to offer benefit of rs 1 lk to drivers to move to cng,0
tata motor raise nano price by rs 9000,0
tata motor to reduce component suppliers for passenger vehicles,1
"hyundai to launch hydrogen car nexo with 1,000-km drive range in india in 2021",0
buy tata motor on correction: sharmila joshi,1
tata motor q3fy14 poll: pat to double at rs 3420cr,1
"tata motors, m&m near to its supply zone: manghnani",0
tata motor may slip to rs 920: mohindar,1
dismantle of tata motors' shed begin in singur,1
renew buy may occur in tata motors: sp tulsian,1
bullish tata motor despite weak q4 earnings: prabhudas,0
"weak monsoon won't hit mhcv, gdp growth a worry:tata motor",0
tata motor jlr get uk fund for low-carbon tech,1
tata motor q1 pat may fall 9% at rs 2033 cr: kotak sec,0
nclat decline stay on tata sons' conversion to private co; say mistry can't be force to sell stake,1
hold mahindra and mahindra: shardul kulkarni,1
tata motor peg 'strong' market share with sales of zest,1
"book profit in maruti, hero motocorp, bajaj auto: mahajan",1
here be a few stock ideas from prakash diwan,1
truck operators hike freight charge by 15%,1
basf engg plastics to help save cost for india mfg sector,0
"hold tata motors, say vk sharma",0
buy tata motors; target rs 380: mayuresh joshi,0
tata motor may slip to rs 700: sushil kedia,0
fiis' stake in nifty cos at 6-quarter low in q3; infosys dump,0
buy tata motor dvr: prakash diwan,1
relief for tatas in singur land dispute,1
do not invest in tata motors: ambareesh baliga,1
union budget 2011-2012: positive for auto sector,1
"tata motor soar 4% on domestic & jlr sales, boaml up target",1
sell tata motors: mohindar,0
tata motor showcases new sub-brand tamo,0
"jlr nos promising, but profit woes to continue: centrum",1
news live: pakistan allow kulbhushan jadhav to meet wife,0
"bet on mahindra and mahindra, say rajen shah",1
hold tata power; buy tata motors: sukhani,1
"govt approve $4.1bn electric, hybrid vehicle drive",0
"prefer l&t, axis bank, infosys: gaurang shah",1
singur land row: tatas pray for status quo on future work,1
tata motor can touch rs 175-176: thukral,0
super six stock you can bet on june 08,0
tata motor may rise to rs 410-415: hemant thukral,0
enter tata motor around rs 940-950: bhambwani,1
tata motor a top pick in auto space: pn vijay,1
tata motor plan large-scale overhaul of its sales network,1
"tata motor q3 result on feb 14, 2013",0
invest in tata motors: kalpesh goyal,0
tata motor sales down 30% in july,1
tata motor global sales up 10% in june,1
tata motor q1 net see up 30% at rs 2921 cr: kr choksey,0
