text,label
"Tulsian's view on Spicejet, Yes Bank, Cairn, Vedanta & others",__label__2
Here are some stock ideas from SP Tulsian,__label__1
"Buy Bharat Forge, Maruti, Apollo Tyres, BoB: Chandan Taparia",__label__2
NPA issue in banks far from over; better mechanism needed: Pros,__label__1
"Buy ICICI Bank 270 Call, Kotak Mahindra Bank 820 Call: VK Sharma",__label__1
CPPIB gets RBI nod for raising stake in Kotak Bank,__label__2
"Buy Bajaj Finserv, PFC, Kotak Mahindra Bank: Ashwani Gujral",__label__2
"Enter Delta Corp, says Ashwani Gujral",__label__2
Will keep Kotak Mahindra Bank & RBL on my radar: SP Tulsian,__label__2
"Buy Kotak Bank, Karnataka Bank, OBC, PTC India: Mitesh Thacker",__label__2
CPPIB gets RBI nod to up stake in Kotak Mahindra Bank upto 10%,__label__1
NBCC share sale: 8 merchant bankers vie to manage the show,__label__1
"Buy Indiabulls Housing, Kotak Bank; short L&T: Chaturmohta",__label__1
"Go long in Kotak Mahindra Bank, short Nifty: Amit Gupta",__label__1
"Buy Tata Chem, Reliance Capital, Kotak Mahindra Bank: VK Sharma",__label__2
Buy Kotak Mahindra Bank above Rs 787; sell Lupin: Mitesh Thacker,__label__2
"Buy Kotak Bank, KPIT Tech, Engineers India: Mitesh Thacker",__label__1
"Buy Kotak Mahindra Bank, Atul, Tata Sponge: Ashwani Gujral",__label__1
Daily wrap-up: News from the world of business,__label__2
"Buy L&T Finance, Kotak Bank, Britannia: Ashish Chaturmohta",__label__2
"Go long in private banks; short PSU banks, short IFCI: Thacker",__label__2
"Go long in L&T Fin, Kotak Bank, Jain Irrigation: Chaturmohta",__label__2
"Kotak Mahindra Bank to raise Rs 5,000 cr",__label__2
Here are a few stock ideas from Ajay Bodke,__label__1
"Buy Kotak Mahindra Bank, Page Industries: Manas Jaiswal",__label__2
Nationalise pvt banks not doing fin inclusion agenda: BJP MP,__label__2
Accumulate Kotak Mahindra Bank; target of Rs 760: KR Choksey,__label__2
Hold Kotak Mahindra Bank; target of Rs 750: ICICI Direct,__label__1
Hold Kotak Mahindra Bank; target of Rs 753: Edelweiss,__label__1
"Buy Ceat, Dr Reddy's, CONCOR, Vedanta: Sudarshan Sukhani",__label__1
Buy Kotak Mahindra Bank; target of Rs 900: Religare,__label__2
Buy Kotak Mahindra Bank; target of Rs 850:Prabhudas Lilladher,__label__2
"Kotak Mahindra Bank to raise Rs 5,000 cr via bonds",__label__2
"Kotak Mahindra Bank Q1 profit jumps 4-fold, NII below estimates",__label__2
Kotak Mahindra Bank: Outcome of board meeting,__label__2
Kotak Mahindra Bank Q1 profit may jump 4-fold to Rs 761 cr,__label__2
"Buy Tata Steel, Kotak Bank, ICICI Bank: Manish Hathiramani",__label__1
Here are a few stock ideas from Prakash Diwan,__label__1
Find out why Tulsian is bullish on logistics stocks,__label__2
"Buy Hexaware Tech, Kotak Mahindra Bank, UPL: Sandeep Wagle",__label__2
"Buy Exide, Kotak Bank; sell Indiabulls Real Estate: Wagle",__label__2
"Buy Gujarat Industries, Kotak Bank; sell HDIL: Ashwani Gujral",__label__2
"RIL, Kotak Mahindra Bank may head higher: Sudarshan Sukhani",__label__2
Here are a few investment ideas from Prakash Diwan,__label__2
"Buy Kotak Bank, Hero MotoCorp, Tata Motors DVR: Sandeep Wagle",__label__2
Book some profits in IndusInd Bank: Nooresh Merani,__label__1
Here are Sanjiv Bhasin's top trading ideas,__label__2
7th Pay hike may raise consumption to 8%: Stocks you can buy now,__label__2
"Exit Rana Sugars, prefer private sector banks: Gaurang Shah",__label__2
"Kotak Mahindra Bank's Q1 results on July 21, 2016",__label__2
"With 31% jump, HDFC Bank's Aditya Puri top gainer in salary hike",__label__1
"Buy Kotak Mahindra Bank, Tata Steel, Tata Motors: Ashwani Gujral",__label__2
"Exit UCO Bank, says Ashu Madan",__label__2
"Buy YES Bank, IndusInd Bank, HDFC Bank on dips: Ashwani Gujral",__label__2
"Buy HPCL, target Rs 945; prefer HDFC Bank: Ashwani Gujral",__label__2
"ITC may test Rs 366, Maruti Rs 4300, Kotak Bank Rs 780: Gaba",__label__2
"Prefer IndusInd Bank, YES Bank, Kotak Bank: Dipan Mehta",__label__2
"Buy Kesoram Industries, NIIT Technologies: Ashwani Gujral",__label__2
Accumulate KMB; target of Rs 850: Prabhudas Lilladher,__label__1
"Buy BPCL, Kotak Mahindra Bank; sell Jet Airways: Ashwani Gujral",__label__1
Positive on Kotak Mahindra Bank: SP Tulsian,__label__2
Super Six: Top chart picks for today,__label__2
"Buy Dabur, Kotak Mahindra Bank; sell Glenmark: Sandeep Wagle",__label__2
"Godrej Ind may test Rs 368-370, M&M Rs 1390: Hemant Thukral",__label__2
New NPAs to decline 40% in FY17; prefer private sector banks: MS,__label__2
"Kotak Mahindra Bank may test Rs 780, HUL Rs 900: Prakash Gaba",__label__2
Buy Kotak Mahindra Bank; sell Lupin: Sandeep Wagle,__label__2
"Buy UPL, M&M Financial, SKS Micro on dips: Ashwani Gujral",__label__2
Why Prabhudas Lilladher is bullish on these stocks,__label__2
"SP Tulsian۪s views on Godrej Cons, Coal India & pvt, PSU banks",__label__1
"Buy Indian Hotels, Kotak Bank; sell HCL Tech: Sahil Kapoor",__label__1
"Ujjivan, UPL, Pidilite good long term bets: Mehraboon Irani",__label__2
"Prefer Kotak Mahindra Bank, target Rs 800: Amit Gupta",__label__2
"Buy SBI, Kotak Bank, Bharti Airtel, Bajaj Auto: Rahul Mohindar",__label__1
Super Six buying ideas for May 30,__label__2
HDFC among world's top 10 consumer financial services company,__label__2
"Buy Kotak Bank, AB Nuvo, Bajaj Finance: Manish Hathiramani",__label__2
"Buy ACC, Axis Bank, Kotak Bank, Motherson Sumi: Gujral",__label__2
"Buy Strides Shasun, Indiabulls Housing, Siemens: Ashwani Gujral",__label__2
Super Six: Top chart picks for May 24,__label__1
Hold Kotak Mahindra; target of Rs 713: Geojit BNP Paribas,__label__2
Cisco outlines digital initiatives adopted by the BFSI sector,__label__2
Kotak Mahindra Prime to raise Rs 400 cr via NCDs,__label__2
"Kotak Bank may test Rs 728, Axis Bank Rs 509: Rajat Bose",__label__2
"Buy Bharti Airtel, HDIL, Ajanta Pharma: Ashwani Gujral",__label__2
"Buy IndusInd Bank, JSW Steel: Ashwani Gujral",__label__1
Buy Kotak Mahindra Bank 730 Call: VK Sharma,__label__2
Hold Kotak Mahindra Bank: Avinash Gorakshakar,__label__2
"Buy Kotak Mahindra Bank, TV18 Broadcast, DLF: CA Rudramurthy BV ",__label__2
Uday Kotak sole Indian financier in Forbes' most powerful list,__label__2
"Hold IndusInd Bank, Kotak Bank: Mayuresh Joshi",__label__2
"Buy Kotak Bank, Lloyd Electric may test Rs 273: Prakash Gaba",__label__2
Loan growth for FY17 to be around 20%: Kotak Mahindra Bank,__label__2
"Buy Kotak Mahindra Bank, HDFC Bank: Ambareesh Baliga",__label__2
Kotak Bk a stock to hold for its cheap valuation:Hemindra Hazari,__label__2
Kotak Mahindra Bank recommends dividend,__label__2
"Kotak Mahindra Bank Q4 net may jump 8%, NII seen at Rs 1832 cr",__label__2
"Buy Kotak Mahindra Bank, Larsen & Toubro: Ashwani Gujral",__label__2
Kotak Mahindra Prime to raise Rs 50 cr via debentures,__label__2
"Buy Kotak Mahindra Bank, Escorts, KPIT Tech: Ashwani Gujral",__label__2
Kotak Mahindra Bank's director Asim Ghosh retires,__label__2
"Buy HDFC, Kotak Bank; short Vedanta, Ambuja Cements: Harchekar",__label__1
"Sell Kotak Mahindra Bank, Tata Steel; buy Voltas: Ashwani Gujral",__label__1
ICICI sheds 10%+ in a week as investors seek safer bank stocks,__label__1
Kotak Bank opens international unit in Gujarat's GIFT City,__label__1
"Prefer YES Bank, IndusInd Bank, HDFC Bank: Anand Tandon",__label__1
"Bullish on YES Bank, IndusInd Bank, HDFC Bank: Hemant Thukral",__label__2
"Buy Zee Entertainment, Kotak Bank; sell UPL: Wagle",__label__2
DBS back in the black; gets aggressive with 7% on SB deposits,__label__2
"Pick YES Bank, Kotak Mahindra Bank: SP Tulsian",__label__2
"Pick Larsen & Toubro, Kotak Mahindra Bank: Neeraj Dewan",__label__1
"Buy Maruti Suzuki, Kotak Bank, JSPL: Sudarshan Sukhani",__label__2
CLSA initiates with outperform on Kotak post integration of ING,__label__2
"Buy Mukta Arts, Hero MotoCorp, Kotak Mahindra Bank: Rajat Bose",__label__1
Aim to clock Rs 2800 cr revenue in FY17: Diamond Power,__label__1
"Add Power Grid to portfolio, says Parag Thakkar",__label__1
UCO Bank revises lending rates based on marginal cost,__label__2
Consumer loans become cheaper as banks adopt new rate formula,__label__1
"Buy Havells, SKS Micro, Kotak Bank, BHEL: Sandeep Wagle",__label__1
"Go long in Just Dial 700 Put, Kotak Bank may hit Rs 705: LKP",__label__2
"Short L&T, IndusInd Bank; go long in Kotak Bank: Siddarth Bhamre",__label__2
"Prefer Infosys, Kotak Mahindra Bank: Pankaj Jain",__label__1
Kotak Mahindra Bank: FII investment limit increases to 55% ,__label__1
Buy Kotak Mahindra Bank: Parag Thakkar,__label__1
"Buy Ashok Leyland, L&T, HUL, Kotak Mahindra Bank: Prakash Gaba",__label__1
"Sell Canara Bank, Kotak Bank; buy Infosys: Ashwani Gujral",__label__2
ICICI Bank may test Rs 345: Gaurang Shah,__label__1
"Buy Kotak Bank, United Spirits, Dish TV may test Rs 85: Gaba",__label__2
"Buy Axis Bank, Kotak Mahindra Bank, HDFC: Ashwani Gujral",__label__2
"Buy Kotak Mahindra Bank, YES Bank: Sudarshan Sukhani",__label__2
"Like YES Bank, HDFC Bank, IndusInd Bank, Kotak Bank: Irani",__label__1
"Buy Kotak Mahindra Bank 660 Call, L&T 1220 Call: VK Sharma",__label__2
Foreign investors can buy stake in Kotak Bank: RBI,__label__2
"Buy Tata Motors, SBI, Kotak Mahindra Bank: Ashwani Gujral",__label__2
"Sumitomo Mitsui offloads Rs 2,069 cr stake in Kotak Mahindra",__label__2
Kotak Mahindra to buy 19.9% in Airtel M Commerce for Rs 98-cr,__label__2
Stocks you can buy today & sell tomorrow,__label__2
"Buy Sun Pharma, Cairn, Tata Steel, BoB, Torrent Pharma: Gujral",__label__2
6 trading stocks for short term gain,__label__2
"Dr Reddy's board approves share buyback for Rs 1,569.4 cr",__label__2
"Buy BPCL, Adani Port, Kotak Mahindra Bank: Gujral",__label__2
"Sell BPCL; buy SBI, Axis Bank on dips: Ashwani Gujral",__label__2
India's micro environment challenging in robust macro:Uday Kotak,__label__2
"Sell BEL, Jubilant Foodworks, Kotak Mahindra Bank: Manas Jaiswal",__label__1
"Buy Siemens, Kotak Mahindra Bank; short TCS: Sameet Chavan",__label__2
Banks need to live on the edge in this age: Uday Kotak,__label__2
RBI's move as expected; banking key in Budget 2016: Uday Kotak,__label__1
Hold Kotak Mahindra Bank; target of Rs 716: Edelweiss,__label__1
Hold Kotak Mahindra; target of Rs 677:ICICIDirect,__label__2
Accumulate Kotak Mahindra; target of Rs 725: Prabhudas Lilladher,__label__2
Buy Kotak Mahindra; target of Rs 900: Religare,__label__2
Buy Kotak Mahindra; target of Rs 667: Khambatta Securities,__label__2
"Sell Infosys, Kotak Mahindra Bank; buy Havells: Gaurav Bissa",__label__1
"Like HDFC Bank over Kotak Mahindra Bank, says Mayuresh Joshi",__label__2
Exit IDFC Bank at around Rs 48: Vishal Malkan,__label__2
"Kotak Mahindra Bank Q3 profit rises 11.5%, provisions higher",__label__2
Asian Paints may test Rs 926: Amit Gupta,__label__1
"Buy HDFC Bank, IndusInd Bank, Kotak Bank: Sudip Bandopadhyay",__label__1
Reliance Industries may test Rs 1210-1220: Prakash Diwan,__label__2
"Buy Federal Bank, cautious on IndusInd Bank: SP Tulsian",__label__1
"Short Kotak Mahindra Bank, Divis Lab: Sameet Chavan",__label__1
"Sell Kotak Bank, Divis Lab; buy Power Grid: Sameet Chavan",__label__2
"Yes Bank looks good; pick Snowman Logistics, Gati: Rajat Bose",__label__2
"Buy Infosys, cautious on IT, avoid PSU banks: Sudip Bandopadhyay",__label__1
"Prefer Kotak Mahindra Bank, Yes Bank: SP Tulsian",__label__1
"Sell Kotak Mahindra Bank, Aurobindo Pharma: Sameet Chavan",__label__1
"Kotak Mahindra Bank's Q3 results on January 18, 2016",__label__2
"Buy Kotak Mahindra Bank 720 Call, Yes Bank 720 Put: VK Sharma",__label__1
Kotak Mahindra Bank's Int subsidiary buys stake in HMVL,__label__1
"Pick Kotak Mah Bank, IndusInd Bank: SP Tulsian",__label__1
Sell Bank of India; prefer IndusInd Bank: Pankaj Jain,__label__2
"Short Lupin, Kotak Mahindra Bank: Amit Harchekar",__label__1
Hope to become a big player in dairy biz: Adi Godrej,__label__1
Kotak Mahindra Bank buys stake worth Rs 91cr in Godrej Prop,__label__1
Bank of Baroda may slip to Rs 152-155: Rajat Bose,__label__1
"Sell Axis Bank, target Rs 425.50: Rajat Bose",__label__1
"Buy Kotak Bank 780 Call, Axis Bank 445 Call: VK Sharma",__label__2
"Like Kotak Bank, Colgate; buy India Cements: Prakash Gaba",__label__2
Canada's Pension Fund invests Rs 1000 cr in L&T's infra arm,__label__2
"Buy Pidilite Ind, bullish on Kotak Bank: Parag Thakkar",__label__2
Buy Kotak Mahindra Bank; sell Wipro: Manas Jaiswal,__label__2
Buy Suven Life Sciences: Rajat Bose,__label__1
"Buy Yes Bank 700 Put, Kotak Bank 680 Call: VK Sharma",__label__1
"Citi, SBI Caps, 6 others in race to manage Concor sale",__label__1
Alibaba.com aims to more than double India user base,__label__1
"Sell IDFC on rallies, says Pankaj Jain",__label__2
Expect RBI Guv to hold rates on Tuesday: Uday Kotak,__label__2
"Look at auto, bank, OMC space: Rahul Shah",__label__2
Buy Kotak Mahindra Bank: Rahul Shah,__label__2
"Buy Eicher Motors on dips, says Gaurang Shah",__label__1
Prefer Kotak Mahindra Bank: Prakash Diwan,__label__1
Kotak Mahindra Bank may test Rs 700: Rahul Shah,__label__1
Kotak Mahindra Bank may touch Rs 685-690: Hemant Thukral,__label__1
Kotak Bank may test Rs 693; short Cairn India: Jaiswal,__label__2
Hold Kotak Mahindra Bank; target of Rs 685: KRChoksey,__label__2
Hold Kotak Mahindra Bank; target of Rs 659:Edelweiss,__label__2
Accumulate Kotak Bank; target of Rs 715: P Lilladher,__label__2
"Buy Kotak Mahindra Bank, says Amit Harchekar",__label__2
"Go long in Kotak Mahindra Bank, target Rs 715: Rahul Shah",__label__2
Kotak Mahindra Bank may test Rs 710-715: Hemant Thukral,__label__2
"Prefer ICICI Bank, can rise by 3-4%: Rajat Bose",__label__2
Kotak Mahindra Bank Q2 profit jumps 3-fold to Rs 569.5 cr,__label__2
"Sell YES Bank, L&T; buy ONGC on dips: Siddarth Bahmre",__label__2
Scope for 25-50 bps fall in lending rates: HDFC Bank,__label__2
Loan rejig to pare finance cost by Rs 110cr: Sadbhav Infra,__label__2
"Money laundering scam: ICICI, OBC, Axis Bank in ED's net",__label__2
Kotak rolls out mobile banking app with no Internet,__label__1
"Go long in PNB, target Rs 149-150: Siddarth Bahmre",__label__1
"Buy Kotak Mahindra Bank 670 call, says Rahul Shah",__label__2
"Buy Kotak Mahindra Bank, says Sudarshan Sukhani",__label__2
"NCDEX, Kotak Mahindra Bk pact to provide commodities loans",__label__1
"Buy Kotak Mahindra Bank, says Rahul Shah",__label__2
Dena Bank reduces base rate by 0.30% to 9.70%,__label__2
"Kotak Mahindra, YES Bank cut base rate by 25 bps",__label__2
Kotak Mahindra Bank revises its base rate to 9.50%,__label__2
"Kotak Mahindra Bank's Q2 results on Oct 29, 2015",__label__2
"Exit SBI, invest in IndusInd Bank: Vishal Malkan",__label__2
Nothing wrong in expecting atleast 25bps cut by banks: Axis,__label__1
Super Six stocks you can give you handsome returns,__label__1
"Buy Kotak Mahindra Bank, target Rs 695: Rahul Shah",__label__2
Kotak Mahindra Bank to issue up to 5 mn depository receipts,__label__1
Kotak Mahindra Bank: Outcome of board meeting,__label__1
Kotak Mahindra Bank intraday buy: Sudarshan Sukhani,__label__1
"Prefer HDFC Bank, Dalmia Bharat: Mehraboon Irani",__label__1
"Buy Kotak Mahindra Bank, target Rs 690: Rahul Shah",__label__2
"Bull's Eye: Buy IGL, Bajaj Corp, IDFC, Fortis Health, UBL",__label__2
"Goldman Sachs upgrades ICICI, Axis, YES, Kotak Mah Bank",__label__2
"Look at HDFC Bank, Kotak Mahindra Bank: Basant Maheshwari",__label__2
6 stocks likely to see lot of action today,__label__1
"Buy HDFC Bank, Kotak Mahindra Bank: Ambareesh Baliga",__label__1
"Buy HDFC Bank, HDFC, Kotak Bank: Mehraboon Irani",__label__2
Kotak Mahindra Bank can head towards Rs 585-590: AB Money,__label__2
Banks crash; Nomura says base rate cut likely to hit NIM,__label__1
Prefer IndusInd Bank for long term: Parag Thakkar,__label__1
"Prefer Axis Bank, HDFC Bank, Kotak Bank: Ambareesh Baliga",__label__2
"Cipla can slip to Rs 600, says Amit Gupta",__label__2
"Hold Kotak Mahindra Bank, says Sameet Chavan",__label__1
See lower levels in Kotak Mahindra Bank: Sudarshan Sukhani,__label__1
"Sell Kotak Mahindra Bank, target Rs 680: Rajat Bose",__label__1
"Invest in SBI, Kotak Mahindra Bank: Gaurang Shah",__label__2
"Pick IndusInd Bank, expect move to Rs 1070: ICICIdirect",__label__2
Bad debts cloud outlook for India's private sector banks,__label__2
"Hold Kotak Mahindra Bank, IndusInd Bank: Rahul Mohindar",__label__2
Kotak Mahindra Bank may hit Rs 704: Rajat Bose,__label__2
"Short YES Bank, Kotak Mahindra Bank: Amit Harchekar",__label__2
Look at Kotak Mahindra Bank: VK Sharma,__label__1
"Prefer banking, NBFC space: Dipan Mehta",__label__1
Experts see Rs 370 as fair value for ICICI Bank,__label__1
Kotak Mahindra Bank sees cost rise after ING Vysya deal,__label__1
Kotak Mah Bank Q1 net down 56%; provisions up 22x on merger,__label__2
"Short Kotak Mahindra Bank, may move lower: Amit Harchekar",__label__2
Govt clears seven FDI proposals worth Rs 981 crore,__label__2
Like Kotak Mahindra Bank: Sudip Bandopadhyay,__label__2
Kotak Mahindra International sells 3.51% stake in Ceat,__label__2
"Prefer Kotak Bank, Maruti, Dr Reddy's: Phani Sekhar",__label__2
Narayana Murthy's Catamaran invests in payment co Innoviti,__label__2
"Buy Kotak Mahindra Bank, Axis Bank: Manas Jaiswal",__label__2
"Buy Kotak Mahindra Bank, Strides Arcolab: Manas Jaiswal",__label__2
Kotak flags concerns over privacy & security in digital era,__label__2
Like DCB Bank; Axis Bank can outperform: Rahul Mohindar,__label__2
"Buy Kotak Mahindra Bank, HDFC, Hindalco: Rahul Mohindar",__label__2
Gaurang Shah positive on Kotak Mahindra Bank,__label__1
"Remain invested in Voltas, says Gaurang Shah",__label__1
Use dips to enter IndusInd Bank: Rahul Mohindar,__label__2
"Kotak Mahindra Bank may test Rs 740, says Rahul Mohindar",__label__2
Kotak Mahindra Bank: Updates on outcome of AGM,__label__1
"Kotak Mahindra Bank's Q1 results on July 30, 2015",__label__2
Look at Kotak Mahindra Bank: Hemindra Hazari,__label__2
Buy Kotak Mahindra Bank; short YES Bank: Siddarth Bhamre,__label__2
"Buy Kotak Bank 1440 Call, sell 1500 Call: Krish Subramanyam",__label__2
Kotak Mahindra Bank lowers base rate to 9.75%,__label__1
"FIPB to consider Kotak Bank, 12 other proposals on July 3",__label__1
Lakshmi Vilas Bank cuts base rate by 0.15%,__label__2
"Buy IndusInd Bank, BPCL, HUL, Kotak Bank: Hathiramani",__label__2
Kotak Mahindra Bank: Outcome of AGM,__label__2
"Axis Bank queues up, cuts base rate by 10 bps to 9.85%",__label__1
"Bharti Airtel may hit Rs 500, Idea Cellular Rs 230: Shah",__label__1
Fairfax's Watsa to buy Indian logistics firm NCMSL: Sources,__label__1
ICICI Bank cuts base rate by 5 bps to 9.70%,__label__1
"TS Harihar negative on PSU banks, positive on private banks",__label__1
Executive order needed to solve FDI insurance issue: EY,__label__1
"Look at Pidilite Industries, Kotak Bank: Saurabh Mukherjea",__label__1
"Look at HDFC Bank, L&T, YES Bank, Kotak Bank: Kunal Bothra",__label__2
"Private sector banks top pick, avoid PSU banks: Dipan Mehta",__label__2
Lakshmi Vilas Bank raises deposit rates by 1%,__label__1
"Exit Kotak Mahindra Bank, says Shahina Mukadam",__label__1
FIPB again defers Kotak Bank proposal for raising FII limit,__label__2
"Short Axis Bank, says Sameet Chavan",__label__2
"Prefer Infosys, TCS, Axis Bank, HDFC Bank: Gaurang Shah",__label__1
"Buy Kotak Mahindra Bank 1280 Put, advises VK Sharma",__label__1
"Short Kotak Mahindra Bank, says Siddarth Bhamre",__label__2
Banks see new bad debt rules as step in right direction,__label__2
"Sell Kotak Mahindra Bank, Allahabad Bank: Manas Jaiswal",__label__1
"Kotak Mahindra Bank, ING Bank sign MoU for cross-border biz",__label__1
"Pick Sun Pharma, L&T, Maruti Suzuki: Gaurang Shah",__label__1
Look at Kotak Mahindra Bank: CK Narayan,__label__2
"Kotak Mahindra Bank's AGM on June 29, 2015",__label__2
FIPB defers Kotak Bank's proposal to hike FDI limit,__label__2
Stay with private sector banks: Anand Tandon,__label__2
"Buy Kotak Mahindra Bank, says Sameet Chavan",__label__2
"Buy Kotak Mahindra Bank, Tata Steel, Bajaj Auto: Mohindar",__label__2
Hold Kotak Mahindra Bank; target of Rs 1437: ICICIdirect,__label__1
Sell ICICI Bank: Sudarshan Sukhani,__label__1
Go long in Kotak Mahindra Bank: Ashish Chaturmohta,__label__2
Prefer private sector banks: Parag Thakkar,__label__2
Accumulate Kotak Mahindra Bank: Phani Sekhar,__label__2
"Kotak Mah Bank Q4: Strong nos to propel stock, says experts",__label__2
Kotak Mahindra Bank: Outcome of board meeting,__label__2
"Kotak Mahindra Bk Q4 beats forecast, net up 29%; bonus 1:1",__label__2
Look at Kotak Mahindra Bank: Taher Badshah,__label__2
Kotak Mahindra Bank Q4 profit seen up 19.3% to Rs 485.67 cr,__label__1
"Sell Kotak Bank, Reliance Infra: Chaturmohta",__label__1
Prefer private sector banks over PSU banks: Baliga,__label__1
Scope to up foreign shareholding in merged co: Uday Kotak,__label__2
"Short State Bank of India, target below Rs 240: Harchekar",__label__2
SBI's up to $2.4 bn share sale likely in June: Sources,__label__2
"Prefer Axis Bank, IndusInd Bank: Parag Thakkar",__label__2
"Buy IT stocks on dips, says Parag Thakkar",__label__2
Kotak allots 13.92 cr shares to ING Vysya's shareholders,__label__2
Kotak Bank seeks FIPB nod to hike foreign holding to 55%,__label__2
"Buy Ambuja Cements, Kotak Bank, Reliance Cap: Gaurav Bissa",__label__2
"Buy Bank of Baroda, Canara Bank: Sudarshan Sukhani",__label__2
"Buy Reliance Industries, Kotak Mahindra Bank: Rajat Bose",__label__2
"Prefer Kotak Mahindra Bank, target Rs 1410: Hemant Thukral",__label__2
"Merged entity NIM to be above 4%, but sub-4.5%: Kotak Bank",__label__2
Kotak Mahindra-ING Vysya merger gets RBI approval,__label__2
RBI approves scheme of amalgamation of ING Vysya Bank with Kotak Mahindra Bank,__label__2
Here are top 10 stocks to keep an eye on March 13,__label__2
"Buy Kotak Mahindra Bank, M&M, Bharat Forge: Gaurav Bissa",__label__2
SBI's up to $2.4 bn share sale likely by end Apr: sources,__label__2
Look at private sector banks: Parag Thakkar,__label__2
"Buy LIC Housing Finance, Kotak Mahindra Bank: Kunal Saraogi",__label__2
"Pick IndusInd Bank, Kotak Mahindra Bank: CK Narayan",__label__1
Here are top 10 stocks to focus on February 25,__label__2
Here are top 10 stocks to keep an eye on February 23,__label__2
Kotak-ING Vysya merger deal gets CCI green signal,__label__1
"Axis Bank, IndusInd Bank, Kotak Bank top picks: Thakkar",__label__2
Buy Kotak Mahindra Bank: Pritesh Mehta,__label__1
Repo rate may be at 7-7.25% by end of 2015: Uday Kotak,__label__2
"Go long in Kotak Mahindra Bank, says Siddharth Bhamre",__label__2
Payment bks to see real earnings only after 3-4 yrs: Parekh,__label__2
"Cautious on BoB post Q3; ICICI, HDFC Bk good buys: Quant",__label__1
Airtel payment bank will help 'reach the unbanked': Kotak,__label__1
"Kotak-AMSL deal: May see more such marriages, say experts",__label__1
Kotak Mahindra to buy 19.9% in Airtel m-Commerce,__label__1
"Buy Axis Bank, Kotak Mahindra Bank: Parag Thakkar",__label__1
"Prefer Axis Bank, SBI, KPIT Tech: Parag Thakkar",__label__1
Kotak Mahindra Bank updates on outcome of EGM,__label__2
Stay with Kotak Mahindra Bank: Nooresh Merani,__label__2
Kotak Mahindra Bank's 4.7% NIMs a minor miss: Dipan Mehta,__label__2
Kotak Mahindra Bank Q3 profit rises 37% to Rs 464.5 cr,__label__2
Kotak Mahindra Bank Q3 profit seen up 29% to Rs 439cr: Poll,__label__2
Buy Kotak Mahindra Bank on correction: Ambareesh Baliga,__label__2
Here's what experts make of Q3 earnings so far,__label__2
Competition Commission examining Kotak-ING deal,__label__2
Kotak Mahindra withdraws Parambi's nomination to MCX board,__label__2
"Buy ICICI Bank, Kotak Bank: Sharmila Joshi",__label__2
"Buy Asian Paints, Kotak Bank, UltraTech Cement: Sukhani",__label__2
Kotak Mahindra Bank: Outcome of EGM,__label__2
Kotak Mahindra & ING Vysya merger gets shareholders nod,__label__2
Kotak Mahindra Bank may touch Rs 1250: Gaurav Bissa,__label__1
"ING Bk staff want job safety post merger,to strike on Jan 7",__label__2
"Go long in OBC, Kotak Mahindra Bank: Manoj Murlidharan",__label__2
Prefer Kotak Mahindra Bank: CK Narayan,__label__1
Stay invested in Kotak Mahindra Bank: Dipan Mehta,__label__1
Top stock picks by Hemant Thukral,__label__1
"Kotak Mahindra Bank: EGM on Jan 07, 2015",__label__1
"Buy Kotak Mahindra Bank, says CK Narayan",__label__2
"Prefer TVS Motor, L&T, SKS Micro: Dhananjay Sinha",__label__2
"Prefer Kotak Mahindra Bank, Emami: Rajesh Agarwal",__label__2
Kotak Mahindra Bank may test Rs 1280-1300: Abhijit Paul,__label__2
ING Vysya buyout credit positive for Kotak: India Ratings,__label__1
Kotak Mahindra Bank gets RBI approval to enter in general insurance biz,__label__1
Kotak expects major global cooperation boost from ING deal,__label__2
No drastic job cuts post KMB-ING Vysya merger: Uday Kotak,__label__2
Will you buy Kotak Mahindra Bk after ING Vysya acquisition?,__label__2
Buy Kotak Mahindra Bank for long term: Ajay Srivastava,__label__2
Prefer Kotak Mah Bk over Axis Bk on RoA front: IDBI Cap,__label__2
Hold Kotak Mahindra Bank: Deven Choksey,__label__2
Accumulate Kotak Mahindra Bank: Jignesh Shial,__label__2
Uday & Uday: Matchmakers of Kotak moment,__label__2
Uday to smoothen Kotak-Vysya integration woes: Ex-SBI chmn,__label__2
"Buy Kotak Mah on every dip, stay invested for 2-3 yrs:Deven",__label__2
"ING deal: Swap ratio fair for all stakeholders, says Kotak",__label__2
Don't foresee cultural issues with Kotak-ING merger: HDFC,__label__2
Mega merger: Kotak Bank to buy ING Vysya in all share deal,__label__2
"Upon merger, Kotak Mah Bk to have 1214 branches: Uday Kotak",__label__2
Upbeat on HDFC Bank despite underperformance in rally: UBS,__label__2
Dhananjay Sinha positive on Kotak Mahindra Bank,__label__2
Dhirendra Tiwari positive on Kotak Mahindra Bank,__label__2
Here are top 10 stocks to keep an eye on November 20,__label__2
Hold Kotak Mahindra Bank; target of Rs 1117: ICICIdirect,__label__2
Hold Kotak Mahindra Bank; target of Rs 1111: KRChoksey,__label__1
Super Six: Top chart picks for November 7,__label__1
"Kotak Mah Q2 nos meet estimates, experts remain bullish",__label__2
Kotak Mahindra Bank Q2 profit jumps 26% on other income,__label__2
Kotak Mahindra Bank Q2 profit may jump 15.2% to Rs 406 cr,__label__2
"Buy Kotak Bank, Arvind; sell GMR Infra fut: Manav Chopra",__label__1
