Time,Dates,Sources,Headlines
2.49 pm , 03 Apr 2018 ,   Source: Moneycontrol.com,"Time to push ‘BUY’ button on IT stocks? TCS, Infosys among 10 stocks in focus ahead of Q4 results"
1.14 pm , 28 Mar 2018 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1345: Axis Direct
7.46 pm , 22 Mar 2018 ,   Source: PTI,Infosys invests $1.5 mn in Waterline Data Science
9.25 pm , 20 Mar 2018 ,   Source: PTI,Nandan Nilekani bats for PSB privatisation in taxpayers interest
10.17 am , 16 Mar 2018 ,   Source: Moneycontrol.com,"Infosys to announce March quarter earnings, final dividend on April 13"
9.28 am , 16 Mar 2018 ,   Source: PTI,Infosys to open technology & innovation hub in Connecticut
9.28 am , 16 Mar 2018 ,   Source: Moneycontrol.com,"Infosys to consider March quarter results on April 13, 2018"
12.22 pm , 12 Mar 2018 ,   Source: CNBC-TV18,"Buy United Spirits, Jubilant Foodworks, NIIT Technologies: Ashwani Gujral"
1.25 pm , 09 Mar 2018 ,   Source: Moneycontrol.com,Betting on tech theme? Top 4 stocks which investors could add in their portfolio
12.15 pm , 08 Mar 2018 ,   Source: CNBC-TV18,"Buy Infosys; short BPCL, M&M Financial Services: Sudarshan Sukhani"
5.10 pm , 06 Mar 2018 ,   Source: Moneycontrol.com,"News highlights of the day: Claiming rights without duties is against democratic values, says PM Modi"
11.36 am , 01 Mar 2018 ,   Source: CNBC-TV18,"Buy Infosys, Ceat; sell HDFC, M&M Financial Services: Chandan Taparia"
9.09 am , 01 Mar 2018 ,   Source: Moneycontrol.com,"Nifty likely to open flat to negative around 10,460; to remain stuck between 10410-10540: Stewart & Mackertich"
9.09 am , 01 Mar 2018 ,   Source: Moneycontrol.com,"Nifty likely to open flat to negative around 10,460; to remain stuck between 10410-10540: Stewart & Mackertich"
12.55 pm , 21 Feb 2018 ,   Source: CNBC-TV18,N Chandrasekaran will take decisions that are best for Tata Group: NRN Murthy
4.08 pm , 20 Feb 2018 ,   Source: PTI,"Infosys, PTC launch centre for industrial IoT"
10.57 am , 16 Feb 2018 ,   Source: CNBC-TV18,"Buy Infosys, Hindalco Industries; sell BHEL: Chandan Taparia"
11.52 am , 08 Feb 2018 ,   Source: CNBC-TV18,"Buy Infosys, Yes Bank, Kotak Mahindra Bank: Ashwani Gujral"
12.16 pm , 05 Feb 2018 ,   Source: CNBC-TV18,"Buy Infosys, DLF, hold Dabur; sell Engineers India: Sudarshan Sukhani"
12.22 pm , 24 Jan 2018 ,   Source: CNBC-TV18,"Buy Infosys, TCS, Mphasis, Polaris, Tata Elxsi, Mindtree; sell Bharti Airtel: Ashwani Gujral"
7.27 pm , 22 Jan 2018 ,   Source: Moneycontrol.com,News highlights of the day: 'India's Osama' mastermind of 2008 Gujarat blasts arrested
2.59 pm , 22 Jan 2018 ,   Source: PTI,Startups will flourish if regulations are eased: V Balakrishnan
2.48 pm , 22 Jan 2018 ,   Source: PTI,Infosys selected as tech partner by A S Watson Group
4.38 pm , 18 Jan 2018 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1345: Axis Direct
3.15 pm , 17 Jan 2018 ,   Source: PTI,Winning large deals key for IT companies in 2018: V Balakrishnan
10.25 am , 17 Jan 2018 ,   Source: CNBC-TV18,"Sell PNB, HPCL; buy Hexaware, Infosys, Jubilant Foodworks, Sun Pharma: Sudarshan Sukhani"
12.18 pm , 16 Jan 2018 ,   Source: Moneycontrol.com,News highlights of the day: AirAsia India says no plans to look at Air India stake
5.53 pm , 15 Jan 2018 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 1110: ICICI Direct
5.45 pm , 15 Jan 2018 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 1187: KR Choksey
4.28 pm , 15 Jan 2018 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1240: Reliance Securities
3.37 pm , 15 Jan 2018 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1220: Prabhudas Lilladher
2.11 pm , 15 Jan 2018 ,   Source: Moneycontrol.com,News highlights of the day: AirAsia India to resume Chennai operations from next month
11.23 am , 15 Jan 2018 ,   Source: CNBC-TV18,Continue to be cautious on Infosys; target at Rs 1060: Elara
7.27 pm , 13 Jan 2018 ,   Source: Moneycontrol.com,"Salil Parekh congratulates Infoscions on strong Q3, asks them to stay focused"
7.27 pm , 13 Jan 2018 ,   Source: Moneycontrol.com,"Salil Parekh congratulates Infoscions on strong Q3, asks them to stay focused"
5.41 pm , 13 Jan 2018 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 1238: Arihant Capital
9.41 pm , 12 Jan 2018 ,   Source: PTI,Digital now a critical element of the market: Infosys CEO
6.33 pm , 12 Jan 2018 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1250: Motilal Oswal
6.24 pm , 12 Jan 2018 ,   Source: PTI,Infosys to release future roadmap in April: CEO Salil Parekh
4.44 pm , 12 Jan 2018 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1150: JM Financial
4.32 pm , 12 Jan 2018 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1265: Edelweiss
3.48 pm , 12 Jan 2018 ,   Source: Moneycontrol.com,"Infosys Q3 profit jumps 38% on tax reversal; maintains FY18 revenue, EBIT margin guidance"
2.51 pm , 12 Jan 2018 ,   Source: CNBC-TV18,"Hold Infosys, says Avinnash Gorakssakar"
9.35 pm , 11 Jan 2018 ,   Source: Moneycontrol.com,"News highlights of the day: Fingerprint, iris data in Aadhaar are safe, secure: Ravi Shankar Prasad"
12.49 pm , 11 Jan 2018 ,   Source: CNBC-TV18,Infosys to announce Q3 earnings on Friday; here are 5 key things to watch out
2.30 pm , 10 Jan 2018 ,   Source: Moneycontrol.com,Analysts rating mixed on Infosys but are positive post APA agreement with US IRS
11.20 am , 10 Jan 2018 ,   Source: Moneycontrol.com,"News highlights of the day: A Raja slams Manmohan Singh, calls Vinod Rai 'sutradhaar' of 2G case"
10.40 am , 10 Jan 2018 ,   Source: CNBC-TV18,"Buy, Sell, Hold: 6 stocks and 2 sectors on analysts radar on January 10"
7.46 am , 10 Jan 2018 ,   Source: PTI,"Infosys signs APA with US, gets $225 mn tax reversal"
4.05 pm , 09 Jan 2018 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1200: Motilal Oswal
9.58 am , 09 Jan 2018 ,   Source: CNBC-TV18,"Buy Infosys, DHFL, Interglobe Aviation, M&M, South Indian Bank; sell Andhra Bank: Sudarshan Sukhani"
11.39 am , 08 Jan 2018 ,   Source: Moneycontrol.com,CLSA raises target price on Infosys ahead of Q3 results to Rs 1230; sees 21% upside
8.45 pm , 04 Jan 2018 ,   Source: Moneycontrol.com,News highlights of the day: BSE & NSE ask members to trade cautiously in 200 illiquid stocks
3.52 pm , 04 Jan 2018 ,   Source: Moneycontrol.com,Infosys Partners with ValGenesis to further enable digitisation in Life Sciences
9.05 am , 04 Jan 2018 ,   Source: PTI,Infosys CEO Salil Parekh will be paid a fixed salary of Rs 6.5 crores
4.16 pm , 03 Jan 2018 ,   Source: Moneycontrol.com,New Infosys CEO Salil Parekh's challenges and his message to employees
2.14 pm , 03 Jan 2018 ,   Source: Moneycontrol.com,"IDFC overweight on Indian IT services; initiates Outperformer on TCS, Infosys, Tech Mahindra"
8.52 pm , 01 Jan 2018 ,   Source: Moneycontrol.com,Salil Parekh takes over as Infosys CEO and MD on Tuesday
4.30 pm , 29 Dec 2017 ,   Source: CNBC-TV18,"See upside in Infosys, says Ashwani Gujral"
11.29 am , 29 Dec 2017 ,   Source: Moneycontrol.com,Why entry level salaries for IT firms will remain low – with or without the ‘cartel’
2.56 pm , 27 Dec 2017 ,   Source: PTI,IT companies formed cartel to keep entry-level salary low: Mohandas Pai
1.14 pm , 24 Dec 2017 ,   Source: PTI,Infosys looks to reboot under new CEO after stormy 2017
10.58 am , 24 Dec 2017 ,   Source: Moneycontrol.com,From GST to IBC: Key events which shaped the markets in 2017
8.11 pm , 22 Dec 2017 ,   Source: PTI,"Chidambaram, Murthy spar over Aadhaar"
3.38 pm , 19 Dec 2017 ,   Source: PTI,"Balakrishnan pitches for Nilekeni, NRN or Premji for CIO post"
3.37 pm , 14 Dec 2017 ,   Source: CNBC-TV18,"Exit Infosys, says Vijay Chopra"
3.27 pm , 14 Dec 2017 ,   Source: CNBC-TV18,Book profits in Infosys: Rajat Bose
11.54 am , 14 Dec 2017 ,   Source: PTI,Infosys to announce Q3 results on January 12
7.13 am , 14 Dec 2017 ,   Source: Moneycontrol.com,"News Highlights: HDFC Bank to consider raising funds via QIP, share sale to HDFC"
11.45 am , 11 Dec 2017 ,   Source: Moneycontrol.com,Infosys re-investigation found no wrongdoing in Rajiv Bansal severance pay case: Kiran Mazumdar-Shaw
11.21 am , 11 Dec 2017 ,   Source: PTI,"Infosys severance pay plea: Matter of legality for SEBI, not emotions: Ex-CFO"
7.21 am , 11 Dec 2017 ,   Source: Moneycontrol.com,News highlights of the day: New York mayor says explosion at bus terminal was attempted terror attack
1.37 pm , 10 Dec 2017 ,   Source: PTI,"Infosys' settlement move with SEBI is fine, says former Infy CFO Mohandas Pai"
2.27 pm , 08 Dec 2017 ,   Source: PTI,"N R Narayana Murthy's stand vindicated, so apologise to him: Pai tells Infosys"
8.44 pm , 06 Dec 2017 ,   Source: Moneycontrol.com,Infosys submits settlement application with SEBI over Rajiv Bansal's severance pay
10.18 am , 05 Dec 2017 ,   Source: CNBC-TV18,"Buy Infosys, Havells India, Mahanagar Gas, Bosch; sell Capital First:  Sudarshan Sukhani"
9.39 am , 05 Dec 2017 ,   Source: Moneycontrol.com,Salil Parekh takes charge: Will he continue with Vishal Sikka's vision for Infosys?
5.09 pm , 04 Dec 2017 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 1020: ICICI Direct
4.27 pm , 04 Dec 2017 ,   Source: PTI,Analysts hail appointment of Salil Parekh as Infosys' MD & CEO
4.23 pm , 04 Dec 2017 ,   Source: Moneycontrol.com,Should minority shareholders be excited about the new Infosys boss?
2.11 pm , 04 Dec 2017 ,   Source: CNBC-TV18,"Underweight on largecap IT; have sell rating on Wipro, Infosys & TCS: Karan Taurani"
11.09 am , 04 Dec 2017 ,   Source: CNBC-TV18,Salil Parekh's appointment is a positive development for Infosys: Expert
9.50 am , 04 Dec 2017 ,   Source: Moneycontrol.com,Infosys rallies as Board appoints new CEO & MD Salil Parekh; could rally up to 15% in 1 year
7.16 am , 04 Dec 2017 ,   Source: Moneycontrol.com,News highlights of the day: Fitch Ratings cuts India FY18 growth forecast to 6.7%
7.47 pm , 03 Dec 2017 ,   Source: PTI,"Salil Parekh right choice for top job at Infosys, say IT experts"
10.50 am , 03 Dec 2017 ,   Source: Moneycontrol.com,Infosys stock could open 2-4% higher Monday on appointment of new CEO & MD Salil Parekh
5.17 pm , 02 Dec 2017 ,   Source: Moneycontrol.com,"5 things to know about Salil Parekh, Infosys' new CEO"
7.03 am , 30 Nov 2017 ,   Source: Moneycontrol.com,"News highlights of the day: I-T dept conducts searches on K Raheja Group companies, including Shoppers Stop"
10.24 pm , 27 Nov 2017 ,   Source: Moneycontrol.com,"Infosys to set up innovation hub in Rhode Island, hire 500 American workers"
1.14 pm , 23 Nov 2017 ,   Source: CNBC-TV18,Pravin Rao likely to continue as Infosys CEO: Sources
7.06 am , 23 Nov 2017 ,   Source: Moneycontrol.com,"News Live: Modi's government like Manmohan Desai's films, says Sitaram Yechury"
10.27 am , 18 Nov 2017 ,   Source: Moneycontrol.com,Increase your return by changing weightage of stocks; Try Portfolio Optimisation
8.48 am , 16 Nov 2017 ,   Source: PTI,"Nandan Nilekani, Bill Gates announce formation of 'Co-Impact'"
4.23 pm , 15 Nov 2017 ,   Source: PTI,"All is well in Infosys, says Narayana Murthy"
10.15 am , 08 Nov 2017 ,   Source: PTI,"Infosys to open innovation hubs in the US, Nilekani    "
7.03 am , 08 Nov 2017 ,   Source: Moneycontrol.com,"News as-it-happened: Jayant Sinha says Paradise Papers are ""completely bogus"""
3.45 pm , 07 Nov 2017 ,   Source: Moneycontrol.com,"Infosys, Adecco Group redefine future of staffing"
11.12 am , 07 Nov 2017 ,   Source: Moneycontrol.com,"BG Srinivas, Ashok Vemuri in race for Infosys CEO position: Report"
1.48 pm , 03 Nov 2017 ,   Source: PTI,Infosys deploys more people in states to ease GSTN load
10.10 am , 03 Nov 2017 ,   Source: Moneycontrol.com,Ashok Vemuri in contention for Infosys CEO role; Will he return to Infy?
4.00 pm , 02 Nov 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1200: Axis Direct
12.57 pm , 30 Oct 2017 ,   Source: CNBC-TV18,"Infosys buyback: October 30, last day to participate"
12.27 pm , 27 Oct 2017 ,   Source: Moneycontrol.com,Infosys 'rationalises' employment contracts for top executives
5.04 pm , 26 Oct 2017 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 1000: Sharekhan
3.34 pm , 26 Oct 2017 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 1070: Prabhudas Lilladher
3.19 pm , 26 Oct 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1100: Motilal Oswal
3.09 pm , 26 Oct 2017 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 955: ICICI Direct
5.27 pm , 25 Oct 2017 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 1010: Edelweiss
11.33 am , 25 Oct 2017 ,   Source: CNBC-TV18,Remain cautious on technology in general & on Infosys: Girish Pai
8.07 am , 25 Oct 2017 ,   Source: Moneycontrol.com,Infosys Q2 results: Focus shifts back to business
10.23 pm , 24 Oct 2017 ,   Source: Moneycontrol.com,Nandan Nilekani says Infosys will focus on strategy execution going forward
10.13 pm , 24 Oct 2017 ,   Source: Moneycontrol.com,"'Sadly, will no longer know the truth': Murthy says after Infosys issues corporate governance clean chit"
8.02 pm , 24 Oct 2017 ,   Source: Moneycontrol.com,"Post Infosys results, praise for Vishal Sikka, questions for Murthy"
5.09 pm , 24 Oct 2017 ,   Source: Moneycontrol.com,Infosys likely to open lower on Wednesday; top 10 takeaways from Q2 results
4.32 pm , 24 Oct 2017 ,   Source: Moneycontrol.com,"Panaya deal given clean chit, ex-CFO severance could’ve been handled better: Infy Board"
3.45 pm , 24 Oct 2017 ,   Source: Moneycontrol.com,"Infosys Q2 profit rises 7%, FY18 constant currency revenue guidance cut to 5.5-6.5%"
2.59 pm , 23 Oct 2017 ,   Source: PTI,"2018 will be a better year for Indian IT, say industry figures"
1.31 pm , 23 Oct 2017 ,   Source: CNBC-TV18,Infosys to announce Q2 earnings on Tuesday; here's what to expect
10.01 am , 17 Oct 2017 ,   Source: Moneycontrol.com,"Infosys to announce Q2 results on October 24, 2017"
1.24 pm , 12 Oct 2017 ,   Source: Moneycontrol.com,Infosys Q2 PAT may dip 0.1% QoQ to Rs. 3479.8 cr: Kotak
8.15 am , 11 Oct 2017 ,   Source: Moneycontrol.com,"Infosys' Rs 13k cr buyback: Good time to buy with up to 25-30% return, says HDFC Sec"
10.51 pm , 09 Oct 2017 ,   Source: PTI,"Infosys fixes Nov 1 as record date for Rs 13,000-cr buyback"
3.58 pm , 04 Oct 2017 ,   Source: PTI,"Infosys bags deal from KONE, to set up Helsinki design centre"
4.51 pm , 25 Sep 2017 ,   Source: Moneycontrol.com,Buybacks in small and midcap companies under taxman’s lens: Sources
3.31 pm , 25 Sep 2017 ,   Source: CNBC-TV18,"Remain invested in Infosys, says Gaurang Shah"
3.29 pm , 25 Sep 2017 ,   Source: CNBC-TV18,Buy Infosys at around Rs 800-850: Prakash Gaba
2.14 pm , 22 Sep 2017 ,   Source: Moneycontrol.com,Infosys Finacle partners with ToneTag
11.51 am , 19 Sep 2017 ,   Source: Moneycontrol.com,Infosys clarifies on Senior VP Sanjay Rajagopalan's exit from company
10.16 am , 18 Sep 2017 ,   Source: PTI,Infosys Senior VP Sanjay Rajagopalan quits
4.01 pm , 15 Sep 2017 ,   Source: CNBC-TV18,"Buy Infosys, Allahabad Bank: Mitessh Thakkar"
10.07 pm , 12 Sep 2017 ,   Source: Moneycontrol.com,"Infosys opens centre in North Carolina, to hire 2,000 Americans by 2021"
3.07 pm , 11 Sep 2017 ,   Source: CNBC-TV18,"Add Infosys at around Rs 800, says Prakash Gaba"
10.50 am , 11 Sep 2017 ,   Source: PTI,Infosys completes Brilliant Basics acquisition
10.07 am , 11 Sep 2017 ,   Source: Moneycontrol.com,Infosys completes acquisition of Brilliant Basics
2.10 pm , 10 Sep 2017 ,   Source: PTI,"Infosys to hire 6,000 engineers annually over next 2 years"
10.13 pm , 08 Sep 2017 ,   Source: Moneycontrol.com,"Infosys to continue with strategy execution, no change in client demand: UB Pravin Rao"
7.08 pm , 07 Sep 2017 ,   Source: Moneycontrol.com,Why buybacks are losing their magic touch
6.43 pm , 07 Sep 2017 ,   Source: CNBC-TV18,Infosys board rejig may necessitate an open offer: SES
12.02 pm , 07 Sep 2017 ,   Source: PTI,Infosys opens office in Amsterdam
4.03 pm , 06 Sep 2017 ,   Source: PTI,Infosys delays Q2 earnings announcement to October 24
10.34 pm , 05 Sep 2017 ,   Source: Moneycontrol.com,"Infosys delays Q2 results announcement to Oct 24, board to meet on Oct 23-24"
7.06 pm , 05 Sep 2017 ,   Source: Moneycontrol.com,"HCL Tech, Johns Hopkins University working on project to stem spread of Zika virus"
12.49 pm , 05 Sep 2017 ,   Source: Moneycontrol.com,"Infosys - Board to consider Q2 results & Interim Dividend on October 24, 2017"
10.03 am , 04 Sep 2017 ,   Source: Moneycontrol.com,SEBI may bar auditors if past reports not up to the mark
4.00 pm , 02 Sep 2017 ,   Source: PTI,Infosys seeks shareholder nod for Pravin Rao's appointment as MD
8.19 am , 02 Sep 2017 ,   Source: CNBC-TV18,"IT may offer some tactical trading opportunities, stay away from pharma: BNP Paribas"
6.36 pm , 01 Sep 2017 ,   Source: PTI,Engaging with shareholders on governance standards: Infosys
3.03 pm , 30 Aug 2017 ,   Source: PTI,Infosys founders taking part in buyback not to send wrong
1.58 pm , 30 Aug 2017 ,   Source: PTI,Infosys to submit plan after land registration completion
7.47 am , 30 Aug 2017 ,   Source: CNBC-TV18,"Infosys saga: Pleased that Nandan Nilekani is back, says NRN Murthy"
4.30 pm , 29 Aug 2017 ,   Source: Moneycontrol.com,How cultural fault lines undermined the attempt to build a new Infosys
3.59 pm , 29 Aug 2017 ,   Source: PTI,Education system in India should be totally autonomous: Narayana Murthy
1.24 pm , 29 Aug 2017 ,   Source: Moneycontrol.com,Promoters wanting to participate in Infosys buyback sends the wrong signal
1.18 pm , 29 Aug 2017 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 1010: Edelweiss
8.46 am , 29 Aug 2017 ,   Source: PTI,"Founders may sell some stake through Rs 13,000 cr Infosys buyback"
8.41 pm , 28 Aug 2017 ,   Source: Moneycontrol.com,Infosys says some of its promoters intend to participate in share buyback
4.28 pm , 28 Aug 2017 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 913: IDBI Capital
1.41 pm , 28 Aug 2017 ,   Source: PTI,Kiran Mazumdar-Shaw backs Ravi Venkatesan
1.38 pm , 28 Aug 2017 ,   Source: CNBC-TV18,"Infosys may correct 2-3% post buyback, say experts; advise wait and watch approach"
12.10 pm , 28 Aug 2017 ,   Source: CNBC-TV18,Client & Employee exit will diminish with Nandan's return at Infy: Edelweiss Financial
11.23 am , 28 Aug 2017 ,   Source: CNBC-TV18,"Buy Infosys, Bajaj Finserv, Karnataka Bank, Pidilite Industries: VK Sharma"
10.59 am , 28 Aug 2017 ,   Source: CNBC-TV18,"Infosys may remain under pressure in near term, says Girish Pai"
10.47 am , 28 Aug 2017 ,   Source: CNBC-TV18,"Buy, Sell, Hold: 3 stocks on analysts’ radar today"
9.33 am , 28 Aug 2017 ,   Source: Moneycontrol.com,Infosys: Outcome of board meeting
12.56 pm , 27 Aug 2017 ,   Source: PTI,"Away from boardroom blues, Infoscions focus on 'next big idea'"
12.15 pm , 27 Aug 2017 ,   Source: PTI,"Nandan Nilekani must stay at Infy for 2-3 yrs, Ravi needs to go: Balakrishnan"
10.36 am , 25 Aug 2017 ,   Source: Moneycontrol.com,Revealed: Here’s what happened at Infosys Board meeting that brought back Nilekani
9.25 am , 25 Aug 2017 ,   Source: Moneycontrol.com,Infosys rose 36% CAGR under Nilekani's stint in 2002-07; Is the golden period back?
9.23 pm , 24 Aug 2017 ,   Source: Moneycontrol.com,Nandan Nilekani returns as Chairman of Infosys: Read the full company statement
9.05 pm , 24 Aug 2017 ,   Source: CNBC-TV18,"Resigning was one of the hardest decisions, but had to be done, says Vishal Sikka"
5.32 pm , 24 Aug 2017 ,   Source: Moneycontrol.com,"Saas, bahu and Nilekani: Infosys soap needs a happy ending"
11.48 am , 24 Aug 2017 ,   Source: Moneycontrol.com,Infosys invites Arundhati Bhattacharya to join its board: Report
9.53 am , 24 Aug 2017 ,   Source: CNBC-TV18,Have neutral stance on Infosys: Moshe Katri
8.45 am , 24 Aug 2017 ,   Source: PTI,Sebi to look afresh into governance-related complaints at Infosys
9.06 pm , 23 Aug 2017 ,   Source: CNBC-TV18,Infosys paying price for ignoring basics of corporate governance: SEBI ex-chief Damodaran
8.57 pm , 23 Aug 2017 ,   Source: CNBC-TV18,Big Deal: The IPO boom!
5.45 pm , 23 Aug 2017 ,   Source: CNBC-TV18,Nandan's return to Infosys will steady the ship: V Balakrishnan
3.24 pm , 23 Aug 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1080: Reliance Securities
3.15 pm , 23 Aug 2017 ,   Source: Moneycontrol.com,Nandan Nilekani: A profile of the man who's a true technocrat
3.15 pm , 23 Aug 2017 ,   Source: PTI,V Balakrishnan bats for Nilekani as chairman of Infosys
3.00 pm , 23 Aug 2017 ,   Source: CNBC-TV18,"Exit Infosys, may slip below Rs 800: Sandeep Wagle"
2.52 pm , 23 Aug 2017 ,   Source: CNBC-TV18,"Get in Infosys on dips, says Shahina Mukadam"
2.41 pm , 23 Aug 2017 ,   Source: Moneycontrol.com,Infosys board vs NRN Murthy: A look at all that has happened since Vishal Sikka's resignation
2.15 pm , 23 Aug 2017 ,   Source: Moneycontrol.com,Clamour gets louder for Nandan Nilekani to return to Infosys; here’s how D-Street reacted
1.21 pm , 23 Aug 2017 ,   Source: PTI,'Murthy's criticism not that of entire Infosys promoter group'
12.31 pm , 23 Aug 2017 ,   Source: Moneycontrol.com,Nandan Nilekani likely to return as Infosys head: Sources
10.02 am , 23 Aug 2017 ,   Source: CNBC-TV18,Global prices of metal commodities resulted in uptick of metals: Jaspal Bindra
8.55 am , 23 Aug 2017 ,   Source: PTI,"Infosys will 'stay the course', interim CEO assures staffers"
7.43 pm , 22 Aug 2017 ,   Source: PTI,"Now, Infosys slips out of top 10 BSE m-cap list"
5.30 pm , 22 Aug 2017 ,   Source: CNBC-TV18,Sikka exits: What next for Infosys?
5.09 pm , 22 Aug 2017 ,   Source: PTI,Infy should've raised buyback size to boost confidence: Bala
1.58 pm , 22 Aug 2017 ,   Source: CNBC-TV18,"Without change, Infosys will become irrelevant: Management Guru Vijay Govindarajan"
11.53 am , 22 Aug 2017 ,   Source: CNBC-TV18,"Look for stocks through bottom-up approach, says Kashyap Pujara"
11.24 am , 22 Aug 2017 ,   Source: Moneycontrol.com,"Former Infosys board member slams Murthy, sides with Sikka in open letter"
8.53 pm , 21 Aug 2017 ,   Source: PTI,"Infy chairman, co-chair must step down before CEO search: Bala"
6.01 pm , 21 Aug 2017 ,   Source: CNBC-TV18,US law firms filing class action suit won’t impact buyback: V Balakrishnan
3.36 pm , 21 Aug 2017 ,   Source: CNBC-TV18,Infosys announces share buyback: Here's how experts view it
1.46 pm , 21 Aug 2017 ,   Source: CNBC-TV18,"Margin will be in double-digit by end of year, says Tech Mahindra"
9.36 am , 21 Aug 2017 ,   Source: CNBC-TV18,Investors don't like volatility at Infosys' top leadership: Moshe Katri
8.59 am , 21 Aug 2017 ,   Source: Moneycontrol.com,"Infosys tanks 5%, hits fresh 52-week low post Sikka’s exit; brokerages not upbeat on stock"
8.07 am , 21 Aug 2017 ,   Source: Moneycontrol.com,Time to exit Infosys? Analysts advise tendering shares in buyback
8.52 pm , 19 Aug 2017 ,   Source: Moneycontrol.com,"LIC likely to meet Infosys management, not decided if it will participate in buyback"
7.58 pm , 19 Aug 2017 ,   Source: Moneycontrol.com,"A day after Vishal Sikka's exit as CEO, 3 US law firms file suits against Infosys"
5.26 pm , 19 Aug 2017 ,   Source: Moneycontrol.com,Infosys buyback: Compulsion or choice?
1.40 pm , 19 Aug 2017 ,   Source: Moneycontrol.com,"A day after Vishal Sikka's exit as CEO, 3 US law firms file suits against Infosys"
11.31 am , 19 Aug 2017 ,   Source: Moneycontrol.com,Infosys approves buyback of equity shares
9.52 am , 19 Aug 2017 ,   Source: Moneycontrol.com,Vishal Sikka vs Narayana Murthy: Outsider CEOs need to play tough balancing act
4.56 pm , 18 Aug 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1155: Edelweiss
4.24 pm , 18 Aug 2017 ,   Source: Moneycontrol.com,"COMMENT-The buyback may keep a rudderless Infy afloat, but resolving the spat is key"
4.05 pm , 18 Aug 2017 ,   Source: CNBC-TV18,Infosys press conference: Here's how experts react
3.47 pm , 18 Aug 2017 ,   Source: CNBC-TV18,"Buy Infosys below Rs 900, says Avinnash Gorakssakar"
3.40 pm , 18 Aug 2017 ,   Source: CNBC-TV18,"Buy Infosys on declines, says Prakash Gaba"
3.13 pm , 18 Aug 2017 ,   Source: CNBC-TV18,"Problem in Infosys could linger on; buy RBL Bk, HPCL, Chennai Petro: Ashwani Gujral"
2.28 pm , 18 Aug 2017 ,   Source: CNBC-TV18,Infosys conference call: Here are a few key takeaways from experts
1.30 pm , 18 Aug 2017 ,   Source: CNBC-TV18,Underweight on software sector; bullish on private sector banks: Alfaccurate Advisors
12.36 pm , 18 Aug 2017 ,   Source: Moneycontrol.com,Is Sikka’s exit a nasty hiccup or the beginning of the end for Infy? The succession will tell
12.35 pm , 18 Aug 2017 ,   Source: Moneycontrol.com,Infosys former CEO & MD Vishal Sikka will receive only $1 as annual salary
12.26 pm , 18 Aug 2017 ,   Source: CNBC-TV18,"Buy Infosys 900 Put, 1000 Call: Krish Subramanyam"
12.00 pm , 18 Aug 2017 ,   Source: Moneycontrol.com,Vishal Sikka resigns as Infosys CEO & MD with immediate effect
11.57 am , 18 Aug 2017 ,   Source: Moneycontrol.com,"Repeated 'assaults' by Narayana Murthy led to Vishal Sikka's exit, says Infosys board"
11.55 am , 18 Aug 2017 ,   Source: Moneycontrol.com,Infosys board fact checks Narayana Murthy's allegations on Vishal Sikka. Here's the full text
11.35 am , 18 Aug 2017 ,   Source: Moneycontrol.com,"Experts call Sikka's exit unfortunate for Infy; stock fall erodes nearly Rs 27,000 cr in m-cap"
11.00 am , 18 Aug 2017 ,   Source: CNBC-TV18,Here's what experts had to say about Vishal Sikka's exit as Infosys MD & CEO
9.32 am , 18 Aug 2017 ,   Source: Moneycontrol.com,Infosys' MD & CEO Vishal Sikka resigns
8.21 pm , 17 Aug 2017 ,   Source: PTI,Infosys and ATP announce new 'PlayerZone' app and website
3.01 pm , 17 Aug 2017 ,   Source: CNBC-TV18,"Buy Infosys, Tech Mahindra: Mitessh Thakkar"
2.22 pm , 17 Aug 2017 ,   Source: Moneycontrol.com,"Narayana Murthy should be hands-off at Infosys, because wistfulness is not a wish"
9.02 am , 17 Aug 2017 ,   Source: Moneycontrol.com,Infosys to consider buyback of equity shares
7.35 am , 17 Aug 2017 ,   Source: PTI,Infosys to consider proposal for share buyback
