Time,Dates,Sources,Headlines
11.27 am , 14 Apr 2006,@,Customers looking to hike IT spends: Nilekani
10.31 am , 14 Apr 2006,@,Infosys: Creator of wealth
9.41 am , 14 Apr 2006,@,Infosys Q4 net profit up 3.69% at Rs 673cr
9.28 pm , 13 Apr 2006,@,Stay invested in Infosys Technologies
7.27 pm , 13 Apr 2006,@,Infosys has good support at Rs 2950
12.18 pm , 13 Apr 2006,@,"Mkt to be attractive around 9500-10,000: ICICI Sec"
11.25 am , 13 Apr 2006,@,Infosys can touch Rs 4000: Sukhani
5.29 pm , 12 Apr 2006,@,Infosys has support at Rs 2965
3.24 pm , 12 Apr 2006,@,Desai bullish on technology sector
11.49 am , 12 Apr 2006,@,Menaka Doshi gets Ramnath Goenka Award for journalism
10.48 am , 12 Apr 2006,@,Infosys can touch Rs 3450
12.24 pm , 11 Apr 2006,@,12 IT SEZs approved by government
4.36 pm , 10 Apr 2006,@,"Be invested in Infosys, Satyam, Wipro, TCS"
9.34 am , 08 Apr 2006,@,"IT industry has matured, expanded"
8.00 pm , 07 Apr 2006,@,Dutt positive on Infosys; earnings will be Rs 120-130
7.07 pm , 07 Apr 2006,@,"Infosys will move up, says Kapoor"
12.07 pm , 07 Apr 2006,@,Infosys can go upto Rs 3270-3300
11.47 am , 07 Apr 2006,@,Pretty good times for tech sector: Dutt
9.13 am , 07 Apr 2006,@,IT can help Customs do better: Premji
8.49 am , 07 Apr 2006,@,Infosys mulls fifth bonus issue
7.57 pm , 05 Apr 2006,@,Infosys FY06 net seen up 31.68% at Rs 2491.47cr
9.08 am , 05 Apr 2006,@,It is Wipro's turn to expand in Hyderabad
10.43 am , 04 Apr 2006,@,It's brand Hyderabad for IT Cos now
6.33 pm , 30 Mar 2006,@,Tech should be a market performer
8.48 am , 30 Mar 2006,@,Progeon buy-out unlikely to hit Infosys earnings
4.00 pm , 29 Mar 2006,@,Tech sector a momentum play before results announcement
11.34 am , 29 Mar 2006,@,Satyam is very good for day traders
11.33 am , 29 Mar 2006,@,Infosys can touch Rs 3060 before results
8.04 pm , 28 Mar 2006,@,Buy Infosys at current levels with 2-3 months view
10.42 am , 22 Mar 2006,@,TCS looks better than Infosys: Suri
1.00 pm , 16 Mar 2006,@,Finacle to host a global banking CXO conclave in Goa
11.26 am , 14 Mar 2006,@,TCS looks better than Infosys & Satyam: Sharma
10.23 am , 07 Mar 2006,@,Infosys in Kolkata?
8.20 pm , 03 Mar 2006,@,Stay invested in Infosys for 4 months to see Rs 3100-3200
4.43 pm , 03 Mar 2006,@,Infy mid mgmt thinning due to growth: Basab Pradhan
6.36 pm , 02 Mar 2006,@,Tech stocks may little choppy from current levels
4.42 pm , 02 Mar 2006,@,"Slow down Infy growth, mid mgmt in crisis: JP Morgan"
7.26 pm , 27 Feb 2006,@,Infosys can touch Rs 2880-2905
9.35 am , 23 Feb 2006,@,Infosys remote centre in Prague by April
12.50 pm , 21 Feb 2006,@,Wipro goes shopping to US; buys cMango
9.11 am , 21 Feb 2006,@,India to see more trade with France
11.53 am , 20 Feb 2006,@,"What the IT sector wants: More tax holiday, easier FBT..."
6.55 pm , 17 Feb 2006,@,Next rally in market can support by tech stocks
11.54 am , 17 Feb 2006,@,Be careful in trading all technology stocks
9.23 am , 13 Feb 2006,@,BT scouts for Indian start-ups; may locate R&D base here
9.16 am , 13 Feb 2006,@,IT sector may need $2.6 b to train 1m professionals in 3yrs
10.47 am , 10 Feb 2006,@,"F&O strategy on NTPC, Infosys Technologies"
11.22 am , 04 Feb 2006,@,Harihar bullish on Wipro
11.48 am , 24 Jan 2006,@,Infosys has good support at Rs 2665-2760
11.15 am , 19 Jan 2006,@,Stay invested in technology space: Vijay
6.21 pm , 18 Jan 2006,@,Infosys has strong support at Rs 2670
12.37 pm , 17 Jan 2006,@,Buy tech stocks from long term view: Baliga
10.33 am , 17 Jan 2006,@,"Sell Infosys,TCS: Mohoni"
6.36 pm , 16 Jan 2006,@,"Buy Infosys, TCS, Satyam on further declines"
12.34 pm , 16 Jan 2006,@,"Buy Infosys Tech, target of Rs 3490: Angel Broking"
9.15 am , 16 Jan 2006,@,Infosys to invest Rs 50 cr more in Kerala centre
9.42 am , 14 Jan 2006,@,"Dabur, Infosys win ICSI corporate governance awards"
12.36 pm , 13 Jan 2006,@,Don't worry about technology sector: Dutt
11.23 am , 13 Jan 2006,@,Buy Infosys on Rs 100-200 decline: Sukhani
8.20 pm , 12 Jan 2006,@,Stay invested in Infosys Technologies: Jain
6.55 pm , 12 Jan 2006,@,Q4 is going to be interesting: TCS
5.34 pm , 12 Jan 2006,@,Buy Infosys Technologies on declines: Damania
5.21 pm , 12 Jan 2006,@,"Buy Infosys Technologies, says Joshi"
3.37 pm , 12 Jan 2006,@,"Infosys a good buy, says Gaba"
1.19 pm , 12 Jan 2006,@,Stay invested in Infosys Technologies: Shastri
12.55 pm , 12 Jan 2006,@,Baliga positive on Infosys Technologies
12.13 pm , 12 Jan 2006,@,Infosys Technologies Q3 revenues grow year-on-year by 35%
11.56 am , 12 Jan 2006,@,"Infosys announces results for the Quarter ended Dec 31,2005"
10.27 am , 12 Jan 2006,@,Stay invested in Infosys Technologies: Baliga
1.53 pm , 11 Jan 2006,@,Bottomline hit due to dollar fluctuation: Infosys
12.37 pm , 11 Jan 2006,@,Rupee impacts Infosys margins in Q3
12.36 pm , 11 Jan 2006,@,"Pricing stable, hiring to continue: Infosys"
12.11 pm , 11 Jan 2006,@,Progeon grown by over 24%: Infosys
11.14 am , 11 Jan 2006,@,"Buy Infosys ,TCS, Wipro: Venkatraman"
9.26 am , 11 Jan 2006,@,Infosys Q3 net profit up 7.1% at Rs 649cr
5.24 pm , 06 Jan 2006,@,Technology space will remain firm: D'Souza
12.53 pm , 05 Jan 2006,@,"Above Rs 3000, Infosys can add Rs 200"
6.53 pm , 04 Jan 2006,@,"Arora positive on Satyam, Infosys, Wipro"
5.11 pm , 30 Dec 2005,@,"Buy Infosys, TCS at current levels, says Baliga"
9.11 am , 30 Dec 2005,@,IT firms step up security
12.28 pm , 29 Dec 2005,@,Stay away from Infosys Technologies: Mohoni
12.12 pm , 29 Dec 2005,@,"Be positive on Infosys, TCS, Wipro"
6.49 pm , 23 Dec 2005,@,"Above Rs 2936, Infosys will continue to do well"
7.50 pm , 20 Dec 2005,@,"Book some profits in Infosys, Satyam: Mohindar"
1.51 pm , 13 Dec 2005,@,"Above Rs 2935, Infosys can touch Rs 3000: Bose"
12.15 pm , 13 Dec 2005,@,Returns in Infosys may edge out in next 3 mths
6.12 pm , 12 Dec 2005,@,"Invest in Infosys at current levels, says Jain"
8.09 pm , 09 Dec 2005,@,"Switch from TCS to Infosys, says Sharma"
7.05 pm , 08 Dec 2005,@,Infosys has resistance at Rs 2890-2940: Bose
4.58 pm , 08 Dec 2005,@,Infosys can touch Rs 3200-3300 by March 2006: Baliga
10.30 am , 08 Dec 2005,@,"F&O strategy on Bharti Tele Ventures, Infosys Tech"
1.13 pm , 07 Dec 2005,@,Centurion Bank Of Punjab banks on Finacle
10.50 am , 07 Dec 2005,@,Centurion Bank of Punjab plans to expand in North
6.26 pm , 06 Dec 2005,@,"Infosys can touch Rs 3000, says Gujral"
12.36 pm , 03 Dec 2005,@,Keep stoploss at Rs 2820 in Infosys: Mohindar
5.53 pm , 01 Dec 2005,@,"Stick with Infosys, Wipro than Visualsoft: Chokhani"
10.13 am , 26 Nov 2005,@,Mukesh Ambani speaks his mind at IIM-A
12.26 pm , 24 Nov 2005,@,"Stay away from Polaris, says Sukhani"
4.00 pm , 21 Nov 2005,@,Switch to Infosys than Patni Computer: Pujara
10.38 am , 17 Nov 2005,@,Infosys can go upto Rs 3000-3200 in 6-9 mths: Malkani
7.11 pm , 10 Nov 2005,@,Infosys requires some consolidation at current levels
2.11 pm , 09 Nov 2005,@,"Satyam, Infosys are better than HCL Tech: Chavan"
12.50 pm , 08 Nov 2005,@,"TCS, Infosys, Satyam top picks in tech: Arora"
5.29 pm , 07 Nov 2005,@,Infosys & Wharton School announce WIBTA 2005
11.58 am , 02 Nov 2005,@,Infosys will range bound between 2400-2700: Gujral
5.35 pm , 26 Oct 2005,@,Infosys to host analyst meet
5.38 pm , 25 Oct 2005,@,Infosys adopts section 404 of the US Sarbanes Oxley Act
11.27 am , 25 Oct 2005,@,"Market is punishing HCL Technologies, sats Chadha"
8.40 pm , 21 Oct 2005,@,Tech biggies are getting new deals at higher rates
9.02 am , 21 Oct 2005,@,Tech majors beat street expectations in Q2
2.12 pm , 20 Oct 2005,@,"Valuation gap between Satyam, Infy, Wipro to narrow"
7.00 pm , 19 Oct 2005,@,Infosys good bet for the next 4-6 weeks
3.38 pm , 19 Oct 2005,@,Wipro BPO's profits to improve: Analysts
1.37 pm , 19 Oct 2005,@,Demand trend to remain strong for Wipro: Katri
12.43 pm , 19 Oct 2005,@,"Infosys, Wipro are buy at lower levels, says Baliga"
11.30 am , 19 Oct 2005,@,"F&O strategy on Infosys Technologies, IPCL"
6.04 pm , 18 Oct 2005,@,Infosys could go down to Rs 2503: Sharma
4.55 pm , 18 Oct 2005,@,Damani bullish on Infosys with one year horizon
11.43 am , 17 Oct 2005,@,TCS might perform better than Infosys: Bose
6.48 pm , 14 Oct 2005,@,"Buy Infosys above Rs 2520, says Gujral"
4.12 pm , 14 Oct 2005,@,"Value digging will be restricted in Tata Steel, Wipro"
12.59 pm , 14 Oct 2005,@,Midcap tech stock will outperform IT biggies: Dalal
12.53 pm , 14 Oct 2005,@,Infosys has support way down at Rs 2456: Mathew
12.42 pm , 14 Oct 2005,@,"Some correction is possible in Infosys, says Dalal"
10.36 am , 14 Oct 2005,@,"Prefer Infosys Technologies to TCS, says Malkani"
6.45 pm , 13 Oct 2005,@,Infosys can touch Rs 2829: Gaba
4.46 pm , 13 Oct 2005,@,"Prefer Infosys to TCS, says Jasani"
12.43 pm , 13 Oct 2005,@,"Infosys has got support at Rs 2580-2574, says Bose"
12.13 pm , 13 Oct 2005,@,Infosys has target of Rs 3185: Bhattacharya
8.21 pm , 11 Oct 2005,@,Half-Year FY06 Revenue Reaches US$ 1 Billion
7.44 pm , 11 Oct 2005,@,Looking for more deals to strengthen position:TCS
5.27 pm , 11 Oct 2005,@,Tech numbers ahead of expectations: Analysts
4.08 pm , 11 Oct 2005,@,Finacle witnessing remarkable growth: Infosys
3.13 pm , 11 Oct 2005,@,BFSI growth driven by global brand: Infosys
1.17 pm , 11 Oct 2005,@,Recruitment in line with future plans: Infosys
1.04 pm , 11 Oct 2005,@,FY06 revenue guidance for Progeon at $ 80mn
12.22 pm , 11 Oct 2005,@,New contracts coming at 3-4% higher rate: Infy
12.18 pm , 11 Oct 2005,@,Weak rupee good for margins: Infosys
11.39 am , 11 Oct 2005,@,Robust quarter; volume growth back on track: Infosys
11.16 am , 11 Oct 2005,@,"Q2 good quarter, pricing stable with upward bias: Nilekani"
11.02 am , 11 Oct 2005,@,"Buy Infosys Technologies on dips, says Jain"
9.14 am , 11 Oct 2005,@,Infosys Q2 net profit up 13.9% at Rs 606cr
5.00 pm , 10 Oct 2005,@,"Technology sector should outperform, says Mehra"
3.50 pm , 10 Oct 2005,@,Broker says buy Infosys Technologies
2.20 pm , 10 Oct 2005,@,"Infosys is the top pick, hold it for one-two years: Shah"
1.07 pm , 10 Oct 2005,@,Infosys will face strong resistance at Rs 2750-2800
12.21 pm , 10 Oct 2005,@,"Midcap IT stocks can run up in six months, says Dutt"
11.08 am , 10 Oct 2005,@,Infosys has good support at Rs 2550: Sharma
11.55 am , 08 Oct 2005,@,Infosys has strong support at Rs 2460: Gaba
1.19 pm , 06 Oct 2005,@,RIL has capability to take markets higher: Sharma
12.10 pm , 06 Oct 2005,@,Infosys Q2 net profit seen up 8.91% to Rs 579.34cr
11.57 am , 06 Oct 2005,@,"Buy Infosys Technologies on weakness, says Baliga"
11.00 am , 06 Oct 2005,@,Tech can outperform other sectors in October: Sharma
10.08 am , 06 Oct 2005,@,"Prefer TCS, Infosys to Wipro, says Mathew"
9.35 am , 06 Oct 2005,@,"Wipro will underperform markets, says Mehta"
3.35 pm , 05 Oct 2005,@,"Take buy call on Infosys, TCS at about 20-30% dips"
3.08 pm , 05 Oct 2005,@,Infosys will play out for next 2-3 years: Sameer
8.17 pm , 04 Oct 2005,@,Indian-American entrepreneurs bullish on Indian economy
6.38 pm , 04 Oct 2005,@,TCS slightly undervalued to Infosys: Shah
4.12 pm , 04 Oct 2005,@,"Stick to largecaps in technology space, says Mehta"
12.55 pm , 04 Oct 2005,@,Expect positive surprise in guidance of Infosys
11.08 am , 04 Oct 2005,@,Infosys has immediate target at Rs 2600: Gaba
9.17 am , 04 Oct 2005,@,Indo-US entrepreneurs bullish on India
10.39 am , 03 Oct 2005,@,Bose bullish on Infosys Technologies
10.29 am , 03 Oct 2005,@,Stick to frontline stocks but not at current valuations
8.53 am , 03 Oct 2005,@,Bhattacharya of Hindalco bags IBL award
11.58 am , 01 Oct 2005,@,India most attractive Asia story
5.12 pm , 30 Sep 2005,@,Infosys has strong support at Rs 2390-2400: Mathew
12.21 pm , 30 Sep 2005,@,Infosys needs to cross Rs 2545-2570: Expert
12.13 pm , 30 Sep 2005,@,"TCS, Satyam, Infosys have some momentum left"
4.48 pm , 29 Sep 2005,@,"Wipro, Infosys, Sail, Tata Steel are fully priced: Sampat"
3.50 pm , 29 Sep 2005,@,Infosys has immediate target at Rs 2600: Gaba
3.20 pm , 27 Sep 2005,@,"Above Rs 2520, Infosys can touch Rs 2700: Gujral"
11.01 am , 27 Sep 2005,@,Sharma positive on Infosys Technologies
6.53 pm , 26 Sep 2005,@,Infosys has strong support at Rs 2340-2350: Mathew
10.39 am , 23 Sep 2005,@,Buy Infosys at support between Rs 2290-2300: Mathew
5.22 pm , 22 Sep 2005,@,Tech becomes good a defensive in these stormy times
6.33 pm , 21 Sep 2005,@,Infosys target seen at Rs 2600: Gaba
12.12 pm , 21 Sep 2005,@,Volumes a dampener for technology stocks: Suri
11.37 am , 15 Sep 2005,@,Midcap tech stocks can outperform in prices: Dhawan
9.08 am , 15 Sep 2005,@,"TCS plans to hire 15,500 people in 2005-06"
7.10 pm , 14 Sep 2005,@,Next target for Wipro is Rs 390-414: Manghnani
7.11 pm , 13 Sep 2005,@,"Infosys can add another Rs 300, says Gujral"
12.07 pm , 13 Sep 2005,@,Infosys needs to cross Rs 2435 to touch Rs 2600: Gaba
11.11 am , 09 Sep 2005,@,"Infosys, TCS will generate buy signal at lower levels"
9.01 am , 09 Sep 2005,@,Mahindra-BT to invest Rs 250 cr in Pune
11.28 am , 05 Sep 2005,@,"Below Rs 2380, Infosys will be rangebound"
11.39 am , 02 Sep 2005,@,TCS on path for more big deals in global market
10.35 am , 02 Sep 2005,@,Buy Infosys for moderate returns of 10-15%: Vora
7.09 pm , 01 Sep 2005,@,Infosys is set to quote Rs 2498
1.12 pm , 01 Sep 2005,@,Infosys-ABN Amro deal size at $ 140 mn: Pai
11.55 am , 01 Sep 2005,@,"Infosys can go upto Rs 2700, says Gujral"
8.48 am , 01 Sep 2005,@,"TCS, Infy win huge contracts from ABN Amro"
9.20 am , 31 Aug 2005,@,Infosys can touch Rs 2600: Gaba
5.29 pm , 30 Aug 2005,@,Price movements in tech stocks will be news driven
12.07 pm , 30 Aug 2005,@,"Enter Infosys Technologies, says Sukhani"
4.13 pm , 29 Aug 2005,@,"Infosys has 15% upside, says Shah"
6.15 pm , 24 Aug 2005,@,"Hold Infosys,TCS, Wipro, & Satyam: Baliga"
4.15 pm , 24 Aug 2005,@,"Stay invested in Infosys, says Shenoy"
3.19 pm , 24 Aug 2005,@,Brokers rate Infosys as a market performer
1.57 pm , 23 Aug 2005,@,"Infosys can test Rs 2400, says Bhambwani"
4.18 pm , 19 Aug 2005,@,"Stay invested in Infosys, says Mehta"
11.25 am , 18 Aug 2005,@,Infosys might lead rally in tech sector: Bose
9.46 am , 18 Aug 2005,@,Infy must remain above Rs 2410 to break out
11.11 am , 16 Aug 2005,@,"Buy Infosys on every dip, says Baliga"
11.53 am , 12 Aug 2005,@,F&O strategy on Infosys and LIC Hous Finance
11.35 am , 12 Aug 2005,@,Pricing to be constant: Infosys
12.18 pm , 11 Aug 2005,@,"Infosys is a good buy at Rs 2300, says Gaba"
7.30 pm , 05 Aug 2005,@,Infosys looks strong above Rs 2400
3.18 pm , 05 Aug 2005,@,Rs 2400 a major barrier for Infosys: Expert
12.00 pm , 05 Aug 2005,@,"IBM, i-flex bag contract from Canara Bank"
10.46 am , 05 Aug 2005,@,F&O strategy on SCI and Infosys Tech
2.50 pm , 04 Aug 2005,@,"Infosys can move above Rs 2400, says Gaba"
11.38 am , 04 Aug 2005,@,"Stay away from Wipro, Satyam: Mohindar"
10.26 am , 04 Aug 2005,@,"Look for Infosys, TCS instead of Satyam"
1.54 pm , 03 Aug 2005,@,Buy Infosys after it breaks out from Rs 2400
4.33 pm , 22 Jul 2005,@,Downtrend across the board in frontline IT
9.29 am , 22 Jul 2005,@,Infosys must quote above Rs 2120-2300
4.24 pm , 21 Jul 2005,@,Infosys can touch Rs 2500: Pujara
11.00 am , 21 Jul 2005,@,Expect 20-25% appreciation in Infosys
12.00 pm , 20 Jul 2005,@,No impact due to Pradhan's exit: Infosys
9.49 am , 20 Jul 2005,@,Ratan Tata Chairman of Indian CEO forum
7.53 pm , 19 Jul 2005,@,Basab Pradhan quits Infosys
10.47 am , 19 Jul 2005,@,Infosys can touch Rs 2700 in 3-4 quarters
3.17 pm , 18 Jul 2005,@,Sell Infosys if it moves to Rs 2250: Bose
11.49 am , 18 Jul 2005,@,Infosys a fundamentally good story: Verma
3.55 pm , 15 Jul 2005,@,Infosys can touch Rs 2550 in some months
2.52 pm , 15 Jul 2005,@,Inability to read results can pull down Infy
2.48 pm , 15 Jul 2005,@,Correction in tech is due to expectations
10.48 am , 15 Jul 2005,@,Infosys has a good support at Rs 2150: Gaba
1.42 pm , 14 Jul 2005,@,Tech stocks will perform in medium-long term
11.58 am , 14 Jul 2005,@,"Infy can hit Rs 2500 in 3-4 months, hold it"
3.17 pm , 13 Jul 2005,@,Infosys will see selling in next 2-3 days
11.14 am , 13 Jul 2005,@,"Don�t worry, tech looks good in long term"
10.17 am , 13 Jul 2005,@,"Exit Infosys, look for better opportunities"
9.36 am , 13 Jul 2005,@,Rs 85 EPS in Infosys is extremely attractive
5.34 pm , 12 Jul 2005,@,Infy will allow for fresh positions: Jain
2.33 pm , 12 Jul 2005,@,Onsite-offshore mix won't change much: Infy
1.47 pm , 12 Jul 2005,@,Infosys can hit Rs 2800 by year end
1.22 pm , 12 Jul 2005,@,Infosys sees Q2 operating margins at 32%
12.38 pm , 12 Jul 2005,@,Q1 - an expensive quarter for Infosys
12.34 pm , 12 Jul 2005,@,Infy Consulting to break-even in Q4: Pratt
11.43 am , 12 Jul 2005,@,"Progeon, Finacle star performers of Q1: Infy"
11.08 am , 12 Jul 2005,@,London blasts built into Q2 guidance: Infy
10.59 am , 12 Jul 2005,@,Infosys will give reasonable returns: Bhat
10.44 am , 12 Jul 2005,@,Infosys Q1 net up 3.59%
9.50 am , 12 Jul 2005,@,Numbers strong from Infosys: Joseph Vafi
9.38 am , 12 Jul 2005,@,Infosys Q1 net up 3.59% at Rs 531.92cr
9.36 am , 12 Jul 2005,@,Infosys can be bullish above Rs 2400: Expert
2.18 pm , 11 Jul 2005,@,"Correction expected in Infosys, book profits"
2.00 pm , 11 Jul 2005,@,New services may boost Infy results: Duvvuri
12.13 pm , 11 Jul 2005,@,"Keep an eye on Wipro, Infosys, says Bose"
11.19 am , 11 Jul 2005,@,Infosys must cross Rs 2430 for break out
1.40 pm , 09 Jul 2005,@,Index can run either way on Infosys guidance
11.51 am , 09 Jul 2005,@,Nasdaq may add Infosys in its top 100 index
7.33 pm , 08 Jul 2005,@,Broker Poll: Infosys is a sure shot winner
1.26 pm , 08 Jul 2005,@,Infy Q1 net seen up Rs 539.01cr: Poll
4.43 pm , 05 Jul 2005,@,30-40% compound growth expected in Infosys
2.17 pm , 05 Jul 2005,@,Buy Infosys after correction of Rs 100-150
10.28 am , 30 Jun 2005,@,Infosys has support at Rs 2250: Gaba
12.38 pm , 29 Jun 2005,@,Expert positive on Infosys Technologies
10.33 am , 29 Jun 2005,@,"Tech stocks are in upmove, likely to correct"
2.40 pm , 24 Jun 2005,@,"IT sector looks positive, says Shah"
11.24 am , 23 Jun 2005,@,Infosys can cross Rs 2400: Mehta
10.37 am , 21 Jun 2005,@,Infy quarter ahead could be flat: Murthy
11.18 am , 17 Jun 2005,@,"Technology sector looks strong, says Gaba"
6.17 pm , 16 Jun 2005,@,"Above Rs 2300, Infosys may go up Rs 200-300"
9.44 am , 16 Jun 2005,@,Infosys enters hospitality arena
2.35 pm , 13 Jun 2005,@,Infosys to touch Rs 2550 in 6-8 months: Gaba
12.00 pm , 09 Jun 2005,@,Buy Infosys at Rs 2100 levels: Gaba
4.43 pm , 08 Jun 2005,@,Volumes higher in the F&O segment
4.38 pm , 08 Jun 2005,@,Infosys overtakes TCS in market cap
9.24 am , 07 Jun 2005,@,F&O strategy on Infosys
2.38 pm , 31 May 2005,@,Infosys ties up with Alstom for R&D centre
11.07 am , 31 May 2005,@,Buy Infosys at every dip: Maloo
12.19 pm , 30 May 2005,@,Infosys to witness a steady growth: Pujara
9.40 am , 26 May 2005,@,Infy prices sponsored ADS at $ 67
7.30 pm , 24 May 2005,@,Infosys set to complete 2nd sponsored ADS
11.22 am , 20 May 2005,@,Technology sector looks positive: Gaba
3.49 pm , 16 May 2005,@,"Infosys can reach Rs 2330, says Gaba"
11.24 am , 09 May 2005,@,Infosys to sponsor secondary ADR offering
12.49 pm , 03 May 2005,@,Infosys good for long term: Dutt
10.25 am , 03 May 2005,@,No material impact of FBT on margins: Infy
4.35 pm , 02 May 2005,@,"Downside limited in Infosys, says Mahadevan"
12.14 pm , 19 Apr 2005,@,"Buy Infosys in parts, says Bhambwani"
1.01 pm , 18 Apr 2005,@,Support for Infosys at Rs 1878-1904: Bose
3.31 pm , 15 Apr 2005,@,Not afraid of holding Infosys: Vijay
6.07 pm , 14 Apr 2005,@,Infosys first quarter to be flat: Nilekani
5.41 pm , 14 Apr 2005,@,Clients pre-occupied with compliance: Infy
4.50 pm , 14 Apr 2005,@,Progeon margins around 25%: Nilekani
4.28 pm , 14 Apr 2005,@,Infy to firm up euro hedging in FY06: Pai
4.09 pm , 14 Apr 2005,@,More employees to be added next year: Infy
2.54 pm , 14 Apr 2005,@,Infosys could end year with EPS of Rs 90
1.30 pm , 14 Apr 2005,@,"Fall in Infosys, a buying opportunity: Shah"
12.28 pm , 14 Apr 2005,@,Infosys EPS seen at Rs 95 for FY06: Rohira
12.22 pm , 14 Apr 2005,@,Slight disappointment on Infy Q4: Shah
11.43 am , 14 Apr 2005,@,Infosys guidance likely to be scaled: Shah
10.02 am , 14 Apr 2005,@,Infosys Q4FY05 net profit up 12.19%
5.02 pm , 13 Apr 2005,@,Exit Infosys at Rs 2200-2280: Bhambwani
11.41 am , 13 Apr 2005,@,Infy Q4 net expected up 5.05%: Poll
6.20 pm , 11 Apr 2005,@,J P Morgan forecasts low growth for Infosys
5.51 pm , 11 Apr 2005,@,Infosys has to stay above 2250: Bhambwani
1.30 pm , 11 Apr 2005,@,Infosys is particularly weak: Mohoni
11.07 am , 07 Apr 2005,@,"Sell Infosys at Rs 2400-2450, buy TCS"
5.14 pm , 30 Mar 2005,@,Put money in midcap tech stocks: Dhawan
11.30 am , 30 Mar 2005,@,F&O strategy on Infosys
6.01 pm , 12 Jan 2005,@,Analyst bullish on Infosys fundamentals
5.48 pm , 12 Jan 2005,@,IT spends to rise in 2005: Infosys
4.33 pm , 12 Jan 2005,@,Infosys China growth unprecedented: CEO
4.14 pm , 12 Jan 2005,@,Volumes growth coming from all sectors: Infy
4.00 pm , 12 Jan 2005,@,Rupee appreciation a concern: Infosys
1.31 pm , 12 Jan 2005,@,Salary pressures won't hit margins: Infosys
1.00 pm , 12 Jan 2005,@,"Progeon adds 4 clients, revenue at $12mn"
12.34 pm , 12 Jan 2005,@,Infosys Q3 net up 11.17% at Rs 497.34 cr
11.35 am , 12 Jan 2005,@,Correction in midcaps to get deeper: Expert
9.50 am , 12 Jan 2005,@,"Infosys beats the street, net up 11.17%"
8.56 am , 10 Jan 2005,@,Infosys net seen up 7.2% QoQ: Poll
