text,label
Decentralisation needed for developing good cities: Mahindra,__label__2
"DeMo shaves off Rs 8,000 cr; recovery quicker than thought: M&M",__label__2
Taxi segment to corner about 17% of cars sales by FY20: Icra,__label__2
"Cash ban: Auto, tractor cos suffer Rs 8,000 cr revenue loss",__label__2
"Low auto demand worries analysts, but feel situation may improve",__label__2
"Buy Mahindra and Mahindra, Infosys, Sun Pharma: VK Sharma",__label__2
"Buy M&M, Infosys, HUL; sell Shriram Trans, Tata Motors: Thakkar",__label__2
Mahindra mulls making a Tesla-like electric sportscar,__label__2
"M&M eyes 50% revenue from abroad by FY19, to have overeseas base",__label__2
Tulsian tells: Why DLF-GIC deal will cheer the markets,__label__2
Bullish on Mahindra & Mahindra: Abhimanyu Sofat,__label__2
"PV drags M&M's Feb sales 3%, but CV grows 18%; tractor up 11%",__label__2
"Buy Mahindra & Mahindra, Canara Bank: Mitessh Thakkar",__label__2
Ex-M&M partner Navistar to supply defense trucks to Pakistan,__label__2
"Pininfarina,Hybrid Kinetic ink 65mn euro pact for electric car",__label__1
"Vespa maker to focus on scooters, not motorcycles, for now",__label__1
Sell M&M; buy Power Finance Corporation: Mitessh Thakkar,__label__1
"Short Mahindra and Mahindra, advises Mitessh Thakkar",__label__1
LIC to hold media briefing on Q3 show -- a first for the insurer,__label__1
Hold Mahindra & Mahindra; target of Rs 1272: Axis Direct,__label__2
Mahindra eyes 3-fold increase in CV market share in 5 years,__label__2
Hold Mahindra & Mahindra; target of Rs 1382: Arihant Capital,__label__2
Here are Deven Choksey's top trading ideas,__label__2
Daimler India joins Bajaj Auto to smoke out BS-III vehicles,__label__2
Mahindra unveils 7 new vehicles under Supro brand,__label__2
Mahindra launches Supro Minivan and Minitruck,__label__2
"M&M to hike truck output,sets up Delhi-Mumbai service corridor",__label__1
Buy Mahindra & Mahindra; target of Rs 1506: Motilal Oswal,__label__2
M&M and Boeing in talks to manufacture jets for Indian Air Force,__label__2
M&M to launch two new UVs to regain market share from rivals,__label__2
"Buy Torrent Pharma, Tech Mahindra, M&M; sell Asian Paints: LKP",__label__2
"Buy, sell, hold: How to trade 12 key stocks post Q3 results?",__label__2
M&M to invest Rs 6000 cr in Maha for next phase of expansion,__label__1
"Mahindra to invest Rs 1,500 cr in Nasik, Igatpuri plants",__label__1
"M&M to invest Rs 1,500 crore in two Maharashtra plants",__label__1
Mahindra to invest Rs 1500 crore in Nasik project for next phase of expansion,__label__1
New product launches critical for M&M to fight competition: Pros,__label__1
"M&M Q3 profit dips 6%, tractor biz helps margin beat estimates",__label__1
PV sales surge in India as demonetisation impact recedes,__label__1
"M&M Q3 profit, revenue seen up over 3% on slow volume growth",__label__2
CNBC-TV18 Excl: Amtek Auto close to asset monetisation deal,__label__1
Why Mahindra's MD thinks 2017 will be the year of electrics,__label__1
"Motown nixes 'demon' effect, big auto cos in top gear (Analysis)",__label__2
Top buzzing midcap stocks to trade on February 2,__label__2
"Union Budget 2017-18: Make in India push seems to have died down, says Pawan Goenka",__label__2
"Union Budget 2017-18: Continuation of past policies, says M&M boss Pawan Goenka",__label__2
"Mahindra & Mahindra sells 39,303 vehicles in January 2017",__label__2
"Mahindra sales down 10% at 39,303 units in January",__label__2
"Buy IndusInd Bk, Bajaj Holdings, M&M; sell Auro Pharma: Thakkar",__label__2
Here are a few stock ideas from Rajen Shah,__label__1
Mahindra rolls out upgraded KUV100 at Rs 6.37 lakh,__label__2
Govt considers asking third-party cos to set up EV infra,__label__2
"Buy BHEL 135 Call, Mahindra & Mahindra 1260 Call: VK Sharma",__label__2
"Buy Bata, Kotak Bank, M&M, NLC India, ACC: Mitessh Thakkar",__label__2
"ACC may test Rs 1440, M&M Rs 1290: Hemant Thukral",__label__2
"Buy Mahindra & Mahindra, sell Tech Mahindra: Mitessh Thakkar",__label__2
"Amtek Auto asset sale finds no takers; Brexit, valuations weigh",__label__1
M&M acquires Turkish farm equipment co Hisarlar for Rs 127 crore,__label__1
Mahindra farm equipment enters Turkey,__label__1
"Revival in tractor sales, to pick up further in March: Escorts",__label__2
Why Trump's 'Make in US' rhetoric could hurt Indian automakers,__label__1
M&M Q3 PAT may dip 28.8% to Rs 891.7 cr: Motilal Oswal,__label__2
Get ready to vroom! These 50 cars will sizzle the road in 2017,__label__2
"Buy, sell, hold: 6 stocks you can focus as week kickstarts",__label__2
Pessimism around Q3 earnings; banks to outperform: Experts,__label__2
M&M's Pawan Goenka expects normalcy in auto sector by March-end,__label__2
"Buy Mahindra & Mahindra, Page Industries: Mitesh Thacker",__label__2
Bharat IV norm to make commercial vehicles costlier by 9-10%,__label__2
"HDFC Bank looks good, M&M may test Rs 1225: Prakash Gaba",__label__2
"Buy, sell, hold: 18 stocks that analysts are watching out",__label__2
Expect 2-3 months of slowdown in two-wheelers: Phillip Capital,__label__2
Here are a few stock ideas from Prakash Diwan,__label__2
India resilient but see contraction for 3-6 mnths:Richard Jerram,__label__2
Demonetisation blues: Mixed bag for automobile sales in Dec,__label__2
Here is why Tulsian bets on cement stocks,__label__2
"Buy JSW Steel, M&M, Bajaj Finance: Ashwani Gujral",__label__2
M&M Dec auto sales drop 4% but tractor segment shows 9% growth,__label__2
Mahindra's auto sector sells 36363 vehicles during December 2016,__label__2
"Short Mahindra & Mahindra, says Prakash Diwan",__label__2
"Motown's Dec sales in slow lane, rural India faces worst hit",__label__2
"After dangal with demonetization, 100% auto loans to fuel sales",__label__2
"Sell HDFC, M&M; buy Indraprastha Gas: Ashwani Gujral",__label__2
Aim to beat industry growth  by 5-7% in FY17: Suprajit Engg,__label__1
"Sell CESC, Mahindra & Mahindra December futures: Rajat Bose",__label__1
Titagarh Wagons sees govt order of future infantry CVs in a week,__label__2
"Buy, sell, hold: 13 stocks that you can focus today",__label__2
"Tulsian's take on Glenmark, Laurus Labs & others",__label__2
"M&M, L&T, 3 others in the fray for defence contract: Sources",__label__2
'No production days' in December a normal practice: M&M,__label__2
M&M to curb production in December to adjust inventory,__label__2
Demonetisation impact: Car makers extend production break in Dec,__label__2
M&M: Updates on maintenance work at its plants,__label__2
"Buy Maruti Suzuki, Mahindra & Mahindra: Mitesh Thacker",__label__2
"Buy Mahindra & Mahindra, Century Textiles: Mitesh Thacker",__label__2
"Buy IndusInd Bank, Mahindra & Mahindra, Uflex: Ashwani Gujral",__label__2
Mahindra to acquire Netherlands's OFD Holding for 5 mn euro,__label__2
Mahindra and Mahindra: Investment by Mahindra Agri Solutions,__label__2
"Buy, sell, hold: 3 stocks to focus as market cautious",__label__2
COMMENT: Visible signs of green shoots in auto sales,__label__1
"Dec auto sales key post demonetisation, experts pick best stocks",__label__1
"Sell L&T Finance Holdings, Mahindra and Mahindra: Rajat Bose",__label__1
"Buy, sell, hold: 7 key stocks that you should focus now",__label__1
Motown in fast lane as sales so far have defied 'demon' effect,__label__2
"M&M Nov auto sales drop 22%, exports up 22%; tractors down 21%",__label__2
M&M sells 32499 vehicles during November 2016,__label__2
Mahindra Tractors sells 15918 units in India during November 2016,__label__2
M&M launches digital platforms to support customers,__label__2
"Demonetisation, post festive slack demand may hit Nov auto sales",__label__2
"Positive on NBFC space, says SP Tulsian",__label__2
Demonetisation: See short-term impact on tractor sales; focus on mfg needed: M&M,__label__2
"Buy M&M, Muthoot Finance, Can Fin Homes: Ashwani Gujral ",__label__2
"Go long in DHFL 270 Call option, says Gaurav Bissa",__label__2
Infrastructure group JSW plans to make electric cars: Sources,__label__1
Here are some top trading tips from SP Tulsian,__label__2
Here is why SP Tulsian is bullish on sugar stocks,__label__2
M&M opens Rs 150 cr warehouse facility in Jaipur,__label__2
Here are some top trading ideas from SP Tulsian,__label__2
M&M elevates Goenka as MD; Mahindra redesignated,__label__1
Experts divided on M&M's Q2 performance and future growth,__label__1
"Buy Mahindra and Mahindra, says Parag Thakkar",__label__1
"Mahindra & Mahindra Q2 net up 27% at Rs 1,163 cr",__label__1
Mahindra & Mahindra appoints Anand Mahindra as executive chairman,__label__1
Mahindra & Mahindra appoints T. N. Manoharan as additional director,__label__1
"M&M Q2 profit seen up 9% to Rs 1071 cr, volume may boost topline",__label__2
"Go long in ICICI Bank, M&M, Coal India; sell Marico: Sukhani",__label__2
Expect tax incidence to remain same under GST depsite cess: M&M,__label__2
"Buy M&M, Dabur, Zee Entertainment; sell Ajanta Pharma: Taparia",__label__2
"HCL Tech can climb to Rs 800, M&M Rs 1425: Prakash Gaba",__label__2
"HCL Tech can climb to Rs 790, M&M Rs 1400: Prakash Gaba",__label__2
"Buy M&M, Tata Motors, Bajaj Finance: Ashwani Gujral",__label__2
"Buy, sell, hold: 3 hand picked stocks for your portfolio",__label__2
"Bull's Eye: Sell Dish TV, IRB Infra, Wockhardt; buy M&M, DHFL",__label__2
"Buy, sell, hold: 13 stocks for your portfolio",__label__2
Wait till earnings before investing into PSBs: SP Tulsian,__label__2
"Positive on auto ancillary space, says Varun Goel",__label__2
"Sell ONFC, PNB; buy Mahindra & Mahindra: Ashwani Gujral",__label__2
Go long in M&M; Cipla can slide to Rs 555: Prakash Gaba,__label__2
Mahindra Tractors' sales zoom 61% in October,__label__2
M&M October sales rise 1% as exports up 28%; tractor jumps 61%,__label__2
Mahindra and Mahindra sells 52008 vehicles in October 201,__label__2
"Buy Federal Bank, Indo Count; sell M&M: Sandeep Wagle",__label__1
M&M launches e20 Plus hatchback priced up to Rs 8.46 lakh,__label__2
"Tulsian tells: Why Yes Bank, RBL attract him after Q2 earnings",__label__2
"Buy Voltas, IGL; sell Mahindra & Mahindra: Sudarshan Sukhani",__label__2
"Patanjali, Dabur, M&M plan to invest in Assam: Government",__label__2
"ASCI clamps down on Airtel, M&M, others for misleading ads",__label__1
Mahindra & Mahindra Q2 PAT seen up 9.5% to Rs 950.2 cr: Centrum,__label__1
"Buy BPCL, Bharat Financial; sell Colgate, Titan, M&M: Sukhani",__label__1
SsangYong Motor signs LOI for JV with Shaanxi Automobile of China,__label__2
"Mahindra & Mahindra's Q2 results on November 11, 2016",__label__1
US Postal Service shortlists M&M next gen delivery vehicle,__label__2
"Bus division will see an uptick in FY17, says JBM's ED ",__label__2
Expect Q3 show to improve on strong festive demand: Tata Motors,__label__2
Mahindra christens all-new electric car as 'e2oPlus',__label__2
PV sales to grow 8% in India; global outlook negative: Moody's,__label__2
Passenger vehicle sales rise 20%; volumes at over 4-year high,__label__2
Mahindra & Mahindra: Updates on cessation of subsidiaries,__label__2
M&M sees $1 billion revenue from agriculture business,__label__2
M&M launches eSupro vans; strengthens zero emission portfolio,__label__2
Private sector investment pickup will take time: Pawan Goenka,__label__2
"Mahindra Agri eyes Rs 1,500 cr topline in FY'17",__label__2
Buy Globus Spirits; M&M may head lower: Rajat Bose,__label__2
"Buy, sell or hold: Best stocks from auto, steel, telecom & oil",__label__2
"M&M: Mahindra Tractors Sells 29,035 Units; Registers a Growth of 70% in the Domestic Market during September 2016",__label__1
"Buy Sun Pharma, Grasim, JSW Steel: Rahul Shah",__label__1
Mahindra tractor sales zoom 69% in September,__label__1
"Sell M&M, Ajanta Pharma: Mitesh Thacker",__label__2
Google to set up Cloud Region in Mumbai,__label__2
"Short Indo Count Industries, says Sukhani",__label__2
M&M launches Scorpio with Intelli-Hybrid system in Delhi/NCR,__label__2
"Sell Idea, M&M, Tata Motors; buy Kesoram: Ashwani Gujral",__label__2
"Sell M&M, L&T, Praj Industries, Pidilite: Mitesh Thacker",__label__2
"Mahindra introduces connected vehicle tech in Jeeto, Imperio",__label__2
"Buy GRUH Finance, HPCL; sell M&M: Ashwani Gujral",__label__2
Mahindra & Mahindra to mobilise Rs 475 crore via NCDs,__label__2
Auto industry creates jobs but not too many permanent ones,__label__2
"Prefer M&M, Indraprastha Gas: Prakash Gaba",__label__2
"M&M recalls new gen Scorpio,NuvoSport due to faulty fluid hose",__label__1
Confident industry will grow at 15% on back of rains: M&M,__label__2
MASL to open 40 'Saboro Lounge' in 3-4 years,__label__2
"Sell BEML, Mahindra & Mahindra, ACC: Mitesh Thacker",__label__1
"Buy UPL, HCC; sell Mahindra & Mahindra: Sandeep Wagle",__label__2
M&M launches new Bolero variant priced at Rs 6.59 lakh,__label__1
Mahindra & Mahindra launches new Bolero at Rs 6.59 lakh,__label__1
Mahindra launches the new Bolero with mHAWK D70 engine,__label__1
"Tulsian's view on Spicejet, Yes Bank, Cairn, Vedanta & others",__label__2
"Mahindra eyes Rs 2,600-cr incremental revenue from Ola tie-up",__label__2
Ola tie-up to create new click & brick model: Anand Mahindra,__label__2
Automaker Mahindra partners ride-sharing firm Ola ,__label__2
Mahindra to announce strategic alliance with Ola on Sep 8,__label__2
"Buy Mahindra & Mahindra, Reliance Infra: Mitesh Thacker",__label__2
"Buy Adani Ports, Mahindra & Mahindra, Bank of Baroda: Thacker",__label__2
"Buy Yes Bank, M&M,Supreme Petro: Ashwani Gujral",__label__2
"Buy M&M, Engineers India; sell Dish TV: Sandeep Wagle",__label__2
"Mahindra sales jump 14% to 40,591 units in August",__label__2
Mahindra Tractors sells 12327 units in India during August 2016,__label__2
Mahindra and Mahindra sells 40591 vehicles in August 2016,__label__2
"Buy M&M, KPIT Tech, Igarashi Motors: Mitesh Thacker",__label__2
M&M to reinvent 2-wheeler biz; to focus more on premium products,__label__2
M&M eyes 20-25% penetration for DiGiSense across India,__label__2
Here are a few stocks ideas from Sandeep Shenoy,__label__2
"Buy Exide, Orient Cement; sell M&M: Mitesh Thacker ",__label__2
"Buy M&M, Reliance Capital, Dewan Housing Finance: Ashwani Gujral",__label__1
Here are a few stock ideas from Prakash Diwan,__label__2
Consolidated growth ex-Phoenix Lamps 18%: Suprajit Engineering,__label__2
M&M recalls SUV Rexton to rectify faulty rear driveshaft,__label__2
SC relief for luxury diesel cars may not change the big picture,__label__2
SC lifts ban on registration of luxury diesel cars in NCR,__label__2
Hold M&M; target of Rs 1487: Axis Direct,__label__2
Hold M&M; target of Rs 1550: Karvy,__label__2
"Buy Mahindra & Mahindra; target of Rs 1,576: Edelweiss",__label__2
Mahindra & Mahindra: Outcome of AGM,__label__2
Investment strategies: Spotlight on 8 large & midcap stocks,__label__2
Want to focus on cleaner technology and driverless cars: M&M,__label__2
"M&M Q1 net up 12%; volumes support revenue, auto margin shrinks",__label__2
Car sales rise nearly 10% in July; passenger vehicles up 17%,__label__2
"M&M Q1 profit seen up 2%, health volume growth may drive revenue",__label__2
"Buy Mahindra & Mahindra, Cummins India: Mitesh Thacker",__label__2
"Buy Tata Coffee, see higher levels: Sudarshan Sukhani",__label__2
"M&M good investment idea, see 15% topline growth: Kunj Bansal",__label__2
"Buy Bharat Forge, M&M, Tata Motors DVR: Mitesh Thacker",__label__2
"Buy M&M, NMDC, IndusInd Bank: Sudarshan Sukhani",__label__2
"Buy M&M above Rs 1490, Mindtree: Mitesh Thacker",__label__2
Mahindra tractor July sales up 13.53%,__label__2
Mahindra & Mahindra sells 39458 vehicles in July 2016,__label__2
Mahindra Tractors sells 16452 units in India during July 2016,__label__2
"M&M July auto sales grow 14% led by passenger, UV segments",__label__2
"Buy Mahindra & Mahindra, Apollo Hospitals: Mitesh Thacker",__label__2
"Buy Axis Bank, REC, Mahindra & Mahindra: Sandeep Wagle",__label__2
"Buy M&M, Lupin, India Cements: Ashish Chaturmohta",__label__2
"Buy Hindalco, M&M, Apollo Hospitals: Rahul Mohindar",__label__2
M&M incorporates Mahindra Airways as wholly-owned subsidiary,__label__2
"Buy Engineers India; sell Axis Bank, M&M: Aditya Agarwal",__label__2
See good upmove in Eros International; sell M&M: Rajat Bose,__label__2
M&M launches new mild hybrid Scorpio priced upto Rs 14 lakh,__label__2
"Buy Bharat Forge, Lupin, L&T Finance; sell M&M: Aditya Agarwal",__label__2
"Buy Dr Reddy's Labs, Aurobindo Pharma, M&M: Sudarshan Sukhani",__label__2
"M&M's tech, product development spend at Rs 1,938 cr in FY16",__label__2
"Citi sees Sensex at 28,800; lists 5 largecaps, midcaps to buy",__label__2
"Houseviews: Analysts bet on 7 largecaps, 5 midcaps for profit",__label__2
"Tulsian on stocks of the day, IT raid at Indiabulls",__label__1
"Mahindra & Mahindra's Q1 results on August 10, 2016",__label__1
"Mahindra seeks shareholders' nod to raise Rs 5,000 cr",__label__1
"Buy Hindalco, Axis Bank, Marico, UltraTech: Ashwani Gujral",__label__1
Bharti Airtel most transparent co among EMs: Transparency Int'l,__label__2
Mahindra and Mahindra: Updates on subsidiary company,__label__1
Buy M&M; target of Rs 1724: Motilal Oswal,__label__1
"No diesel cess plan, but car makers must think electric: Gadkari",__label__1
"Sell UPL, M&M; buy Himatsingka Seide: Ashwani Gujral",__label__2
Here are Sanjiv Bhasin's top trading ideas,__label__2
"Motilal Oswal upgrades M&M to buy, monsoon & rural big triggers",__label__2
Pharma space looks attractive: Parag Thakkar,__label__2
"Nomura prefers 4-wheelers, retains buy on Maruti post June sales",__label__2
"M&M, pharma stocks, Mahanagar Gas: See SP Tulsian's top picks",__label__2
"Tata Motors best bet, says Mehraboon Irani",__label__2
"Mahindra sales move up 8% to 39,011 units in June",__label__2
Mahindra and Mahindra sells 39011 units during June 2016,__label__2
Mahindra Tractors sells 28797 units during June 2016,__label__2
"Maruti zooms past Hyundai, both on Google search & sales: CLSA",__label__2
"Add Bajaj Auto, Maruti Suzuki, M&M to portfolio: Deven Choksey",__label__2
"Nomura sees 25% growth in June CV sales, passenger units flat",__label__2
"Buy Mahindra & Mahindra, says Sudarshan Sukhani",__label__2
"Maruti Suzuki, Eicher Motors top picks: Dipan Mehta",__label__2
"Buy HUL, M&M, Orient Cement, GMDC, Future Lifestyle: Gujral",__label__1
Best buys: Which stocks are brokerages backing after Brexit,__label__2
"Buy Mahindra and Mahindra, Godrej Industries: Hemant Thukral",__label__2
"Buy M&M, Petronet LNG, Bajaj Finserv: Ashwani Gujral",__label__1
"Like Hero MotoCorp, target Rs 3120, like M&M: Prakash Gaba",__label__1
"Buy Coromandel International, Delta Corp, M&M: Ashwani Gujral",__label__2
"Tata Motors, Maruti top picks; negative on Hero, TVS Motor: CLSA",__label__2
"Buy REC, M&M, Motherson Sumi Systems: Sandeep Wagle",__label__2
"Go long in SpiceJet, Hindustan Zinc; RIL may hit Rs 1020: Gaba",__label__2
"Buy ICICI Bank 230 Put, says Krish Subramanyam",__label__2
New Blazo to boost heavy CV segment growth: Mahindra,__label__2
"Pick M&M, buy India Cements 100 Call: Chandan Taparia",__label__2
Accumulate M&M; target of Rs 1718: Way2Wealth,__label__2
"Demand uptick, change in demographics aiding auto growth: Citi",__label__2
"Buy Mahindra and Mahindra on dips, says Sharmila Joshi",__label__2
"Buy M&M on dips, says Rajat Bose",__label__2
Eicher Motors may test Rs 20000-20200: Ashwani Gujral,__label__2
"Buy KCP, CESC; sell Maruti Suzuki: Ashwani Gujral",__label__2
"Godrej Ind may test Rs 368-370, M&M Rs 1390: Hemant Thukral",__label__2
"Buy Siemens, HPCL, Dabur, M&M: Ashwani Gujral",__label__2
Buy Mahindra & Mahindra; sell ITC: Rajat Bose,__label__2
Hold M&M Ltd; target price Rs 1404: Arihant Capital,__label__2
"Tulsian's view on auto and cement cos, Asian Paints, Adani Ports",__label__2
"M&M May auto sales miss estimates, up 11%; tractors grow 20%",__label__2
Mahindra's auto sector sells 40656 units during May 2016,__label__2
Mahindra Tractors sells 22148 units in India during May 2016,__label__2
"M&M sees firm tractor biz growth but no FY17 launch, monsoon key",__label__2
"Buy DLF, Colgate Palmolive; Axis Bank can head higher: Sukhani",__label__2
"Maruti Suzuki, Tata Motors top buys: Parag Thakkar",__label__2
Hold M&M; target of Rs 1300: Religare,__label__2
Buy M&M; target of Rs 1504: Edelweiss,__label__2
Mahindra inks brand licence agreement with Pininfarina,__label__2
"Checkout Tulsian۪s views on M&M, Maruti, NTPC & others",__label__2
Pricing pressures may have hurt M&M's Q4 show: LKP Securities,__label__2
"Buy RIL, ITC, M&M 1360 Call, Vedanta 110 Call: Rahul Shah",__label__2
Mahindra & Mahindra recommends dividend,__label__2
"M&M Q4 profit up 6%, volume growth helps revenue beat estimates",__label__2
"M&M: Updates on ensuing board meeting on May 30, 2016",__label__2
"Bullish on Mahindra & Mahindra, Maruti Suzuki: Parag Thakkar",__label__1
Mahindra incorporates Trringo as wholly-owned subsidiary,__label__1
Kerala tribunal order won't hit M&M: LKP Securities,__label__1
"Sell M&M, Engineers India; buy Shriram Transport: Sukhani",__label__2
"Buy BPCL, Voltas; sell Jindal Steel & Power: Ashwani Gujral",__label__2
Buy Bharat Forge on dips for long term: Parag Thakkar,__label__2
"Buy Motherson Sumi, M&M, HDFC: Ashwani Gujral",__label__2
"Prefer auto stocks, says Rahul Singh",__label__2
Mahindra launches powerful variant of TUV300 at Rs 8.87 lakh,__label__2
"Buy Asian Paints, Mahindra & Mahindra: Sudarshan Sukhani",__label__2
"Buy Dish TV, Mahindra and Mahindra: Ashwani Gujral",__label__2
Six stocks that can give handsome returns today,__label__2
"Buy Aurobindo Pharma, Dabur, M&M: Sudarshan Sukhani",__label__1
Ban on norm-compliant vehicles worst advt of India: Toyota,__label__2
"Mahindra and Mahindra's FY16 results on May 30, 2016",__label__2
See Apr-Jun domestic tractor ind growth at 10%: M&M's Jejurikar,__label__2
"Mahindra sales rise 14% to 41,863 units in April",__label__2
Mahindra Tractors sells 20704 units in India during April 2016,__label__2
Mahindra's auto sector sells 41863 units during April 2016,__label__2
"Buy M&M, Maruti, Exide: Rajat Bose",__label__2
TVS Motor tops JD Power customer satisfaction study,__label__2
"Sell ICICI Bank; buy Indiabulls Housing Finance, M&M: Gujral",__label__1
Mahindra launches Big Bolero Pik-up priced up to Rs 6.3 lakh,__label__1
"Buy ITC, M&M; sell Adani Ports on rallies: Ashwani Gujral",__label__2
Super 6 stocks that can give handsome returns on April 26,__label__2
"Buy Glenmark, Hindalco; Maruti may test Rs 3598: Rajat Bose",__label__2
"Bull's Eye: Buy M&M, Jet Airways, RCF, RComm; sell DLF",__label__2
Mahindra launches limited edition Scorpio Adventure,__label__2
Mahindra & Mahindra good bet: Deven Choksey,__label__2
Mahindra becomes first Indian company to join EP100 campaign,__label__2
Classic Stripes promoters buy out Navis Cap for Rs 360 cr,__label__2
"Prefer M&M, Hero Moto, Bajaj Auto: Dipan Mehta",__label__2
"Buy Jubilant Foodworks, M&M, BASF India: Ashwani Gujral",__label__2
"Upbeat on M&M, buy at current level: Sudarshan Sukhani",__label__2
"Buy UltraTech Cement, Sintex, Bharti Airtel: Ashwani Gujral",__label__2
Mahindra launches Yuvo tractor in Madhya Pradesh,__label__2
M&M may move by Rs 100 in next 2 weeks: SP Tulsian,__label__2
Expect Q4 revenue to grow 6.3% for India Inc: Emkay Global,__label__1
Top car cos meet to find way out of SC ban on big diesel cars,__label__2
Mahindra launches five tractor models under Yuvo range,__label__2
"Buy Maruti Suzuki, M&M: SP Tulsian",__label__2
Will not launch a petrol variant for NuvoSport: M&M,__label__2
Mahindra sales rise 17% in March,__label__2
"Mahindra tractor sales up 19.8% to 14,682 units in Mar",__label__2
MHCV sales jumped 59% in FY16: M&M,__label__2
Mahindra's auto sector sells 52718 units during March 2016,__label__2
Mahindra Tractors sells 13931 units in India during March 2016,__label__2
"March auto sales: Maruti grows 15.9%, MHCV lifts Leyland nos 31%",__label__2
Auto ind hopes SC will consider extra cess in lieu of diesel ban,__label__2
"M&M acquires 35% in Finnish co, enters combine harvester biz",__label__2
Mahindra enters global combine harvester business,__label__2
"Mahindra forays into dairy biz, launches Saboro brand",__label__2
M&M to launch sports vehicle NuvoSport early April,__label__2
Mahindra agri business forays into dairy business with Saboro,__label__2
"Buy Ashok Leyland, L&T, HUL, Kotak Mahindra Bank: Prakash Gaba",__label__2
Mahindra Powerol launches all new range of 125kVA diesel generators,__label__2
"Mahindra earmarks Rs 10,000cr investment till FY18",__label__2
Trringo.com to be based on dual biz model: M&M,__label__2
"Buy Mahindra & Mahindra, says Sudarshan Sukhani",__label__2
Mahindra's new startup dials-in to rural India with TRRINGO.com,__label__2
Super 6 trading stocks for short term gain,__label__2
"Go long in M&M, Larsen & Toubro: Aditya Agarwal",__label__2
"Tata Motors, Bharat Forge, GDLS join hands for FICV programme",__label__2
Buy M&M;target of Rs 1283: SPA Research,__label__2
"Mahindra hikes prices by up to Rs 47,000 from April 1",__label__2
Buy M&M;target of Rs 1337: Edelweiss,__label__2
Buy M&M;target of Rs 1250: Emkay,__label__2
"Buy M&M on dips, positive on Hero Moto: Neeraj Dewan",__label__2
1% TCS on cars above Rs 10 lakh may impact ease of doing biz:M&M,__label__2
"Urban demand strong, rural market remains a challenge: M&M",__label__2
"Positive on auto stocks, Vakrangee may hit Rs 245: SP Tulsian",__label__2
"Buy SBI, M&M, Ashok Leyland, Ceat, TV Today: Ashwani Gujral",__label__2
Mahindra Tractors sells 12702 units in India in February 2016,__label__1
Mahindra's auto sector sells 44002 units during February 2016,__label__1
"Feb sales: Maruti falls 0.9%; Tata Motors up 6%, Hero grow 13.6%",__label__1
Not overly worried about infra cess impacting demand: M&M,__label__1
"Budget 2016: Prefer HDFC, LIC Housing, Maruti, M&M: SP Tulsian",__label__1
"Sell Sun TV, Aurobindo Pharma; buy M&M: Sudarshan Sukhani",__label__1
"Super Six: Sameet, Ashish, Manas on their top picks ",__label__2
"Buy M&M, Tata Steel, Hero Moto: Manish Hathiramani",__label__1
"Look at Maruti, M&M, UPL, Siemens, Arvind, LIC Housing: Tulsian",__label__2
M&M eyes more market share in UV segment riding on KUV100,__label__2
"M&M to invest Rs 8,000 cr on automotive plants in Maharashtra",__label__2
Will sign MoU at Make In India for Chakan Phase II invst: M&M,__label__2
M&M to consolidate agri biz under Mahindra Shubhlabh Services,__label__2
"Sell YES Bank, M&M, Britannia: Manish Hathiramani",__label__2
"M&M Q3 misses estimates, profit falls 15%; consolidates agri biz",__label__2
M&M Q3 adjusted profit seen up 44% on strong EBITDA: Poll,__label__2
Mahindra to leverage on Formula E learning for electric cars,__label__1
"Mahindra launches new HCV truck series, BLAZO",__label__2
XUV Aero Coupe to be most expensive from M&M's stable,__label__2
M&M unveils concept coupe XUV Aero; SUV Tivoli,__label__2
"Mahindra unveils racing bike, electric 2-wheeler",__label__2
Turnaround in growth visible; optimistic on overseas biz: M&M,__label__1
Auto Expo 2016 kicks off tomorrow with media preview,__label__1
M&M completes stake sale in Swaraj Automotive,__label__1
Car sales in India witness bleak start in 2016,__label__1
M&M completed sale of shares in Swaraj Automotives,__label__1
M&M sales surge by 9.6% in January,__label__2
Mahindra's auto sector sells 43789 units during January 2016,__label__2
"Subsidies from AP, TN govts helped boost Q3 growth: EPC",__label__2
Mahindra Tractors sells 14402 units in India during January 2016,__label__2
"Maruti Jan sales fall 2.6%; Royal Enfield, Leyland in top gear",__label__2
"Buy Asian Paints, Mahindra & Mahindra: Sudarshan Sukhani",__label__2
Govt aid helps carmakers go green and cheap to fight smog crisis,__label__2
"Buy M&M, Tata Motors may test Rs 305: Gaurav Bissa",__label__1
"Buy M&M, Aurobindo Pharma; sell Crompton Greaves: Sukhani",__label__2
"M&M can move up, ICICI Bank looks good: Rajat Bose",__label__2
"Like M&M, Century Textiles, Aurobindo Pharma: SP Tulsian",__label__2
Mahindra launches downsized diesel engine to overcome ban,__label__2
Mahindra launches its new mHawk diesel engine variant,__label__2
M&M may slip to Rs 1112: Rajat Bose,__label__2
"Sell Mahindra & Mahindra, target Rs 1125: Rajat Bose",__label__1
"Hold Mahindra & Mahindra; target of Rs 1,330: Religare",__label__2
"Sell M&M, United Breweries, Bharti Airtel: Sudarshan Sukhani",__label__2
M&M working on various options of mitigation after SC verdict,__label__2
"Prefer Maruti Suzuki, HDFC, MCX India, L&T, M&M: SP Tulsian",__label__2
"Sell M&M January futures, 1180 Put: Krish Subramanyam",__label__2
Auto ind meets Gadkari to relook BS-VI implementation timeline,__label__1
