Headlines,Labels
m&m fall post finmin clarification on suv cess; here€™s what brokerages be talk about stock,0
"exit amtek india, say nooresh merani",1
mahindra tractors' sales zoom 61% in october,1
"accumulate m&m on declines, say joshi",1
mahindra and mahindra q2 pat see flat at rs 705 cr,1
go long on mahindra & mahindra: sukhani,0
renault small car not to have bajaj tag; delay by 1 yr,0
"mahindra tractor sales fall 22% in august at 11,699 units",0
"m&m, tata motor top picks: religare",1
mahindra to consider stock split on jan 25,0
world to see flight to value for money: anand mahindra,1
"bull's eye: buy ptc, yes bank, cairn, tata global",1
"buy, sell, hold: which stock and sectors be analysts watch today?",1
m&m q3 adjust profit see up 44% on strong ebitda: poll,1
m&m pat surge 211%,1
govt approve $4.1 billion green vehicle push,1
super six short term pick for july 23,1
see fy10 tractor sales growth at over 5-7%: m&m,0
m&m beat street; q2 net up 22% yoy at rs 902 cr,1
"buy engineer india; sell axis bank, m&m: aditya agarwal",1
big brokerages bet on these 10 wealth create ideas for 20-50% return in a year,1
m&m sell 32499 vehicles during november 2016,1
buy m&m; target of rs 1360: hem securities,1
"mahindra's auto sector sell 38,092 units during june 2013",0
buy mah and mah; target of rs 880: emkay,1
mahindra to announce strategic alliance with ola on sep 8,1
"buy unite spirits, m&m, adani enterprises: sp tulsian",1
mahindra and mahindra can test rs 760-775: tulsian,1
"go long in sail, tata motors, m&m: sp tulsian",1
buy mahindra and mahindra on declines: amit gupta,0
"buy m&m, engineer india; sell dish tv: sandeep wagle",1
hope to complete ssangyong deal by 2010-end: m&m,0
super six stock you can bet on sept 17,1
nissan too plan to up price from jan,1
"m&m recall new gen scorpio,nuvosport due to faulty fluid hose",0
buy m&m at around rs 1200: sudarshan sukhani,0
lokesh machine order book at around rs 200cr for fy12,1
super six stock you can bet on august 30,1
"petrol shift to hurt tata motors; less pain for m&m, maruti",1
mahindra launch xuv500 variant price at rs 14.48 lakh,1
"buy m&m 1000 call, sell 1040 call: krish subramanium",1
m&m can touch rs 845-860: aditya agarwal,1
m&m divest 7.5% mahindra holiday stake for rs 274 cr,1
"mahindra & mahindra q2 net up 27% at rs 1,163 cr",0
"buy bharat forge, m&m, tata motor dvr: mitesh thacker",1
buy mahindra and mahindra financial; target of rs 650: jm financial,1
"may auto sales stay sluggish; uv's, lcvs also hit slow lane",1
expect q4 revenue to grow 6.3% for india inc: emkay global,0
"prefer m&m, hero moto, bajaj auto: dipan mehta",1
"mahindra eye rs 2,600-cr incremental revenue from ola tie-up",1
nandurkar like m&m with medium term perspective,1
"mahindra and mahindra's q1 result on august 4, 2017",1
"sukhani's view on ril, m&m, sugar stock",1
"m&m q3 profit dip 6%, tractor biz help margin beat estimate",0
"buy m&m, advise chandan taparia",1
pick m&m on 7-10% dip: dilip bhat,1
maruti boost passenger vehicle mkt share to 42% in fy14,0
m&m's jeeto be a worthy contender in scv segment: goenka,1
buy mahindra and mahindra 590 call: vk sharma,1
"maruti, tata motor rise on price hike hop",1
hold tata motors: sp tulsian,1
exit mahindra and mahindra: siddharth bhamre,1
nomura see 24% sales growth in mhcv but flat pvs in june,1
mahindra & mahindra declare dividend of rs 12.50 per share,1
"tata motor best bet, say mehraboon irani",1
"cash ban: auto, tractor cos suffer rs 8,000 cr revenue loss",1
"mahindra's auto sector sell 37,897 units during august 2013",0
m&m may test rs 735-740 levels: aditya agarwal,1
"avoid tata motors, maruti suzuki: hemant thukral",1
tech mah or m&m? pininfarina buy best for which company,1
"buy indusind bank, mahindra & mahindra, uflex: ashwani gujral",1
13 stock that can fetch you 10%-88% returns: pinc,0
we will lose money on every electric car we supply to eesl: m&m's pawan goenka,1
"m&m to inaugurate plant in us on november 20, to make off-road vehicles",1
mahindra tractors sell 14402 units in india during january 2016,1
"m&m domestic sales at 49,225 units for month march 2013",0
here be a few stock ideas from rajen shah,0
"short indo count industries, say sukhani",1
surge in commodity price will affect volumes: m&m,1
auto stock slip 1-3% as sales remain sluggish in may,0
"union budget 2015: replace jnnrum, up agri credit for auto sector: care",1
"buy mahindra & mahindra, cummins india: mitesh thacker",1
"mahindra in talk to sell 20,000 electric vehicles; uber ev pilot to kick off this month",0
mahindra & mahindra q4 pat may dip 22.1% yoy to rs. 787.4 cr: prabhudas lilladher,1
mahindra and mahindra can test rs 725-728: diwan,0
roxor suv ipr case: it€™s advantage mahindra over fiat chrysler,1
"m&m plan rs 5,000cr capex by fy16",0
"m&m perform well on strategy, not fuel prices: nayer",0
m&m chairman anand mahindra's salary up 16.38% at rs 7.67 cr in fy17,0
go long in mahindra and mahindra: amit gupta,1
mahindra & mahindra: update on no production days,1
buy mahindra & mahindra; target of rs 760: motilal oswal,0
ssangyong motor sign loi for jv with shaanxi automobile of china,1
mahindra and mahindra can test rs 1020: gujral,1
m&m eye 20-25% penetration for digisense across india,1
orix india tie up with m&m truck division for vehicle loan,1
"buy cesc, m&m may hit rs 1365: yogesh mehta",1
auto expo day 2: cv players see robust opportunity,1
see auto revise but monsoons may play spoilsport: m&m,0
"m&m, bajaj auto weakest amongst auto pack, say vk sharma",0
sam mahtani positive on auto space,1
auto sales in september rise on festive cheer,0
mahindra launch limit edition scorpio adventure,1
"mahindra's auto sector sell 39,200 vehicles during december 2017",1
m&m to consolidate agri biz under mahindra shubhlabh service,1
hero honda look attractive: mehta,1
"mahindra sales move up 16% to 53,663 units in september",1
"spain's moment in the sun have come, say anand mahindra",1
ideas for profit | m&m financial services: risk reward reasonable; accumulate,1
"mahindra & mahindra june sales down 8% at 38,092 units",1
"buy m&m, tata comm; sell hindustan zinc: sudarshan sukhani",1
"like m&m, century textiles, aurobindo pharma: sp tulsian",1
"buy coromandel international, delta corp, m&m: ashwani gujral",1
"buy bpcl, bharat financial; sell colgate, titan, m&m: sukhani",0
mahindra and mahindra may touch rs 1230: kunal saraogi,0
m&m to launch suv tuv300 in mid-september,1
"m&m standalone march 2019 net sales at rs 14,035.16 crore, up 5.47% y-o-y",0
buy mahindra & mahindra; target of rs 1546: motilal oswal,1
"buy csec, mahindra & mahindra: sameet chavan",1
global automakers look for dream market in rural india,0
m&m can test rs 620-630: sthalekar,1
"mahindra sales down 10% at 39,303 units in january",1
m&m: update on new subsidiary,1
mahindra target 50% share in domestic tractor market with trakstar brand,1
"auto sales preview: motilal oswal see healthy retail growth, festive demand to aid pvs, 2w",0
"bajaj auto, m&m good bet in auto space, say bhat",0
1% tcs on cars above rs 10 lakh may impact ease of do biz:m&m,1
auto cos unlikely to gain much from excise duty cut: citi,1
"m&m fin to add branches, head count in rural push",1
"buy mahindra and mahindra, say sukhani",1
ajay shethiya neutral on m&m,1
bad monsoon won't affect tractor industry much: m&m,1
"after victory, bjp must prepare for the real test",1
m&m may slip to rs 1112: rajat bose,1
"slow sales, high cost to weigh on auto cos q1 earn",0
m&m may head towards rs 826 mark: manghnani,1
fy12 to be heavy on investment: pawan goenka,1
"buy m&m above rs 1490, mindtree: mitesh thacker",1
"mitsubishi heavy industries, m&m enter into strategic partnership",0
buy mahindra and mahindra: sudarshan sukhani,1
buy mahindra and mahindra; target of rs 861: lkp,0
"gautam trivedi bullish on m&m, infosys",1
tech mahindra await word from etisalat on contract,0
6 stock likely to see lot of action,1
buy m&m on dips: amit gupta,0
m&m and boeing in talk to manufacture jet for indian air force,1
rebound in car sales to boost auto cos revenue up 30% in q4,1
"improve q1fy16 nos from cap goods, pvt bks seen: edelweiss",1
"sell icici bank; buy indiabulls house finance, m&m: gujral",0
swaraj brand of m&m eye over 10-15% growth in 2011-12,1
mahindra agri ausiness foray into brand pulse with nupro tur dal,1
"short mahindra & mahindra, say rahul shah",1
"hold hero motocorp, say jai bala",1
pinc research handpicks 16 stock from market,1
"buy maruti suzuki, m&m: prakash diwan",1
mahindra hike vehicle price by up to 2%,0
optimistic on tyre company from a long-term perspective: kr choksey share,0
"m&m, tata motor to challenge cci penalty",0
mahindra & mahindra may test rs 1040: bothra,1
new suv tuv 300 to hit streets by mid-sept: m&m's goenka,1
m&m see 17% industry growth in tractor biz for fy14,1
"mahindra truck and bus division roll out 15,000th hcv truck from chakan plant",1
hold m&m; target of rs 1300: religare,1
"m&m to buy out navistar from cv, engines jvs for rs 175cr",1
ten 10 stock that should be on your radar,0
mahindra and mahindra can test rs 820-840: anu jain,1
"hdfc bank look good, m&m may test rs 1225: prakash gaba",1
buy mahindra and mahindra on dips: sudarshan sukhani,0
m&m to invest rs 6000 cr in maha for next phase of expansion,0
russia in talk with m&m to scale up aviation tie-up,1
what's rid on gusto? mahindra's two-wheeler plan,1
killer price key to likely success of mahindra xuv500 suv,0
m&m up stake in subsidiary mahindra finance,0
do not buy m&m: manoj murlidharan vayalar,0
mahindra and mahindra have target of rs 673: bothra,1
m&m to curb production in december to adjust inventory,1
m&m sales marginally down in march,1
m&m may slip to rs 660-665: lkp,0
"bull's eye: short ril, titan, rel cap; pick idea, m&m",1
m&m to launch 6 electric vehicles by 2021,1
"saurabh mukherjea negative on fmcg, auto space",1
m&m's auto sector sell 42166 units during feb 2014,1
"m&m standalone december 2018 net sales at rs 13,070.36 crore, up 12.89% y-o-y",0
"4 auto manufacturers to invest rs 11,510 cr in maharashtra",0
"buy infosys, sell m&m: mitessh thakkar",0
hold tata motors: madhumita ghosh,1
super six: stock you can bet on may 07,0
tata motor may trade in rs 1120-1165 range: gupta,1
"m&m, maruti likely to correct from current levels: kulkarni",1
maha satyam q2 ebitda margins dip sequential on wage hike,0
buy mahindra and mahindra; target of rs 1040: edelweiss,1
bharat iv norm to make commercial vehicles costlier by 9-10%,1
anand mahindra log in ï¿½balanced approachï¿½,1
mahindra and mahindra sell 52008 vehicles in october 201,1
mahindra tractors sell 27280 units in october 2015,1
"mahindra feb auto sales up 29%, tractor sales fall",1
will further interest rate hike drive auto cos like m&m off the road?,1
"mahindra recall 2,300 units of scorpio, xuv500, xylo",1
"buy century textiles, m&m, indusind bank: sudarshan sukhani",0
short m&m with target of rs 890-880: atul badkar,1
short mah and mah; target of rs 670/625: aditya birla money,1
"sp tulsian positive on m&m, may test rs 960-965",0
"m&m not an expensive stock, say awasthi",1
m&m boss meet revenue secretary over suv tax issue,1
m&m: workers resume work at mohali plant,1
6 stock ideas to liven up your trade,1
accumulate m&m: motilal oswal securities,1
"sell hdfc, m&m; buy indraprastha gas: ashwani gujral",1
invest in mahindra and mahindra on dips: vk sharma,0
auto industry major feel rbi rate hike will dampen demand,0
mahindra and mahindra sell 41747 vehicles in july 2017,1
buy mahindra & mahindra: kamlesh kotak,1
mahindra to invest rs 1500 crore in nasik project for next phase of expansion,0
renault support m&m to transform logan to verito,1
"sell cesc, mahindra & mahindra december futures: rajat bose",0
"hold m&m, say salil sharma",0
"budget 2019: temporary cut in gst will reverse downcycle in auto demand, say m&m€™s pawan goenka",1
zoomcar in early talk to merge with rival drivezy,1
m&m appoint v. s. parthasarthy as cfo,1
"short m&m, ambuja cements: sudarshan sukhani",1
"nomura prefer 4-wheelers, retain buy on maruti post june sales",1
m&m launch new bolero maxi truck plus,0
"tata motor dvr, m&m can see good upmove: sukhani",1
see good yoy growth in april sales: m&m,1
mahindra to launch open offer for epc stake on apr 6,0
"cautious on m&m, positive on hero moto & bajaj auto: bodke",1
buy mahindra & mahindra: equity99,1
growth slow for india carmakers,1
buy mahindra and mahindra; target of rs 804: lkp,1
auto q1 sales growth see at 24% yoy: emkay,0
m&m drive in quanto at rs 5.82l,0
"above rs 1026, m&m may test rs 1040: ak prabharkar",0
mahindra holiday set floor price for ofs at rs 270 per share,1
"q3fy13 preview: dolat upbeat on m&m, tata motors, hero moto",1
buy m&m at lower levels: baliga,0
"mahindra sales rise 14% to 41,863 units in april",1
"mahindra & mahindra board meet on october 25, 2012",0
"bull's eye: buy hdil, sun tv, shasun pharma, bata",1
multibaggers: angel broking pick 2 small cap stock,1
m&m open world class tractor plant in andhra pradesh,1
buy mahindra and mahindra at rs 705: agarwal,1
mahindra agri sign jv with sumitomo corp for crop care,1
"buy m&m, say kunal bothra",1
can't comment on m&m stake buy plan: swaraj engines,1
m&m can test rs 725-730: arunesh madan,1
"ssangyong, m&m ink jv for electric cars",1
"prefer m&m , hero, tata motors: nooresh merani",0
accumulate m&m; target of rs 849: prabhudas lilladher,1
mahindra's two new model come by next fiscal-end,1
m&m have target of rs 844: thunuguntla,1
interim budget: excise duty cut good; see reduction in suv prices: m&m,0
"mahindra and mahindra to invest rs 10,000 crore on capex",1
fiat boss kevin flynn hop to navigate india's rough terrain with jeep,0
"kumar bullish on bajaj auto, tata motors, m&m",1
m&m sign share purchase agreements,1
mahindra & mahindra to mobilise rs 475 crore via ncds,1
buy mahindra & mahindra; target of rs 651: iifl,1
exclusive: bajaj auto€™s electric vehicle brand urbanite to debut in 6-9 months,1
"may car sales growth slowest in 2-yrs, demand to moderate",0
m&m q2: analysts expect 11% growth in pat at rs 820 cr,1
m&m to launch portfolio of bike by october,0
mahindra tractors sell 12254 units in march 2015,0
buy mahindra and mahindra; target of rs 650: iifl,1
check out: cars and bike get cheaper after duty cut,1
"mahindra & mahindra: update on production, sales data",0
buy m&m; target of rs 1440: sharekhan,1
"mahindra & mahindra's q3 result on february 13, 2015",0
"buy mahindra and mahindra, say sudarshan sukhani",1
"avoid m&m, tata motors: ambareesh baliga",1
mahindra launch new luxury ev brand automobili pininfarina,1
check out: top trade ideas for the day,0
passenger car sales to moderate to 8-10% in fy12: sharekhan,1
mahindra and mahindra can test rs 720: thacker,1
june utility vehicle sales grow despite fall in mkt: m&m,1
"m&m q3 profit beat estimates, rise 17% to rs 1,306 cr; revenue grow 10%",0
mahindra tractors sell 37532 units in domestic market during oct 2013,0
mahindra intertrade appoint sumit issar as md,1
mahindra tractors sell 16452 units in india during july 2016,1
buy maruti suzuki on dip: ambareesh baliga,1
remain invest in tata motors: vishal malkan,1
super six trade pick for the day,1
super six intraday pick for may 25,0
short mahindra and mahindra: sukhani,1
"news highlight of the day: gst collection will rise as more anti-evasion step kick-in, say fm jaitley",0
super six stock you can bet on sept 16,1
"sell mahindra & mahindra, say sudrashan sukhani",1
"govt officials refuse to use mahindra, tata motor e-vehicles cite poor performance",1
mahindra xylo go to south africa,1
prefer m&m over tata motors: dhawan,0
"prefer m&m, may test rs 1450-1500: sahil kapoor",1
m&m's new 'thar crde' launch at rs 8.03 lakh,1
"vora bullish on m&m, lic house finance",1
"hike in excise duty could hurt uv sales, say m&m's goenka",1
m&m launch scorpio with intelli-hybrid system in delhi/ncr,1
"expect 10% recovery in maruti fy15 vol, maintain buy: iifl",1
car sales up 2.46% in 2014; siam see fy15 growth at 1%,1
m&m to reinvent 2-wheeler biz; to focus more on premium products,1
m&m: update on outcome of agm,1
pn vijay`s view on auto space,1
m&m can touch rs 600: thacker,1
"supreme court exempt farm, construction vehicles from euro-iv order: report",0
"buy m&m 1300 call, say vk sharma",1
m&m open rs 250cr extend manufacture unit in telangana,1
"pininfarina to up design ability, won't harm margins: techm",0
mahindra launch yuvo tractor in madhya pradesh,1
mahindra aim for double-digit growth in africa,1
mahindra two wheelers sales up 26% in november,1
"news highlight of the day: dow jones drop 500 point on trump's tweet on amazon, rise trade war fear",1
expect 15-20% upside in mahindra and mahindra: jani,1
"budget 2019: pm kisan samman nidhi to boost tractor, two-wheeler demand",1
"fiat block mahindra's second come in the us, say indian co copy its model",1
"autos hit by poor demand; maruti, tata top buys: centrum",0
m&m tractors sell 19895 units in domestic market during april 2014,0
mahindra tractor july sales up 13.53%,1
india's gdp will grow only 7.5% in fy12: anand mahindra,0
"buy tata motor on decline, say sukhani",0
year 2013: 11 stock that can give you handsome return,1
mahindra & mahindra to launch new compact truck,0
"maruti jan sales rise 13.7%, tata motor post 5% growth",1
expect sales performance to improve in may-jun: m&m,0
"m&m complete merger of trucks, bus division with itself",1
buy idea cellular above rs 97: lkp,0
"m&m to boost development, brand spend at ssangyong",0
sell mahindra & mahindra: salil sharma,0
m&m mar qtr pat see up at rs 626.6 cr: plilladher,0
accumulate m&m; target of rs 930: dolat capital,1
6 stock ideas to liven up your trade,1
turnaround in growth visible; optimistic on overseas biz: m&m,0
sell m&m below rs 300: icicidirect.com,0
to invest over $100m in aerospace biz: anand mahindra,1
buy mahindra and mahindra; target of rs 820: iifl,1
mahindra buy navistar's stake in india jvs,1
short mahindra and mahindra: sudarshan sukhani,1
m&m sept qtr pat see up 19% at rs 705 cr,1
"m&m, maruti suzuki top picks: religare capital",1
m&m and telephonics corporation sign final agreement to form jv,0
"sell m&m, l&t, praj industries, pidilite: mitesh thacker",1
"mah and mah a safer bet, say mohindar",0
us postal service shortlist m&m next gen delivery vehicle,1
buy mahindra and mahindra; target rs 870: iifl,1
"m&m, asian paint defensive bets, say bhat",1
rahul mohindar bullish on auto space,1
see growth in pv segment; crr cut to improve demand: m&m,0
"stricter bs-vi laws could make the ride bumpy for diesel rickshaws, micro vans",1
want to focus on cleaner technology and driverless cars: m&m,1
mahindra to overhaul its engine lineup as bs-vi norms inch closer,1
sun pharma a top pick: dipan mehta,1
why mahindra's md think 2017 will be the year of electrics,0
buy m&m; target of rs 922: hedge equities,1
"m&m: mahindra tractors sell 29,035 units; register a growth of 70% in the domestic market during september 2016",0
ford-magna electric car may drive into india after 2011,1
"m&m share transferrs on march 27, 2017",1
"hold mahindra and mahindra, say rajesh agarwal",1
"buy hindalco, m&m, apollo hospitals: rahul mohindar",1
mahindra and mahindra raise price of its product portfolio,1
buy mahindra and mahindra: sudarshan sukhani,0
mahindra tractors sell 10751 units during august 2015,0
january auto sales in top gear,1
motilal oswal neutral on mahindra and mahindra,1
buy mahindra and mahindra on dips: sudarshan sukhani,1
"mahindra to produce 2,500 units of quanto in october",1
mahindra and mahindra may rally to rs 780: sp tulsian,1
m&m work on various options of mitigation after sc verdict,1
m&m q3 net profit up 276% at rs 413.7 cr,1
bull's eye: stock to buy today,1
mahindra's auto sector sell 35175 units during august 2014,1
interim budget: your dream car may come with a cheaper price tag now,0
m&m apr-jun qtr pat may dip 19.5% at rs 755cr: p lilladher,0
"mahindra agri eye 2-fold jump in sales at rs 1,500 cr in fy18",1
eye 5-6% growth in tractor segment during fy13: m&m,0
buy m&m; target rs 1033: nishant vass,1
"mah and mah: production, sales and export figure for jan, 2013",1
cost-happy mahindra not to sell bs-vi engines to rival,1
"mahindra and mahindra to outperform, say sukhani",1
"buy maruti suzuki, m&m: sp tulsian",1
"sell m&m january futures, 1180 put: krish subramanyam",1
tractor industry's october 2011 sales up 22% yoy,0
"go long on m&m, may test rs 925-935: aditya agarwal",1
m&m mar qtr pat see up at rs 680.2 cr: most,0
mahindra launch big bolero pik-up price up to rs 6.3 lakh,0
"tata motors, m&m top buy; bullish on bajaj auto: kotak",1
"buy hul, m&m, orient cement, gmdc, future lifestyle: gujral",0
"maruti to challenge cci fine, say order sans understand",1
buy mahindra and mahindra; target of rs 1145: motilal oswal,0
pininfarina's sale to mahindra see in next few weeks: srcs,1
see 20-25% rise in auto sales in festive season: m&m,1
m&m may rally upto rs 705-710: datta,0
"tulsian's view on auto and cement cos, asian paints, adani port",1
top 15 company you should keep an eye on: pinc research,1
"amtek auto asset sale find no takers; brexit, valuations weigh",0
mahindra enter global combine harvester business,1
domestic passenger car sales plunge 26% in feb: siam,0
mahindra & mahindra launch new bolero at rs 6.59 lakh,0
"buy m&m, reliance ind may test rs 1080: prakash diwan",0
accumulate m&m; target rs 1120: emkay,1
buy mahindra and mahindra; target of rs 743: firstcall research,1
m&m a top pick in auto space: ambareesh baliga,0
mahindra develop 0.5-tonne cargo vehicle,0
pawan goenka appoint as ssangyong's chairman,0
"mahindra & mahindra buy turkish firm's tractor, foundry units for rs 800 crore",1
promoters hike stake in 2 out of 5 cos in 2008-09,1
accumulate m&m; target of rs 798: p lilladher,1
tata motor or m&m: fortune equity's pick,1
m&m a top bet in auto space: motilal oswal,1
"prefer tata motors, m&m: neeraj deewan",0
m&m expect some reversal in excise duty,1
"short mahindra and mahindra, advise mitessh thakkar",0
"m&m good investment idea, see 15% topline growth: kunj bansal",1
mahindra to start due diligence on ssangyong,1
m&m dec auto sales drop 4% but tractor segment show 9% growth,1
mahindra's auto sector sell 52718 units during march 2016,1
road block ahead? car owners may not get subsidise diesel,0
m&m expect hike in demand in bihar during festive season,1
prefer bajaj auto to hero honda: irani,1
m&m want to milk dairy sector; eye up to rs 750-cr buyout,1
"m&m q1 net profit at rs 401 cr; net sales at rs 4,229 cr",1
m&m fix book closure for dividend & agm,1
m&m sign mou with government of tamil nadu,1
expect 2-3 months of slowdown in two-wheelers: phillip capital,1
will pass on cess hike to customers; won€™t have impact on margin: m&m,1
"prefer m&m, maruti in auto space: vijay",1
m&m q1 pat see up 16% at rs 842 cr: prabhudas lilladher,1
classic strip promoters buy out navis cap for rs 360 cr,1
m&m complete sale of share in swaraj automotives,0
domestic car sales decline in november,0
"buy mah and mah, maruti suzuki: s sharma",0
demonetisation: see short-term impact on tractor sales; focus on mfg needed: m&m,1
mhcv sales jump 59% in fy16: m&m,1
6 trade stock for short term gain,1
m&m q2 net profit see at rs 406.7cr: angel,0
will gm's bankruptcy impact its ancillary biz?,1
"mahindra first choice aim to sell 7,000 scvs in fy16",1
auto sector result preview for q3fy13: angel broking,1
bull's eye: 12 buy ideas for the day,1
"buy rec, m&m: sameet chavan",0
"get, set, go! over 12 suvs set to blaze indian roads soon",1
m&m dec '08 qtr pat see at rs 135.5 cr: motilal oswal,1
ola tie-up to create new click & brick model: anand mahindra,1
interest in scooters india will depend on valuations: m&m,1
ruia to decide on ssangyong bid in 3 days,1
"bull's eye: short exide, idfc; buy shree renuka, lanco",1
"buy mahindra and mahindra, say bhanushali",1
buy m&m; target of rs 1310: prabhudas lilladher,1
"buy m&m 1180 call, sell two 1220 calls: bhavin desai",1
"prefer m&m, maruti suzuki: rahul mohindar",0
go long on mahindra and mahindra: ashish chaturmohta,1
"m&m: update on production, sell data",1
buy mahindra and mahindra; target of rs 750: iifl,0
"m&m post 18% increase in november auto sales, tractor sales beat estimate",1
m&m-renault jv hit roadblock due to slowdown,1
m&m unveil concept coupe xuv aero; suv tivoli,1
m&m extend gain on strong q1 results; analysts say buy,1
go long in mahindra & mahindra 1240 call: gaurav bissa,1
mahindra in dilemma over time of switchover to bs-vi truck,1
buy mahindra and mahindra; target of rs 984: prabhudas lilladher,1
mahindra become first indian company to join ep100 campaign,1
"we're see growth but not at last year's pace, say m&m",1
"m&m may auto sales miss estimates, up 11%; tractors grow 20%",1
see good upmove in eros international; sell m&m: rajat bose,1
"exclusive -- m&m's pawan goenka bet on ola & uber to drive electric vehicle growth, here's why",1
"buy sun pharmaceutical, say sukhani",1
"go long in m&m, say sukhani",0
not worry by fall in maruti's november sales: centrum,0
buy mahindra and mahindra 880 put: vk sharma,0
mahindra & mahindra q1 preview: net profit expect to see double-digit growth,1
"m&m see firm tractor biz growth but no fy17 launch, monsoon key",1
tech mahindra set to buy stake in comviva: source,1
m&m to raise stake in ssangyong unit to 73%,1
"look at maruti, m&m, upl, siemens, arvind, lic housing: tulsian",1
sukhani bullish on mahindra and mahindra,1
m&m tie with cisco for technology service,1
"buy jubilant foodworks, m&m, basf india: ashwani gujral",1
buy m&m; target of rs 1431: lkp,1
"mahindra tractors sales dip to 28,872 units in october",1
"mahindra to join peers, hike vehicle price by up to rs 30,000 in august",1
"m&m launch facelift of compact suv tuv300, price at rs 8.38 lakh",1
positive on m&m above rs 600: kulkarni,1
decentralisation need for develop good cities: mahindra,1
"hemen kapadia`s view on tata motors, jindal steel",0
buy mahindra and mahindra: rahul shah,1
m&m may touch rs 1290: pritesh mehta,1
accumulate m&m; target of rs 1280: prabhudas lilladher,0
"auto industry to grow in high teens in q3, q4: siam",1
jet airways` chart suggest significant uptrend: sukhani,1
buy ashok leyland 35 call: vk sharma,0
"tulsian's view on spicejet, yes bank, cairn, vedanta & others",1
m&m dec qtr pat see at rs 474 cr: most,1
buy mahindra and mahindra; target of rs 1041: prabhudas lilladher,1
"hyundai receive over 10,000 pre-bookings for creta",1
"look at l&t, bharat forge, m&m: devang mehta",1
m&m ask maharashtra to keep commitments on incentives,0
"m&m q4 profit rise 26% to rs 874 cr, say fy18 outlook much more robust",1
"hold mahindra and mahindra, say prakash diwan",0
auto manufacturers may recoup lose price power in 2019 pre-buying burst,0
news highlight of the day: search operation on in j&k's baramulla after report on terrorists,1
piaggio to invest up to rs 300 crore; electric three-wheeler launch later this year,1
m&m q2 net see down 3% at rs 959.4 cr: icicidirect,1
buy 780 put of m&m: vk sharma,1
sell mahindra & mahindra: ashish chaturmohta,0
"buy m&m, tata motor may test rs 305: gaurav bissa",0
"maruti zoom past hyundai, both on google search & sales: clsa",1
hold mahindra and mahindra: shardul kulkarni,1
premium bike in final stag of testing: m&m,1
mahindra & mahindra fix book closure for dividend & agm,0
domestic car sales down 9%; siam seek stimulus package,1
mahindra & mahindra board recommend dividend,0
"mahindra & mahindra: update on production, sell data",1
mahindra develop 3-4 e-vehicles in affordable segment,0
buy tata motors; avoid m&m: sukhani,0
"buy m&m 1400 put, sell 1300 put: krish subramanyam",0
"sukhani upbeat on maruti suzuki, mahindra & mahindra",0
"mahindra & mahindra: update on production, sell data",0
"prefer m&m, bharat forge: chandan taparia",1
mahindra & mahindra sign definitive agreement with suv company,1
new blazo to boost heavy cv segment growth: mahindra,1
icici bank number may surprise the market: tulsian,1
mah and mah can test rs 685-690: thukral,1
mahindra may increase car price due to rise input cost,1
mahindra and mahindra have target of rs 1100: rajen shah,1
"buy hcl tech, bata, exide, union bank; sell aurobindo pharma: sudarshan sukhani",1
hero honda may dip 10-15% from current levels: karvy,1
cipla can touch rs 500: sudarshan sukhani,0
bmw say launch finance subsidiary in india,1
enter m&m at sub rs 600: mohindar,1
12 indian firm in forbes' 50 best cos in asia pacific,0
mahindra e2o set to redefine the future of mobility,0
short mahindra and mahindra: amit harchekar,0
sell mah and mah; target of rs 680/ 650: aditya birla money,1
mahindra's auto sector sell 35716 vehicles during june 2017,1
"sell m&m, ajanta pharma: mitesh thacker",1
accumulate m&m; target of rs 771: angel broking,1
m&m make open offer for 27% stake in swaraj autombiles,1
buy mahindra & mahindra: dhawan,1
"houseviews: analysts bet on 7 largecaps, 5 midcaps for profit",1
car sales rise nearly 10% in july; passenger vehicles up 17%,1
buy mahindra and mahindra: rajesh jain,1
"news highlight of the day: aadhaar not compulsory for rail bookings, say railways",1
"mahindra & mahindra's agm on august 07, 2015",0
"reva offer advanced, excite electric technology: m&m",1
auto sales in november decelerate,1
tech mahindra consider bpo unit in philippines,1
"itc, cesc look weak; m&m may head lower: rajat bose",1
good opportunity to enter m&m: mehta,1
october car sales suffer biggest fall in a decade,1
m&m q2 net profit see at rs 413.6cr: motilal oswal,1
"mahindra marazzo book cross 10,000 mark",0
"vora positive on mahindra & mahindra, tata motor",1
demonetisation blues: mix bag for automobile sales in dec,1
"buy mahindra & mahindra, century textiles: mitesh thacker",1
mahindra set to launch new scooter gusto next week,0
accumulate m&m; target of rs 1332: angel,1
"m&m may test rs 1400, britannia rs 3700, ceat rs 1600: ashwani gujral",1
news highlight of the day: centre to invest rs 1.44 lakh crore in road project in karnataka,1
renault refute rumour on breach of jv with m&m,1
exit m&m at around rs 900-905: shardul kulkarni,0
m&m a top pick: jitendra panda,1
"m&m q3 net up 5.7% to rs 967 cr, operate profit down 25%",0
check out top 16 stock pick for month of april: pinc,0
change cess above 15% will need amendment in gst council law: pawan goenka,0
"sell m&m, coal india; buy manappuram finance, hold tech mahindra: sudarshan sukhani",1
"mahindra tractor sales jump 49% to 45,563 units in september",1
"sandeep shenoy positive on tata motors, m&m",1
mahindra roll out two new vehicles,0
mahindra launch motorcycle 'centuro',1
bet on super six stock chart for thursday,1
short maruti suzuki in rs 1380-1400 range: bhamre,1
"sell m&m, tata motor on any rise: way2wealth",0
